idx,farm_id,village_id,village_name,area_ha,erode_m,cx,cy,core_px,cov_frac_T1,g0_lin_T1,g0_db_T1,cov_T1,enl_T1,npx_T1,cov_frac_T2,g0_lin_T2,g0_db_T2,cov_T2,enl_T2,npx_T2,cov_frac_T3,g0_lin_T3,g0_db_T3,cov_T3,enl_T3,npx_T3,cov_frac_T4,g0_lin_T4,g0_db_T4,cov_T4,enl_T4,npx_T4,n_valid_dates,data_quality,core_px_low,impute_donor_dist_m,g0_db_filled_T1,g0_db_filled_T2,g0_db_filled_T3,g0_db_filled_T4,slope_early,slope_late,slope_emerge,curvature,dynamic_range,peak_idx,mean_db,auc,flood_depth
685,685,22,Sokhda,0.24632888219087617,2.663243236129695,310226.10712428956,2481209.255056111,1918,1.0,0.008875925078464813,-20.51786372297018,2.0095276868409386,0.24763499147135506,1918,1.0,0.011128445353604242,-19.535655024676096,1.1971620786307762,0.6977407644154648,1918,1.0,0.007134948371251703,-21.46609165108776,1.1893245514515336,0.7069671456103148,1918,1.0,0.013244423799021108,-18.77966931013327,1.176294805490845,0.7227159535548225,1918,4,measured,False,,-20.51786372297018,-19.535655024676096,-21.46609165108776,-18.77966931013327,-0.01374243374083447,0.044773705682574834,0.07555451525339106,3.6346502690720683,2.68642234095449,3,-20.074819927216826,-20.277283779982326,0.9482279281175785
686,686,22,Sokhda,0.20912928438913078,2.5824834789209317,310173.7455428359,2481201.275403165,1596,1.0,0.0089400794313588,-20.486586225410434,1.0238543399285487,0.9539456873326123,1596,1.0,0.011602268636968182,-19.35457083170934,0.9709353071088669,1.0607655621160847,1596,1.0,0.00640891149992525,-21.932157255074426,1.0697264247229699,0.8738855374603322,1596,1.0,0.009027462033573602,-20.444343293917647,1.0476501340071571,0.9111029530002362,1596,4,measured,False,,-20.486586225410434,-19.35457083170934,-21.932157255074426,-20.444343293917647,-0.020950304777739005,0.02479689935261297,0.08707810720777659,2.9333849908207696,2.577586423365087,1,-20.554414401527964,-20.823960649387487,1.4455710296639914
687,687,22,Sokhda,0.21092505829203873,2.718538790783945,310143.2843804777,2481195.439578748,1611,1.0,0.011178001055587278,-19.51635853707794,0.9694834690671784,1.0639450138434599,1611,1.0,0.014223463458762513,-18.469946386357893,0.9951164868958429,1.0098390410313534,1611,1.0,0.007648382794085609,-21.16430384173535,1.1244220325394483,0.7909359328901071,1611,1.0,0.011874664577362496,-19.253786490090285,1.003354030496192,0.9933255372746057,1611,4,measured,False,,-19.51635853707794,-18.469946386357893,-21.16430384173535,-19.253786490090285,-0.02388326528488998,0.031841955860751094,0.08049324236308063,3.558462656302474,2.6943574553774567,1,-19.60109881381537,-19.91637750654041,1.6479453046574086
688,688,22,Sokhda,1.0836690567192622,4.0,311094.8840131649,2481500.6430319087,9229,1.0,0.006135044215831152,-22.121823029251946,1.0575578199525526,0.8941116593166129,9229,1.0,0.01260438648243959,-18.99478288724194,0.9937760459954649,1.0125650927831278,9229,1.0,0.006332241693714217,-21.984425170182803,1.0191625036820138,0.9627491102952025,9229,1.0,0.007683393402017257,-21.144469296713076,0.9831634702855134,1.0345429661989605,9229,4,measured,False,,-22.121823029251946,-18.99478288724194,-21.984425170182803,-21.144469296713076,0.001991273319842651,0.013999264557828775,0.2405415493853851,0.7025580144005836,3.1270401420100065,1,-21.06137509584744,-20.996454248619994,-0.13739785906914292
689,689,22,Sokhda,0.7231682935968973,4.0,311178.23226649285,2481531.4721341953,5894,1.0,0.007781438982562984,-21.08940083678771,1.0132432397383588,0.9740305315317641,5894,1.0,0.02493885976169603,-16.03123406933013,0.9016699283728872,1.2299991986920282,5894,1.0,0.005049383714772139,-22.96761624971751,1.0491129991830745,0.9085638717927108,5894,1.0,0.01132715276701498,-19.458792422082077,0.949118870011849,1.1100915174455956,5894,4,measured,False,,-21.08940083678771,-16.03123406933013,-22.96761624971751,-19.458792422082077,-0.027220513230866637,0.058480397127257194,0.3890897513428909,5.38703924056523,6.93638218038738,1,-19.88676089447936,-20.201892992070444,1.8782154129297979
690,690,22,Sokhda,0.780443870245479,4.0,311155.99562155403,2481619.996254034,6468,1.0,0.008450048847815524,-20.731407804851692,1.0426147596845987,0.9199246635578697,6468,1.0,0.02519370798134121,-15.987079088288223,0.9201598798513608,1.1810639481164524,6468,1.0,0.006654341765434738,-21.768948976314938,1.0857887926392498,0.8482215280796528,6468,1.0,0.012345998863721992,-19.084737673396926,1.0159026491862895,0.9689376114129553,6468,4,measured,False,,-20.731407804851692,-15.987079088288223,-21.768948976314938,-19.084737673396926,-0.015036828571931105,0.044736855048633534,0.3649483628125746,3.7217524743812582,5.781869888026716,1,-19.393043385712943,-19.546120543454677,1.0375411714632463
691,691,22,Sokhda,1.6789870870146901,4.0,311038.9918967266,2481594.115001376,14774,1.0,0.008057537943830434,-20.937976406704365,1.0400354856880345,0.9244931229519053,14774,1.0,0.017466320819782697,-17.57798567022977,0.9148500215664782,1.1948137028045522,14774,1.0,0.006186586019688535,-22.085489441675094,1.0826407497013768,0.8531615231369191,14774,1.0,0.007258695537366621,-21.3914141949623,1.206122099896797,0.68741253885057,14774,4,measured,False,,-20.937976406704365,-17.57798567022977,-22.085489441675094,-21.3914141949623,-0.01663062369522795,0.011567920778546537,0.2584608258826613,1.8415882816835207,4.507503771445325,1,-20.49821642839288,-20.660760974670772,1.1475130349707285
692,692,22,Sokhda,0.18019731501326897,2.5667618367366316,310948.4187633886,2481527.9499470466,1382,1.0,0.007829834822546343,-21.06247399680667,1.0602860867643165,0.8895162265046253,1382,1.0,0.015473666378597763,-18.10406771023461,0.9989036674807691,1.0021962761515983,1382,1.0,0.006088397401905298,-22.15497008040733,1.0680432275067886,0.8766421314361387,1382,1.0,0.006443866865837875,-21.908534409451303,1.1171921734067105,0.8012060700335291,1382,4,measured,False,,-21.06247399680667,-18.10406771023461,-22.15497008040733,-21.908534409451303,-0.015833276573922625,0.004107261182600475,0.22756971435169696,1.3389317545566897,4.050902370172722,1,-20.807511549224976,-20.95923034053877,1.0924960836006612
693,693,22,Sokhda,0.16981618494807044,2.6131436748568877,310931.13731277484,2481559.6297012907,1299,1.0,0.010351008450857378,-19.8501733684402,0.9633906074514127,1.077445184037445,1299,1.0,0.012710448092634996,-18.95839138609765,1.0156910402457051,0.9693413901446575,1299,1.0,0.009121881550251319,-20.399155714730924,1.0256012405648816,0.950698754633054,1299,1.0,0.010190093209823123,-19.918218434394323,1.035522512182438,0.9325688615439177,1299,4,measured,False,,-19.8501733684402,-18.95839138609765,-20.399155714730924,-19.918218434394323,-0.007956265888271372,0.00801562133894335,0.06859861402635002,1.0299196266273256,1.440764328633275,1,-19.781484725915774,-19.87432724187173,0.5489823462907246
694,694,22,Sokhda,1.3909911128723063,4.0,311008.0104200748,2481699.270633136,12081,1.0,0.022409331238653202,-16.495711039154685,0.9434937393880325,1.1233677569869298,12081,1.0,0.0271264937004708,-15.66606338378013,0.9364173120418972,1.1404103015936387,12081,1.0,0.02511211030369807,-16.00116789686869,0.9740848955309377,1.0539169319311388,12081,1.0,0.025183664925767547,-15.98881067666736,1.0144201230106913,0.9717717922590067,12081,4,measured,False,,-16.495711039154685,-15.66606338378013,-16.00116789686869,-15.98881067666736,0.007167291917188329,0.00020595367002217794,0.06381905041342725,-0.48218592208466404,0.8296476553745542,1,-16.037938249117715,-15.933591990800968,-0.4945431422859947
695,695,22,Sokhda,0.12471189468945376,2.0478619485430785,311124.4059664554,2481690.452201389,951,1.0,0.008927255482333458,-20.49282036304892,1.059288692502626,0.891192098372016,951,1.0,0.011239739453137144,-19.492437559712556,1.037634564546033,0.9287763322849709,951,1.0,0.00896831705418504,-20.472890466609584,1.063436592823006,0.8842535242676159,951,1.0,0.009548485649349925,-20.200655002780806,1.0129873592551275,0.9745226736680487,951,4,measured,False,,-20.49282036304892,-19.492437559712556,-20.472890466609584,-20.200655002780806,0.00028883907883096236,0.004537257730479638,0.07695252333356652,0.2523055673894419,1.0003828033363646,1,-20.164700848037967,-20.148369963695206,-0.019929896439336403
696,696,22,Sokhda,0.142919753984781,2.2301462936127443,311148.1941404381,2481699.5218716664,1091,1.0,0.008708552882615584,-20.60054006566309,1.0945126911587713,0.8347537843837595,1091,1.0,0.015220875554220978,-18.17560364817088,0.9989176192527603,1.002168281217841,1091,1.0,0.010801057287036401,-19.665337304897818,0.9962944694954209,1.007452458346935,1091,1.0,0.01615105507378784,-17.91799101954719,0.9736965515532824,1.0547577768757015,1091,4,measured,False,,-20.60054006566309,-18.17560364817088,-19.665337304897818,-17.91799101954719,0.013553663199496689,0.029122438089177118,0.18653357057632375,0.8121435245853554,2.6825490461158985,3,-19.089868009569745,-18.907683182629412,-0.9352027607652715
697,697,22,Sokhda,0.12310973090836778,1.9741842690927378,311172.3529271522,2481704.2762006638,939,1.0,0.009414123079240468,-20.262201280725943,1.0659465271676642,0.8800942062280811,939,1.0,0.012942952309328843,-18.879666490609424,1.1003853110918216,0.8258676052072794,939,1.0,0.010419207189411151,-19.821653257930407,1.0288659112945924,0.9446750460150114,939,1.0,0.011713602898073563,-19.31309503041423,1.0039604538788303,0.9921259005694614,939,4,measured,False,,-20.262201280725943,-18.879666490609424,-19.821653257930407,-19.31309503041423,0.006384753953558491,0.008475970458602926,0.10634883000896303,0.06801020472063968,1.3825347901165195,1,-19.569154014920002,-19.473655365295613,-0.44054802279553584
698,698,22,Sokhda,0.15176685359412803,2.3148965316465517,311098.9518167215,2481683.217181365,1160,1.0,0.015436174977664984,-18.114603071022184,0.9377499055821273,1.137171434596062,1160,1.0,0.01515133676974795,-18.195490486063004,1.0114262524700228,0.9775332896602232,1160,1.0,0.010899958503481183,-19.625751554303346,0.9807226451697096,1.0396989208480458,1160,1.0,0.009803986224049618,-20.085973076630683,0.9613097247293617,1.082114779285174,1160,4,measured,False,,-18.114603071022184,-18.195490486063004,-19.625751554303346,-20.085973076630683,-0.021900702656248713,-0.007670358705455627,-0.006222108849293853,1.0509269609538237,1.9713700056084988,0,-19.005454547004803,-19.274124993638235,1.4302610682403412
699,699,22,Sokhda,0.25220321773812177,3.074584415784239,311082.6237890793,2481737.5748044257,1932,1.0,0.009959312758252152,-20.017706290056566,1.01112107929771,0.978123450343576,1932,1.0,0.015831630748010108,-18.004743480318123,0.9732129766776335,1.055806223808048,1932,1.0,0.006903252601697575,-21.609462347507304,1.0778244254022193,0.860803367886194,1932,1.0,0.008622098050496567,-20.643870426573244,1.0634705893153005,0.8841969904284477,1932,4,measured,False,,-20.017706290056566,-18.004743480318123,-21.609462347507304,-20.643870426573244,-0.02306892836885127,0.016093198682234324,0.15484329305680333,2.557347978384797,3.604718867189181,1,-20.06894563611381,-20.340648603945457,1.5917560574507377
700,700,22,Sokhda,0.2239086471284041,2.81997412367517,311118.1676835491,2481749.9419443705,1712,1.0,0.009973666770656139,-20.011451460517673,0.9735159980337326,1.0551490552713467,1712,1.0,0.013448882457392144,-18.713138021115537,0.9713423347019648,1.0598767500537345,1712,1.0,0.005557506000115533,-22.551200597462618,0.9877641823596665,1.0249282222764702,1712,1.0,0.007701683009883633,-21.1341436027722,0.9741963558848034,1.0536757829400836,1712,4,measured,False,,-20.011451460517673,-18.713138021115537,-22.551200597462618,-21.1341436027722,-0.036807958506448475,0.02361761657817366,0.0998702645693951,3.956806131635364,3.838062576347081,1,-20.602483420467006,-21.067222007425183,2.5397491369449448
701,701,22,Sokhda,0.22604264380144887,2.808798100613641,311150.1970396431,2481762.7502130596,1727,1.0,0.008480336379124114,-20.715869207739406,0.9914362008404954,1.017350153689172,1727,1.0,0.013315567441826532,-18.75640321406561,1.0378441748408016,0.9284012057950325,1727,1.0,0.006524369205926032,-21.854614707526324,1.0724605904432876,0.8694353932575838,1727,1.0,0.008028524428080521,-20.95364266879273,0.9884382833540245,1.0235307257374833,1727,4,measured,False,,-20.715869207739406,-18.75640321406561,-21.854614707526324,-20.95364266879273,-0.016503557967926345,0.015016200645559863,0.15072815335952272,2.0397175385205095,3.0982114934607132,1,-20.570132449531016,-20.759116231285876,1.1387454997869177
702,702,22,Sokhda,0.2801620640822686,3.3078827723288664,311116.67271158565,2481815.8348869416,2146,1.0,0.00874914087661724,-20.580345905048564,1.0312740122394433,0.9402684249892147,2146,1.0,0.013168708987484701,-18.8045679960876,1.0315166560550673,0.9398261180558376,2146,1.0,0.006222216874389016,-22.060548556977505,1.0683042615381655,0.876213778801385,2146,1.0,0.012321213215565872,-19.093465270024083,0.9845873375364841,1.0315529080060177,2146,4,measured,False,,-20.580345905048564,-18.8045679960876,-22.060548556977505,-19.093465270024083,-0.02145221234679625,0.04945138811589036,0.13659830068930498,4.447285938882363,3.255980560889906,1,-20.134731932034438,-20.425159834521363,1.4802026519289413
703,703,22,Sokhda,0.342858684944734,3.667611222307525,311068.23989844834,2481796.8091711863,2623,1.0,0.01322247616705667,-18.78687207105356,1.1176166803353607,0.8005975377161874,2623,1.0,0.014800267228544146,-18.297304430621782,0.9544747576314926,1.097668257073408,2623,1.0,0.011964007777836504,-19.22123313304513,1.0826519393203131,0.8531438877313844,2623,1.0,0.014757490652486674,-18.309874831922997,0.9562183865648621,1.093668791737221,2623,4,measured,False,,-18.78687207105356,-18.297304430621782,-19.22123313304513,-18.309874831922997,-0.0062950878549502915,0.015189305018702193,0.03765904926398278,1.3457193631137017,0.9239287024233462,1,-18.65382111666087,-18.740305720872925,0.4343610619915701
704,704,22,Sokhda,1.8944393029428088,4.0,310946.0807876573,2481804.677852902,16688,1.0,0.009495305967481212,-20.224910364195587,1.0649626195153514,0.881721176829323,16688,1.0,0.01482200054401014,-18.290931751293925,1.0604809768670633,0.889189314503151,16688,1.0,0.005759004296288556,-22.396525974809087,1.0988911197047397,0.8281150402708315,16688,1.0,0.007987054564103884,-20.976133486452447,1.0633541716606272,0.8843906075269498,16688,4,measured,False,,-20.224910364195587,-18.290931751293925,-22.396525974809087,-20.976133486452447,-0.03147269000889131,0.023673208139277334,0.14876758560782014,3.5920080989701404,4.105594223515162,1,-20.472125394187763,-20.85877189084816,2.1716156106135003
705,705,22,Sokhda,0.22291814176829067,2.9670636514465785,310912.4704581538,2481702.241947565,1706,1.0,0.015346900675487881,-18.13979317609544,0.9692500418180339,1.0644575413708837,1706,1.0,0.014057072177420537,-18.52105125233666,0.9466471726574359,1.1158959869307086,1706,1.0,0.017788805042379372,-17.498532245372648,0.9354298623032873,1.1428192309213696,1706,1.0,0.01973151601680603,-17.04839545642913,0.9461914916631265,1.116971065371111,1706,4,measured,False,,-18.13979317609544,-18.52105125233666,-17.498532245372648,-17.04839545642913,0.00929363667714194,0.007502279815725288,-0.029327544326247717,-0.1911241417792766,1.4726557959075315,3,-17.80194303255847,-17.69962525406762,-1.0225190069640142
706,706,22,Sokhda,0.24530213842038065,2.0009733616831746,310935.56048190955,2481655.7667402267,2041,1.0,0.011413657151031065,-19.425751771394033,1.0103540617534146,0.979609112943523,2041,1.0,0.012707526190494986,-18.9593898653372,0.9763558146183499,1.049019994426756,2041,1.0,0.0080291511767472,-20.953303649006415,1.0283859934385466,0.9455569565274137,2041,1.0,0.007663842907987591,-21.15553405924992,1.0022405582491924,0.9955338989397711,2041,4,measured,False,,-19.425751771394033,-18.9593898653372,-20.953303649006415,-21.15553405924992,-0.022138433008875098,-0.003370506837391751,0.03587399277360248,1.3253214673688767,2.196144193912719,1,-20.12349483624689,-20.390108296806694,1.5275518776123818
707,707,22,Sokhda,1.4115818472583779,4.0,311239.1768689199,2481782.941527701,12279,1.0,0.007247792242278362,-21.397942641895852,1.0610613461970584,0.8882168597544787,12279,1.0,0.013364385102642217,-18.74051018401851,0.9874326593660917,1.0256165614957962,12279,1.0,0.009605186011142266,-20.174942203045845,1.0041104734007593,0.9918294647914864,12279,1.0,0.010243834366540394,-19.89537452292545,1.0092391555310245,0.9817746562654638,12279,4,measured,False,,-21.397942641895852,-18.74051018401851,-20.174942203045845,-19.89537452292545,0.01772464404130446,0.004659461335339898,0.2044178813751801,-0.9434327587296139,2.6574324578773414,1,-20.052192387971417,-19.787923348723908,-1.2230004388500078
708,708,22,Sokhda,0.9871610624684719,4.0,311413.4331270837,2482158.6297542113,8217,1.0,0.006483157624828751,-21.88213419279226,1.0451694151133342,0.9154331076486517,8217,1.0,0.02031808376250731,-16.921172536032554,0.879757846500978,1.2920332852630296,8217,1.0,0.006609883607089138,-21.798061879037654,1.0510052183917469,0.9052952783291142,8217,1.0,0.015835911028650042,-18.003569469220356,0.9320780759516761,1.1510532475391604,8217,4,measured,False,,-21.88213419279226,-16.921172536032554,-21.798061879037654,-18.003569469220356,0.0012184393297769145,0.06324154016362164,0.3816124351353621,3.710420096062691,4.960961656759707,1,-19.651234519270705,-19.615573626411372,-0.08407231375460711
709,709,22,Sokhda,0.848101697826758,4.0,311511.5044357773,2482139.713735617,7066,1.0,0.008540673110051834,-20.68507900217154,1.0734576067679291,0.8678210980712113,7066,1.0,0.011640981066123726,-19.340104171389303,1.0897983635574378,0.8419914803556003,7066,1.0,0.006884098563085082,-21.62152920288473,1.099951111214835,0.8265197476252494,7066,1.0,0.00923422656104239,-20.345994742722645,1.023215332405631,0.9551375553491878,7066,4,measured,False,,-20.68507900217154,-19.340104171389303,-21.62152920288473,-20.345994742722645,-0.013571742039321578,0.02125890766936808,0.10345960236786447,2.211984660875274,2.281425031495427,1,-20.498176779792054,-20.667559251752245,0.936450200713189
710,710,22,Sokhda,0.3834866554125212,3.242614316751095,311479.5226588846,2482236.2139912723,2919,1.0,0.020218785733943943,-16.94244930094311,0.9434224355776443,1.1235375715376792,2919,1.0,0.02586255928443581,-15.873285007970132,0.946048276382479,1.1173092710139592,2919,1.0,0.019899881543252642,-17.011495087794813,0.965025007801744,1.0737986763389553,2919,1.0,0.008109664031159803,-20.909971374578614,1.1449844465400971,0.7627826839069585,2919,4,measured,False,,-16.94244930094311,-15.873285007970132,-17.011495087794813,-20.909971374578614,-0.001000663577560912,-0.06497460477973001,0.08224340715176755,-3.829430499932098,5.036686366608482,1,-17.684300192821667,-17.61023340744618,0.06904578685170293
711,711,22,Sokhda,0.24352241285210474,3.0156296323797265,311340.07647883956,2482209.3566363663,1862,1.0,0.012501002018516852,-19.030551746982166,0.9797127578996492,1.0418434675125055,1862,1.0,0.012790995987461869,-18.930956373026056,1.0030925091910488,0.9938435546105695,1862,1.0,0.011869327687837158,-19.25573880011846,0.9573505872748407,1.0910834893502592,1862,1.0,0.015953665725257908,-17.971395118959727,0.9429904173182818,1.1245672743304127,1862,4,measured,False,,-19.030551746982166,-18.930956373026056,-19.25573880011846,-17.971395118959727,-0.003263580480236165,0.02140572801931224,0.007661182612008424,1.50953073429503,1.2843436811587345,3,-18.7971605097716,-18.85884717209648,0.2251870531362954
712,712,22,Sokhda,0.19019348560106009,2.6712187476953386,311272.6719641154,2482252.1902657105,1453,1.0,0.007365040327344003,-21.328248708315307,1.0232502282957898,0.9550724103710314,1453,1.0,0.014915964172709866,-18.26348668459905,0.93030826782339,1.1554369151547392,1453,1.0,0.008594632644881112,-20.65772681363264,1.0480566670336504,0.9103962705922872,1453,1.0,0.011255577334509248,-19.48632223741114,1.0225818248553586,0.9563213711948462,1453,4,measured,False,,-21.328248708315307,-18.26348668459905,-20.65772681363264,-19.48632223741114,0.009717708618589395,0.019523409603691633,0.23575092490125044,0.5008826815388296,3.0647620237162556,1,-19.933946110989535,-19.778773097176312,-0.6705218946826683
713,713,22,Sokhda,0.18955805701632053,2.56309384710195,311263.4624761723,2482284.9719154374,1449,1.0,0.015217407439185043,-18.17659331189768,0.8994835957052116,1.2359858685616454,1449,1.0,0.017892251517100638,-17.47335005440072,0.9421219874364128,1.1266414387111636,1449,1.0,0.014628889710053331,-18.34788634304983,0.9477542462189199,1.1132905490228127,1449,1.0,0.012967544200098368,-18.871422630316125,0.9158217480167874,1.1922795499999994,1449,4,measured,False,,-18.17659331189768,-17.47335005440072,-18.34788634304983,-18.871422630316125,-0.0024825076978572417,-0.008725604787771601,0.054095635192073936,-0.3522432561141464,1.398072575915407,1,-18.21731308491609,-18.227120311709562,0.17129303115214967
714,714,22,Sokhda,0.15534374625820202,2.379444676639868,311277.6623415606,2482219.4816298834,1189,1.0,0.0068355418117592315,-21.6522705585382,1.053005256455379,0.9018595775321594,1189,1.0,0.015808293893031053,-18.01114998684129,0.9133803166959942,1.1986619055304681,1189,1.0,0.006005691611744203,-22.214369722962715,1.066494052445384,0.8791907785353456,1189,1.0,0.009475269821673231,-20.234084140358473,0.9779592009834712,1.0455830299229205,1189,4,measured,False,,-21.6522705585382,-18.01114998684129,-22.214369722962715,-20.234084140358473,-0.008146364701804588,0.033004759710070705,0.28008619782283917,2.542384747028759,4.203219736121426,1,-20.527968602175168,-20.601398459838098,0.5620991644245166
715,715,22,Sokhda,0.1700582679177169,2.5364343722309104,311284.7322090298,2482189.118208996,1298,1.0,0.008974804341423679,-20.46975010645607,1.0364059831926913,0.9309796264234462,1298,1.0,0.017256283308503737,-17.630527377299302,0.9139868863938585,1.1970714434809113,1298,1.0,0.015435023640900864,-18.114927009985408,1.006961989437881,0.986220090893125,1298,1.0,0.010033475134381877,-19.985486212875067,0.9805660523041754,1.0400310197065894,1298,4,measured,False,,-20.46975010645607,-17.630527377299302,-18.114927009985408,-19.985486212875067,0.0341278709633429,-0.031175986714827648,0.21840174839667434,-4.225382299360319,2.8392227291567664,1,-19.05017267665396,-18.53904591607904,-2.3548230964706605
716,716,22,Sokhda,0.19369653495326639,2.6238276378230174,311223.6702755066,2482208.5088727837,1480,1.0,0.008399500100332826,-20.75746560381849,0.9559484898504317,1.0942864385791382,1480,1.0,0.010224900718202588,-19.903409002151047,1.049597810993786,0.9077247298637852,1480,1.0,0.007759393534625643,-21.101722213781777,1.0266001610321904,0.9488495236533179,1480,1.0,0.009332314306400165,-20.300106428705107,1.1035947969315678,0.8210709966595313,1480,4,measured,False,,-20.75746560381849,-19.903409002151047,-21.101722213781777,-20.300106428705107,-0.004989226231352006,0.013360263084611171,0.06569666166672625,1.1458723950399587,1.1983132116307296,1,-20.515675812114104,-20.577474560151376,0.34425660996328844
717,717,22,Sokhda,0.46452814996484665,2.903161919940336,311166.9405050472,2482241.926407405,3522,1.0,0.009496791196659528,-20.224231106047057,1.4529488250801013,0.4736956142567119,3522,1.0,0.015719685576471836,-18.035561449231317,0.9270007358418816,1.1636968057926769,3522,1.0,0.00914054501575687,-20.39027908174381,1.0610216910427335,0.8882832543157855,3522,1.0,0.011659122789952469,-19.333341238320976,1.0324717848278855,0.9380880758654185,3522,4,measured,False,,-20.224231106047057,-18.035561449231317,-20.39027908174381,-19.333341238320976,-0.002406492401402211,0.01761563072371389,0.16835920437044158,1.222985819119586,2.354717632512493,1,-19.49585321883579,-19.506362760298884,0.16604797569675256
718,718,22,Sokhda,0.204170441244822,2.742639552343696,311115.75782562065,2482281.000046597,1565,1.0,0.010857179917040568,-19.642829653101597,1.0410218237205366,0.9227420919448277,1565,1.0,0.013587344873400135,-18.668654012137193,1.0846776344477975,0.8499602770464626,1565,1.0,0.007989875266633254,-20.974600005903554,0.9498632164036148,1.1083523852311337,1565,1.0,0.009629075560187978,-20.164154053345108,1.070350515231493,0.8728667596619131,1565,4,measured,False,,-19.642829653101597,-18.668654012137193,-20.974600005903554,-20.164154053345108,-0.019301019605825465,0.013507432542640767,0.07493658776649262,2.142216305360403,2.305945993766361,1,-19.862559431121863,-20.102313008578705,1.331770352801957
719,719,22,Sokhda,0.5814242488531396,4.0,311287.86993712455,2482467.788239348,4645,1.0,0.019442719700651628,-17.112429848639486,0.9334602842351972,1.147646959262501,4645,1.0,0.024403611343155274,-16.125459002862357,1.020036181606383,0.9611005953944669,4645,1.0,0.01593761945541045,-17.975765470921708,1.0268209084657451,0.9484415974397721,4645,1.0,0.0073821388489929175,-21.318177905160944,1.0165888741851419,0.9676299347064645,4645,4,measured,False,,-17.112429848639486,-16.125459002862357,-17.975765470921708,-21.318177905160944,-0.012512110467858283,-0.05570687390398727,0.07592083429054843,-2.4790768119570146,5.192718902298587,1,-18.132958056896122,-18.214719876613916,0.8633356222822215
720,720,22,Sokhda,0.22701881823483855,2.2732506704654027,311313.2498299715,2482375.280032756,211,1.0,0.020122987963021286,-16.963075325869724,0.9330482009791269,1.1486609058728456,211,1.0,0.01777417033420607,-17.50210662197944,0.965227464595331,1.073348264295562,211,1.0,0.01850790660062135,-17.32642700815598,0.9159097696222847,1.1920503979135226,211,1.0,0.006746588044747312,-21.709158076089196,0.9281910433115441,1.1607140818131927,211,4,measured,False,,-16.963075325869724,-17.50210662197944,-17.32642700815598,-21.709158076089196,-0.00526596640994576,-0.0730455177988869,-0.04146394585459353,-4.019379385646957,4.746082750219472,0,-18.375191758023583,-18.374342456063307,-0.17567961382345842
721,721,22,Sokhda,0.4610461902529001,3.887649324184091,311300.09053017345,2482379.601549752,3516,1.0,0.018399617804464266,-17.351911980304678,0.934996544517516,1.1438787399666648,3516,1.0,0.022678875077745096,-16.443784912096508,0.9433302456214929,1.12375718485173,3516,1.0,0.01675378542868523,-17.758870510122012,1.0529272690227576,0.9019931790064845,3516,1.0,0.00697946053168741,-21.561781443060056,0.9510957409828348,1.1054816197495443,3516,4,measured,False,,-17.351911980304678,-16.443784912096508,-17.758870510122012,-21.561781443060056,-0.0058979497074976,-0.06338184888230074,0.0698559283237054,-3.3959524031207096,5.1179965309635485,1,-18.27908721139581,-18.271053800140994,0.4069585298173344
722,722,22,Sokhda,1.1017437941644341,4.0,311351.10654853244,2482427.3196557206,9045,1.0,0.01811565015801678,-17.419460748244685,0.931772606193937,1.1518080874863303,9045,1.0,0.02432064678886666,-16.140248795185215,0.9348580480149375,1.1442176896931273,9045,1.0,0.022796822679408947,-16.42125678831,0.997986762410638,1.004038667277455,9045,1.0,0.009762453749982454,-20.104410105973564,0.9915659878550908,1.0170838472617272,9045,4,measured,False,,-17.419460748244685,-16.140248795185215,-16.42125678831,-20.104410105973564,0.014466724057024417,-0.061385888627726065,0.09840091946611305,-4.681357277598249,3.9641613107883487,1,-17.52134410942837,-17.252947869757115,-0.9982039599346848
723,723,22,Sokhda,1.1546943999087786,4.0,311406.94756917475,2482438.7631063885,9562,1.0,0.018776770188853736,-17.26379109076856,0.9273545535375698,1.162808994383536,9562,1.0,0.025730316506067993,-15.895548715435053,0.8977638704198063,1.240725627069277,9562,1.0,0.021926830147804485,-16.590241475664268,0.9767295586900262,1.0482173362314295,9562,1.0,0.014212074073378246,-18.47342537632499,1.1200380551442153,0.7971397065119957,9562,4,measured,False,,-17.26379109076856,-15.895548715435053,-16.590241475664268,-18.47342537632499,0.009761588624699889,-0.03138639834434536,0.10524941348719284,-2.556733515765014,2.5778766608899364,1,-17.055751664548218,-16.876339842254122,-0.6735496151042923
724,724,22,Sokhda,0.7672931522853672,4.0,311457.49140047363,2482438.585704973,5948,1.0,0.01881931357587178,-17.253962212726176,0.9222695876850294,1.1756667193818167,5948,1.0,0.023129125993569342,-16.358407780958583,0.9456407430070422,1.1182725098313233,5948,1.0,0.014588118535658886,-18.360007164870325,1.12472644344984,0.7905078520065063,5948,1.0,0.009189023332061324,-20.367306457452177,1.0727403509414468,0.8689819713983153,5948,4,measured,False,,-17.253962212726176,-16.358407780958583,-18.360007164870325,-20.367306457452177,-0.016029636987596362,-0.03345498820969753,0.068888802443661,-0.9012543404377027,4.008898676493594,1,-18.084920904001816,-18.2357785435026,1.106044952144149
