farm_id,ndvi_T4,ndvi_cov_T4,ndvi_scene_T4,ndvi_date_T4,ndvi_T4R,ndvi_cov_T4R,ndvi_scene_T4R,ndvi_date_T4R,ndvi_T1,ndvi_cov_T1,ndvi_scene_T1,ndvi_date_T1
708,0.4425221186050087,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.43818201076611557,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2555619963324968,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
709,0.3202130484354925,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3472401420075732,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.377131370724749,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
710,0.32479574921585264,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3002768935876254,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.7158521409106606,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
711,0.6553076486454358,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6793868397507581,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6412812666977514,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
712,0.38430632208842536,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.44716619702757265,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.24659159782625278,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
713,0.5877122644764379,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6258089397799319,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4402190559357919,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
714,0.3808723149227434,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4238386838951464,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.28059288969653506,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
715,0.39673093960079464,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.45202898040115375,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3856603444678758,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
716,0.6166285248422945,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6004039762591994,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.485336734354496,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
717,0.4737839110191406,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5016543996107301,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.32651670502201524,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
718,0.5989923981051095,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5785860297207635,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4102207709806034,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
719,0.2554999116515446,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2334614061500849,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6984294572225557,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
720,0.2350037653016818,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.19927242532443096,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.7061848157390034,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
721,0.24800922882248383,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.216821940944226,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.702787639304097,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
722,0.25158037659936083,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.20362489875375137,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.710342562383153,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
723,0.37070060576374775,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.25035785308002156,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.729183224835323,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
724,0.272985569551517,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2636672766539741,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6791796810629389,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
725,0.36912348188242994,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4749522240869334,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2387486093988693,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
726,0.37681004756090386,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3870064185841485,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.40887943255760467,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
727,0.6596489706316692,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7189717693704591,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.24029270820901064,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
728,0.2906135056639839,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.26169020399374476,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2183899461971058,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
729,0.28531829813417764,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2584820167995902,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4439114593505886,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
730,0.2854849909326946,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2587480623220367,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6821657694766844,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
731,0.47362878774473577,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.525385487713228,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5602480468288643,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
732,0.5690758840488972,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.609577896487782,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3938152307439127,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
733,0.26533357187982753,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.24225354992968337,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.7190717809825178,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
734,0.3032760122928638,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.300550157805825,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4575741975803783,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
735,0.46727528969102183,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4825253102795931,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.456495016192935,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
736,0.44792639561045144,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5034753461954182,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4530118991698283,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
737,0.43964708338787484,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4619945588992422,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3715511458533844,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
738,0.7813472821309803,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.8011240858672309,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3732138592677703,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
739,0.3802665864947947,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.40762481602351963,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2231216499196897,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
740,0.6300973119509167,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6037339088401643,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5231581360978239,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
741,0.6810243433208594,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7620590830469407,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3620535238916934,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
742,0.4958164798965057,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5890150050156646,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.38086836107903055,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
743,0.6281800142482475,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6351427938908707,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6168281575632684,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
744,0.29455189838611584,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3001251667175267,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5504281215709875,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
745,0.4612426942730524,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.44452010005353443,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.32725387278674956,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
746,0.5899151610198103,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46248534073100706,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.251542318139837,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
747,0.44374544360761436,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.45593997726186375,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4356631216252111,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
748,0.7695607633921048,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.78311532080966,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.637469814072296,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
749,0.7454473975139695,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7601265598793288,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.47280708339971467,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
750,0.6072239593902544,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6264690162449481,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3737129254261313,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
751,0.7113374366931708,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7530354643531214,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4751495555184751,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
752,0.7230927430485424,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7551561390588942,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6284464157529568,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
753,0.6505117772513354,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7110965559173329,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.42652643829210035,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
754,0.35729463448994175,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4713040619419697,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.49211385869920404,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
755,0.7092494269368776,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7042823307427698,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6838338607070198,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
756,0.5410367514632444,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.38769451257172216,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.429861775070775,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
757,0.6891975865216018,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.793841052490129,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2710947973085425,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
758,0.6894081039808283,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6159364625589171,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.546783545094343,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
759,0.6347121836470185,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6482617326920552,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5314521519936246,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
760,0.43215697578021456,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46777472975729856,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5383295789929746,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
761,0.43230124557944566,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46096801528757486,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5722732003778219,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
762,0.3638251088780932,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.34093621739804153,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.26506686547014974,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
763,0.5824100311687366,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6565395985480458,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.39390657452721894,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
764,0.666747383576987,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6345026808869657,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.38828081820526994,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
765,0.650320768180809,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.600007425102946,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.45599095730464223,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
766,0.6820861613573633,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6565410944233718,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5390111630867674,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
767,0.41335276176183944,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.40920879304219115,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.47983693575989295,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
768,0.6101132525798472,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5742828234791119,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4645027184709508,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
769,0.6240973097962752,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6289108795892963,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5111814625948712,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
770,0.6188192047011613,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46534199711845786,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5884552482414415,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
771,0.7860568523143245,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.733601578525034,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.44605593752544537,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
772,0.685266808306965,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6603151969202272,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.42743072121914366,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
773,0.6047055917016209,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5034446299684291,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4994663366415505,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
774,0.6645587373364304,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6393307287211349,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3488574535889033,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
775,0.6974404840730131,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6588800540193915,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.32572088819662376,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
776,0.5009927250266009,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6108583616251921,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.47197630958208353,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
777,0.44004638362137566,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5587172276884145,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4098915573833995,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
778,0.34178225971098897,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3468480130036672,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4008441349319595,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
779,0.4354154377999651,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4359039042359617,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.44192273198369686,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
780,0.44404307340065013,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4505631472249396,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.39558571900564937,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
781,0.4070732067436135,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.41015019550104626,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.38027439295547083,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
782,0.4974262537612725,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.45829696896753025,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.33658343084188397,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
783,0.6333159499751303,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6816467627255854,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3592701888454701,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
784,0.3589035028606753,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.35763699097873136,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.39208508727358965,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
785,0.3147698379880901,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.30870800538920345,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2817527847340636,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
