farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,g0_db_med_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,cov_20250606,b0_db_20250606,nesz_margin_db_20250606,nesz_frac0_20250606,nesz_frac3_20250606,nesz_frac6_20250606,g0_db_20250619,g0_lin_20250619,g0_db_med_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,cov_20250619,b0_db_20250619,nesz_margin_db_20250619,nesz_frac0_20250619,nesz_frac3_20250619,nesz_frac6_20250619,g0_db_20250814,g0_lin_20250814,g0_db_med_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,cov_20250814,b0_db_20250814,nesz_margin_db_20250814,nesz_frac0_20250814,nesz_frac3_20250814,nesz_frac6_20250814,g0_db_20251013,g0_lin_20251013,g0_db_med_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,cov_20251013,b0_db_20251013,nesz_margin_db_20251013,nesz_frac0_20251013,nesz_frac3_20251013,nesz_frac6_20251013,g0_db_20251029,g0_lin_20251029,g0_db_med_20251029,cv_20251029,ktex_20251029,npix_20251029,inc_20251029,cov_20251029,b0_db_20251029,nesz_margin_db_20251029,nesz_frac0_20251029,nesz_frac3_20251029,nesz_frac6_20251029,g0_db_20251112,g0_lin_20251112,g0_db_med_20251112,cv_20251112,ktex_20251112,npix_20251112,inc_20251112,cov_20251112,b0_db_20251112,nesz_margin_db_20251112,nesz_frac0_20251112,nesz_frac3_20251112,nesz_frac6_20251112,d_aug_jun19,d_oct13_aug,d_oct29_oct13,d_nov_oct13,d_nov_oct29,d_late,jun_baseline_db,ref_20250814,ref_20251013,ref_20251029,ref_20251112,temporal_cv,temporal_range_db,season_integral,senescence_db_per_day,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,glcm_ent_20251029,glcm_resid_20251029,glcm_ent_20251112,glcm_resid_20251112,n_dates,qc_flag,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut,health_sd_pts,dw_mode,health_index,health_alt,health_ensemble_spread,modifier,yield_forecast_t_ha,yield_to_date_t_ha,label_confidence,label_entropy,flag_non_crop,flag_qc,ens_sd_t_ha
11,22,0.4430542916703957,0,-19.555103352581988,0.0110787220012683,-19.9133958269876,0.448605999434452,0.0469772021070333,130,35.21731538038988,1.0,-18.04240111537991,8.085031403915863,0.0,0.0153846153846153,0.1846153846153846,-17.07463549412357,0.0196126577874215,-17.34499855704885,0.5147129077111182,0.0680412372220169,130,28.74348435035119,1.0,-14.466191431814464,13.296953219417723,0.0,0.0,0.0153846153846153,-19.909834561345853,0.0102097837576785,-20.54116134136471,0.5350897237193019,0.0906278509023801,130,28.66751180795523,1.0,-17.28773942283227,10.686781858994811,0.0,0.0,0.0461538461538461,-19.699840447395754,0.0107155867180643,-19.877060758108684,0.5229670907057847,0.0895094521430677,130,31.502052307128903,1.0,-17.57343787429993,9.773097921090477,0.0,0.0153846153846153,0.1307692307692307,-15.87612229198758,0.0258456685651953,-16.17487405114763,0.4310180875456995,0.0315233277639566,130,29.81768920604999,1.0,-13.458530418544616,14.283403558780057,0.0,0.0,0.0,-21.29928994353564,0.0074143145287122,-21.47745293779332,0.469944816995915,0.0494088964742158,130,29.72137011014498,1.0,-18.864799135734728,8.851942784427838,0.0,0.0,0.1538461538461538,-2.835199067222284,0.2099941139500991,3.823718155408173,-1.5994494961398864,-5.423167651548059,-1.3894553821897873,-18.31486942335278,-1.594965137993075,-1.3849710240429758,2.438747131365197,-2.984420520182862,0.4551663837360223,5.423167651548059,2.187593370085009,-0.0463967023072031,3.2837580369190063,0.0057697735609858,3.2062034662484944,0.1416817948421833,3.187430584999004,0.0874121956255722,3.262689423435693,0.0819119357889941,3.288708473423574,0.0771519572461114,3.4312988392434987,0.1314395819981668,6,ok,Cotton,0.2345,0.9974058442601484,0.7297665568766623,0.1797,0.2345,0.2003,0.1906,0.1949,4.999238061887732,3.826838415131257,32.56,36.81,4.25,0.8447,0.6167,0.1727,0.2345,0.9974058442601484,,ok,0.0138
12,22,0.5516646220761335,0,-16.694047805655575,0.0214089426820672,-17.516637388092683,0.6039007658804264,0.1894350899753329,127,35.2105092626857,1.0,-15.18035578636129,10.947076732934484,0.0,0.0,0.0551181102362204,-15.806989024233474,0.0262603855226188,-16.14687811507345,0.5059534591706725,0.0604923608688607,127,28.73585224902536,1.0,-13.197211290286328,14.56593336094586,0.0,0.0078740157480314,0.0078740157480314,-18.66064986993341,0.0136124097373644,-18.94166305823378,0.5344658939598727,0.0900621372213918,127,28.65979525047963,1.0,-16.037196166922485,11.9373251149046,0.0078740157480314,0.0078740157480314,0.0236220472440944,-19.312558428767137,0.0117150502862394,-19.645738327219235,0.4284313064730553,0.0125623003807684,127,31.49460550743764,1.0,-17.184855177938132,10.161680617452271,0.0,0.0078740157480314,0.0629921259842519,-17.581608638684298,0.0174517561534903,-17.684891738274608,0.4317983114766432,0.032108944984293,127,29.825410182081807,1.0,-15.165419097207597,12.576514880117074,0.0,0.0,0.0078740157480314,-20.862502374012884,0.0081987899973783,-21.02543710304775,0.4929209520750143,0.0684251878029178,127,29.713656853503128,1.0,-18.426647567013955,9.29009435314861,0.0,0.0078740157480314,0.1181102362204724,-2.8536608456999346,-0.6519085588337283,1.730949790082839,-1.5499439452457473,-3.2808937353285863,-2.201852504079476,-16.250518414944523,-2.410131454988885,-3.062040013822614,-1.3310902237397748,-4.611983959068361,0.3686278539487099,5.05551334977941,2.5990009758920287,-0.0478813861025497,3.4293077261642444,0.1530896166027338,3.111863438907128,0.0496433511406224,3.2255046694907845,0.1273189383506752,3.254414241233789,0.0753925711017191,3.2662952185115146,0.0564271650169438,3.3673443046200218,0.0694180801170261,6,ok,Cotton,0.4449,0.9000652967915156,1.1076946710910571,0.161,0.4449,0.1628,0.121,0.1103,4.144004745323248,3.78434065934066,48.29,49.56,1.2700000000000031,0.9622,0.7025,0.1967,0.4449,0.9000652967915156,,ok,0.0203
13,22,0.4815186925147954,0,-19.25787547762817,0.0118634895551949,-19.803085868079545,0.4650856393016458,0.0601007769535251,125,35.31769146728516,1.0,-17.761325442396373,8.3661070768994,0.0,0.008,0.176,-16.57424356056264,0.0220077499980106,-16.969715306620824,0.5187822498690271,0.0715922676688154,125,28.85576150512696,1.0,-13.985890997364006,13.777253653868184,0.0,0.008,0.016,-20.53970693485987,0.0088313949331641,-20.98652037719237,0.4469712758605669,0.0172554850390891,125,28.781081558227537,1.0,-17.93804927457749,10.036472007249593,0.0,0.0,0.048,-19.38265057673082,0.0115274949949234,-19.739683902903003,0.4901258634550516,0.0610450166665506,125,31.611743896484374,1.0,-17.274856810246707,10.0716789851437,0.0,0.0,0.048,-16.893258348503725,0.020449098419398,-17.050004893542706,0.5045563956312052,0.0913738829357377,125,29.706430068969727,1.0,-14.456186224910136,13.285747752414531,0.0,0.0,0.024,-20.11265865870847,0.0097439295239746,-20.282071836125446,0.430981296533951,0.0192350647587724,125,29.835330123901368,1.0,-17.69816258670359,10.018579333458977,0.0,0.0,0.024,-3.965463374297229,1.1570563581290472,2.4893922282270964,-0.7300080819776475,-3.219400310204744,0.4270482761513996,-17.916059519095406,-2.623647415764463,-1.4665910576354158,1.0228011705916806,-2.196599139613064,0.3683709014342787,3.965463374297229,2.161589755929541,-0.0200751265906525,3.284321616166047,0.0093069944704877,3.1390200203647094,0.0783647276959178,3.092741261169888,-0.0041984867395057,3.206993145227848,0.0291652160452069,3.281129144555856,0.072409038971223,3.397881944848302,0.1012699459535424,6,ok,Rice,0.3071,0.9275319129073092,0.5511129581663445,0.3071,0.1076,0.0746,0.2658,0.2449,4.778824598850681,4.061787642471506,68.55,69.57,1.019999999999996,1.1586,1.958,1.958,0.3071,0.9275319129073092,,ok,0.0349
14,22,0.2896841758437599,0,-16.083865171385906,0.0246384556669352,-16.180266280677586,0.4062487639893896,0.0154180934933152,67,35.326263256927035,1.0,-14.588676389651967,11.538756129643806,0.0,0.0,0.0,-15.334070723815994,0.0292814735100785,-15.923148057440242,0.6257058095426841,0.1749175062982337,67,28.86542556534952,1.0,-12.747471454787236,15.015673196444954,0.0,0.0,0.0,-14.816172463479242,0.0329900332796039,-15.445483505704184,0.9224359838649951,0.5693051264837865,67,28.790788280430125,1.0,-12.216266749019054,15.75825453280803,0.0,0.0,0.0,-17.517280105619875,0.0177121788728982,-17.81421696838233,0.5539912178097796,0.118094068266167,67,31.621115812614786,1.0,-15.411144292100175,11.93539150329023,0.0,0.0,0.0298507462686567,-17.1300037817848,0.0193642027773407,-17.22617551261719,0.4421809146272642,0.0400026982130474,67,29.69639581708766,1.0,-14.69111538727426,13.05081859005041,0.0,0.0,0.0,-21.107127866272045,0.007749741445226,-21.410046264505663,0.3777346809521068,0.0,67,29.84505121031804,1.0,-18.69437867631332,9.022363243849243,0.0,0.0,0.0597014925373134,0.5178982603367519,-2.7011076421406326,0.3872763238350742,-3.589847760652169,-3.977124084487244,-6.290955402792802,-15.70896794760095,0.8927954841217076,-1.808312158018925,-1.4210358341838507,-5.398159918671095,0.3761091201504331,6.290955402792802,4.101556757096646,-0.1162564710214684,3.32649355269293,0.0987607264752985,3.3545158259050187,0.3553371163146002,3.223544858319995,0.175556434267166,3.3548953399162262,0.2239662761242318,3.1390914217982853,-0.0245289035288407,3.2526768088705844,0.007697192967337,6,ok,Cotton,0.902,0.2148354340897429,0.9522378401138558,0.0006,0.902,0.0922,0.0003,0.0049,7.4038093599204755,4.0,53.92,51.89,2.030000000000001,1.0042,0.7332,0.2053,0.902,0.2148354340897429,,ok,0.0602
15,22,2.257871362413479e-07,2,-18.76991956331666,0.0132741904293652,-18.623218696530984,0.3817826980199396,0.0,40,35.33023548126221,1.0,-17.275348383811718,8.852084135484056,0.0,0.0,0.125,-17.561291646410854,0.0175335895328316,-18.620473175897065,1.184623214346437,1.0292499324637587,40,28.8699520111084,1.0,-14.975556668071812,12.787587983160376,0.0,0.0,0.025,-19.40946682226272,0.0114565358322579,-20.082658246631908,0.5339595373978335,0.0896034381306918,40,28.795354175567628,1.0,-16.810299153050142,11.164222128776942,0.0,0.0,0.025,-18.55304205662813,0.01395390604157,-19.25150122867318,0.4593548900455238,0.0360495469284656,40,31.62550582885742,1.0,-16.44759606699462,10.898939728395783,0.0,0.0,0.0,-17.405077261205854,0.0181757472106255,-17.928441270663495,0.6150692973001533,0.1990109905984258,40,29.691191720962525,1.0,-14.96523859378054,12.77669538354413,0.0,0.0,0.0,-21.331828975624063,0.0073589711857493,-21.29320159202837,0.3311760152406143,0.0,40,29.84958505630493,1.0,-18.919847891206388,8.796894028956178,0.0,0.0,0.1,-1.848175175851864,0.8564247656345891,1.1479647954222756,-2.7787869189959338,-3.92675171441821,-1.9223621533613449,-18.16560560486376,-1.2438612173989618,-0.3874364517643727,0.7605283436579029,-3.1662233707603065,0.2682954559604386,3.92675171441821,2.210067590983817,-0.0887357210391838,,,,,,,,,,,,,6,ok,Cotton,0.4014,0.9019988260303632,0.7638762815466892,0.0848,0.4014,0.1541,0.1083,0.2515,,5.780674846625767,34.13,35.47,1.3399999999999963,0.8564,0.6253,0.1751,0.4014,0.9019988260303632,dw_only,ok,0.0074
16,22,1.198032268621871e-07,2,-18.78095059958641,0.0132405169021624,-19.23902688830016,0.5345847618726493,0.1206545125440037,26,35.32688346275916,1.0,-17.285855494278962,8.84157702501681,0.0,0.0,0.1538461538461538,-19.44305877046149,0.0113682632800191,-19.732902812102907,0.5604618390344402,0.1095731325784794,26,28.866263903104343,1.0,-16.85666899145422,10.906475659777968,0.0,0.0,0.1538461538461538,-20.411304027190475,0.0090964010003237,-20.82140145003165,0.5691809860947544,0.1225465994840286,26,28.791662216186523,1.0,-17.811477539552524,10.16304374227456,0.0,0.0769230769230769,0.1153846153846153,-18.21386519814628,0.0150873678861759,-18.78413935918181,0.6372725374999612,0.2029709525796381,26,31.621917137732872,1.0,-16.10774833882768,11.238787456562726,0.0,0.0,0.0769230769230769,-18.92389487131975,0.012811810691626,-19.14623783913988,0.4269392110995485,0.0284790631149227,26,29.694194646982048,1.0,-16.484585239562907,11.257348737761763,0.0,0.0,0.0384615384615384,-21.81826744470937,0.0065792025281832,-22.45586766247881,0.4931596032329618,0.0686274706417389,26,29.845853071946365,1.0,-19.405606403008505,8.31113551715406,0.0,0.0,0.1923076923076923,-0.9682452567289808,2.197438829044202,-0.7100296731734765,-3.604402246563101,-2.8943725733896244,-1.4069634175188988,-19.112004685023955,-1.2992993421665204,0.8981394868776817,0.1881098137042052,-2.706262759685419,0.2476404516937658,3.604402246563101,1.817411258789854,-0.1183533714460972,2.450483352029196,-0.7054803165476202,2.279331401021096,-0.6265318467182581,2.1730510026264365,-0.8006340824123659,2.385159045581943,-0.6745821111228953,2.457112675493624,-0.6380505786468103,2.3941129354966826,-0.772493754910986,6,ok,Groundnut,0.7545,0.5448529066731764,0.4082464313882539,0.043,0.0617,0.0372,0.1035,0.7545,,5.787925696594427,30.97,27.66,3.3099999999999987,0.8652,2.1752,2.0664,0.7545,0.5448529066731764,dw_only,ok,0.0522
17,22,8.170756718469804e-09,2,-16.289991377098424,0.0234963748604059,-16.816205158924,0.3331767437441998,,5,35.32736892700196,1.0,-14.794978568180497,11.332453951115276,0.0,0.0,0.0,-18.455207038139235,0.0142718179151415,-17.842728908712843,0.4530550299672706,,5,28.866868591308595,1.0,-15.868901767246715,11.894242883985472,0.0,0.0,0.0,-19.09752808160876,0.0123096921481192,-18.43310541614422,0.3808250909149386,,5,28.79227523803711,1.0,-16.497841084241742,11.476680197585342,0.0,0.0,0.2,-17.871331804125056,0.0163255123421549,-16.91792581820684,0.3651310606398,,5,31.622492218017577,1.0,-15.765359257871454,11.581176537518951,0.0,0.0,0.0,-16.785343805925187,0.0209635881707072,-17.0448031294033,0.2323553160649335,,5,29.69307327270508,1.0,-14.345843103415064,13.396090873909609,0.0,0.0,0.0,-20.565433028184337,0.0087792354635894,-20.130924645598856,0.2888618634346156,,5,29.84644470214844,1.0,-18.152915053773405,9.56382686638916,0.0,0.0,0.0,-0.6423210434695186,1.226196277483698,1.0859879981998688,-2.694101224059281,-3.78008922225915,-1.4679049465755831,-17.37259920761883,-1.7249288739899242,-0.4987325965062261,0.5872554016936427,-3.192833820565508,0.3116913907511852,4.275441651085913,2.355344239063561,-0.0860713593655389,,,,,,,,,,,,,6,ok,Cotton,0.4654,0.8302224565352463,0.7921516578350404,0.0529,0.4654,0.0652,0.1709,0.2455,,,63.94,64.24,0.2999999999999971,1.0791,0.7879,0.2206,0.4654,0.8302224565352463,dw_only,ok,0.029
18,22,5.084064626714735e-09,2,-19.36204762953661,0.0115823113980392,-19.24062671301162,0.1848772995921367,,6,35.32817014058431,1.0,-17.86715379614446,8.260278723151313,0.0,0.0,0.0,-16.47216056465583,0.0225311803321043,-16.50051551408441,0.2747853515004028,,6,28.867781321207683,1.0,-13.886009737506386,13.877134913725802,0.0,0.0,0.0,-19.624409432232195,0.010903327492997,-20.59179653539954,0.6965421008232733,,6,28.793195724487305,1.0,-17.024858114398288,10.949663167428795,0.0,0.0,0.0,-17.886566783827035,0.016268343043824,-19.50897715047148,0.7985057501858506,,6,31.623374303181965,1.0,-15.780750785181429,11.565785010208977,0.0,0.0,0.1666666666666666,-17.781355912729914,0.0166672676180799,-18.406351703430225,0.5159203156467318,,6,29.692042032877605,1.0,-15.341664801545528,12.400269175779144,0.0,0.0,0.0,-20.3590981469938,0.0092064073154081,-19.705740582360825,0.3702590908009092,,6,29.8473596572876,1.0,-17.94675525262063,9.769986667541936,0.0,0.0,0.0,-3.1522488675763647,1.7378426484051597,0.1052108710971211,-2.472531363166766,-2.577742234263887,-0.7346887147616066,-17.91710409709622,-1.707305335135974,0.0305373132691855,0.1357481843663066,-2.4419940498975805,0.3101497808234834,3.8869375823379713,2.417654641283056,-0.0803113596428576,,,,,,,,,,,,,6,ok,Cotton,0.4269,0.8607352462339093,0.6573665708595121,0.1321,0.4269,0.1133,0.0513,0.2764,,,16.72,17.64,0.9200000000000016,0.7264,0.5303,0.1485,0.4269,0.8607352462339093,both,ok,0.0051
19,22,4.845720711671931e-09,2,-20.426070534477137,0.0090655247215181,-20.71347599277108,0.3572854172968939,,10,35.32927589416504,1.0,-18.93135929874937,7.196073220546399,0.0,0.0,0.3,-18.239218960690827,0.0149995456449687,-18.250499594079727,0.3741138508495957,,10,28.869044303894043,1.0,-15.65330100875644,12.109843642475749,0.0,0.0,0.0,-21.051094154070213,0.0078503782860934,-20.82825130152473,0.3444108064587324,,10,28.794464302062988,1.0,-18.451798069241885,9.522723212585198,0.0,0.0,0.1,-19.20280385377492,0.0120148848975077,-19.30843681624092,0.5023864588170176,,10,31.62459392547608,1.0,-17.09716845952549,10.249367335864914,0.0,0.0,0.1,-16.704838623122264,0.0213558143936097,-16.865031550555443,0.3836201946794227,,10,29.690608978271484,1.0,-14.264899806512105,13.477034170812566,0.0,0.0,0.0,-21.27445688390855,0.0074568311916664,-21.82186712536181,0.4496338649254917,,10,29.84862537384033,1.0,-18.86228357002054,8.854458350142025,0.0,0.0,0.2,-2.811875193379386,1.848290300295293,2.4979652306526567,-2.0716530301336284,-4.569618260786285,-0.2233627298383353,-19.332644747583984,-1.7184494064862292,0.1298408938090638,2.627806124461721,-1.9418121363245648,0.4025429931771678,4.569618260786285,1.8608328363858164,-0.0637254459057502,,,,,,,,,,,,,6,ok,Bajra,0.3646,0.8933520076268062,0.6043948858220396,0.1632,0.0955,0.0708,0.3646,0.3058,,,56.23,56.6,0.3700000000000045,1.0623,2.0291,2.0291,0.3646,0.8933520076268062,dw_only,ok,0.0956
20,22,0.3876135438595965,0,-19.054446429024047,0.0124324109476012,-19.129978798957417,0.3438348991531979,0.0,79,35.201038650319546,1.0,-17.539115406972602,8.588317112323171,0.0,0.0126582278481012,0.0886075949367088,-13.7979883065422,0.0417062526073636,-14.205950369130772,0.4365375676279145,0.0052518263555116,79,28.724971843671195,1.0,-11.186187081288878,16.57695756994331,0.0,0.0,0.0,-19.15376269437346,0.0121513276266617,-19.68580196036298,0.5640583027341034,0.1176245456979843,79,28.648775269713585,1.0,-16.528273472871756,11.446247808955327,0.0,0.0,0.0,-18.185307366964786,0.0151869045464392,-18.6478974795382,0.4093471621553486,0.0,79,31.48406955863856,1.0,-16.055781630653996,11.29075416473641,0.0,0.0,0.0,-17.079069475557745,0.019592644228258,-17.17242932711933,0.4338178071753185,0.0336296481446924,79,29.83841876742206,1.0,-14.665157723950596,13.076776253374074,0.0,0.0,0.0126582278481012,-19.7818175995577,0.0105152170120773,-19.86128286378733,0.4124191708639677,0.0057781765385653,79,29.70270207562024,1.0,-17.344011364087283,10.372730556075282,0.0,0.0,0.0253164556962025,-5.355774387831259,0.9684553274086768,1.1062378914070372,-1.5965102325929197,-2.7027481239999567,-0.6280549051842428,-16.426217367783124,-2.7275453265903344,-1.7590899991816578,-0.6528521077746205,-3.355600231774577,0.5772629088639488,5.983829293015502,3.1690519437329443,-0.0503209870201733,3.1956023429049027,-0.0446219192350891,3.1131969839012004,0.0977766999270919,2.998969730487189,-0.0619512042515855,3.135786449926247,-0.0075328830155765,3.233040712607696,0.0575054206532512,3.311075893709959,0.0524554547978151,6,ok,Rice,0.3863,0.8704458435937931,0.9095532038096598,0.3863,0.2952,0.1092,0.0415,0.1677,5.032326317478118,4.084614667784923,63.65,65.35,1.6999999999999955,1.1205,1.8937,1.8937,0.3863,0.8704458435937931,,ok,0.0629
21,22,0.5725174781550666,0,-18.897049428558645,0.0128912507832326,-19.33406903986884,0.4337197366011455,0.0355294711322995,162,35.195548045782395,1.0,-17.380844572501726,8.746587946794047,0.0,0.0123456790123456,0.0864197530864197,-13.887401739485556,0.0408563745311564,-14.200855170852078,0.4279853879322476,0.0,162,28.718791914574894,1.0,-11.274499076650104,16.488645574582087,0.0,0.0,0.0,-19.70326495031156,0.0107071405840048,-19.82558999122225,0.4195176094307307,0.0,162,28.64250171331712,1.0,-17.076651518085846,10.897869763741236,0.0,0.0,0.0308641975308641,-19.41274818095248,0.0114478829926178,-19.63035950818736,0.438791974758674,0.0202492246003509,162,31.478024941903573,1.0,-17.28220743498192,10.064328360408483,0.0,0.0061728395061728,0.0493827160493827,-18.016837269723737,0.0157876057653791,-18.266292674867085,0.3861287949217188,0.0,162,29.84495154722237,1.0,-15.604039414687094,12.137894562637577,0.0,0.0,0.0,-20.9094262588932,0.0081106820000036,-21.45579197242088,0.4594236270104868,0.0410039319610144,162,29.6964681295701,1.0,-18.47052223656364,9.246219683598929,0.0,0.0,0.0493827160493827,-5.815863210825997,0.2905167693590762,1.3959109112287391,-1.4966780779407216,-2.892588989169461,-1.2061613085816454,-16.3922255840221,-3.311039366289453,-3.020522596930377,-1.6246116857016375,-4.517200674871098,0.6659089402236861,7.022024519407642,2.842960619488386,-0.0466435011885608,3.255603854304251,-0.0390690926375336,3.047954939993053,-0.0382604366988901,3.0228220339770355,-0.0944701780441512,3.2003678856885784,0.0030408418845673,3.2124261534517435,-0.0150450621504703,3.3372237896160737,0.0191446241760266,6,ok,Rice,0.57,0.7895630854949236,0.6875788714575275,0.57,0.0959,0.0819,0.1117,0.1405,3.754655129556664,4.0,73.76,74.78,1.019999999999996,1.1991,2.0266,2.0266,0.57,0.7895630854949236,,ok,0.0336
22,22,0.3980899814218664,0,-18.235624540072543,0.0150119650966694,-18.656942253328346,0.4796664190605703,0.0721069163639149,108,35.18781202810782,1.0,-16.718150728523394,9.40928179077238,0.0,0.0277777777777777,0.0833333333333333,-14.34162919148574,0.0367990901404819,-14.383745728195166,0.5729422340984572,0.1215167214184129,108,28.710128007111727,1.0,-11.72709210573794,16.03605254549425,0.0,0.0,0.037037037037037,-19.017911341292763,0.0125374399487757,-19.877623433970044,0.7084353684540867,0.273393556505745,108,28.633693642086453,1.0,-16.38969627637946,11.584825005447623,0.0,0.0,0.0092592592592592,-17.72477522227437,0.0168858325320158,-18.453887655391657,0.5389937251324095,0.1040702349955984,108,31.469517884431063,1.0,-15.59275946070321,11.753776334687196,0.0,0.0092592592592592,0.0092592592592592,-19.11127271744776,0.0122707957785611,-19.26674028437533,0.5526700847974421,0.1356238418427637,108,29.85390207502577,1.0,-16.70009158655082,11.041842390773851,0.0,0.0,0.1018518518518518,-21.268529431005994,0.0074670155698657,-21.754302036252074,0.4782085714357896,0.0561439197958006,108,29.687715512734872,1.0,-18.82806649908421,8.888675421078357,0.0,0.0092592592592592,0.1111111111111111,-4.676282149807022,1.293136119018392,-1.3864974951733835,-3.543754208731624,-2.1572567135582403,-2.250618089713232,-16.288626865779143,-2.7292844755136194,-1.436148356495227,-2.822645851668611,-4.979902565226851,0.5579325669038762,6.926900239520254,2.9723105818880464,-0.1173803107799839,3.4441888258712567,0.1802574907260945,3.3815590236984625,0.3353144059947315,3.3320533642409,0.2465882556475378,3.3478235471377915,0.1809891421806777,3.377154254070291,0.1790059506539409,3.3768254091420866,0.0923165144164968,6,ok,Cotton,0.6053,0.7041503956503555,0.7980529103644595,0.2059,0.6053,0.0794,0.0267,0.0827,5.657390290169691,4.0,14.09,15.05,0.9600000000000009,0.7067,0.516,0.1445,0.6053,0.7041503956503555,,ok,0.0095
23,22,1.1280382993849755e-09,2,-21.81973648006329,0.006576977437362,-21.9774115146634,0.3333206562577108,,5,35.1802734375,1.0,-20.30106591628673,5.826366603009038,0.0,0.0,0.6,-19.60851630265659,0.0109433016274124,-21.71701117995175,0.696080013746513,,5,28.701694107055665,1.0,-16.992580990647138,10.77056366058505,0.0,0.0,0.2,-24.178073130809977,0.0038211376871913,-24.960377584794948,0.445231863500837,,5,28.625116729736327,1.0,-21.54833134649852,6.426189935328562,0.0,0.0,0.8,-22.648222170131,0.005434727622196,-23.17800409893314,0.3125838968834594,,5,31.46125030517578,1.0,-20.514843440898066,6.831692354492343,0.0,0.0,0.4,-18.791045000782194,0.013209777418524,-19.840101958135364,0.4190450944330924,,5,29.8626953125,1.0,-16.38136634665503,11.36056763066964,0.0,0.0,0.0,-24.38761067743316,0.0036411530338227,-24.07429249147318,0.2013206048380204,,5,29.67914810180664,1.0,-21.945656946508848,5.771084973653718,0.0,0.0,0.4,-4.569556828153388,1.529850960678978,3.857177169348805,-1.739388507302159,-5.596565676650965,-0.2095375466231814,-20.71412639135994,-3.463946739450037,-1.9340957787710595,1.923081390577746,-3.673484286073218,0.4948690492528351,5.596565676650965,1.0720746275037527,-0.0509014348983708,,,,,,,,,,,,,6,ok,Bajra,0.72,0.4725121154819544,0.259874466627318,0.2163,0.0005,0.0039,0.72,0.0592,,4.0,4.1,3.97,0.1299999999999994,0.6574,1.2555,1.2555,0.72,0.4725121154819544,,ok,0.024
24,22,0.256617417728398,0,-18.11903564769536,0.0154204282604543,-18.53315758918695,0.4972388688514462,0.0870689131309185,58,35.18282120803307,1.0,-16.600777930686498,9.526654588609276,0.0,0.0,0.1206896551724138,-13.757063846151617,0.0421011167064566,-14.847984368096448,0.5845501254088316,0.1328614264413599,58,28.70445264618972,1.0,-11.14158787462915,16.621556776603036,0.0,0.0,0.0,-19.628185290992747,0.0108938520023567,-20.308078092473583,0.6275887428856377,0.1818129714697718,58,28.627925938573377,1.0,-16.99893278258258,10.975588499244504,0.0,0.0172413793103448,0.0172413793103448,-19.6430219351602,0.0108566992305989,-19.789106797325545,0.5193081883387837,0.0862468271378562,58,31.46398860010608,1.0,-17.510117873206966,9.83641792218344,0.0,0.0172413793103448,0.1034482758620689,-18.893028439982945,0.0129031918918842,-19.14436449895384,0.5111306417941454,0.0971826244707427,58,29.86043449928021,1.0,-16.482963302280982,11.258970675043688,0.0,0.0,0.0344827586206896,-21.22829833289325,0.0075365080385757,-21.807917212914184,0.4993234851752983,0.0738859542715908,58,29.681969215129985,1.0,-18.78684567871516,8.929896241447405,0.0,0.0,0.0172413793103448,-5.87112144484113,-0.014836644167449,0.7499934951772538,-1.5852763977330504,-2.335269892910304,-1.6001130419004994,-15.938049746923488,-3.690135544069258,-3.704972188236708,-2.954978693059454,-5.290248585969758,0.7004692782230342,7.471234486741629,2.843422731613451,-0.0504823775960796,3.362369511256168,0.1455734225980371,2.958285212933376,-0.0266733671465866,3.1153542403017047,0.0786887319037878,3.2117538871564024,0.0916729854832789,3.1119241178381527,-0.0412641911985223,3.216321950874834,-0.0167145944101783,6,ok,Rice,0.6259,0.7293128319551344,0.7201670033957446,0.6259,0.1217,0.0769,0.0845,0.091,7.46813350318387,4.0,39.93,41.9,1.9699999999999989,0.9361,1.582,1.582,0.6259,0.7293128319551344,,ok,0.0741
