farm_id,vv_20250519,npix_20250519,vh_20250519,vv_20250531,npix_20250531,vh_20250531,vv_20250612,npix_20250612,vh_20250612,vv_20250624,npix_20250624,vh_20250624,vv_20250706,npix_20250706,vh_20250706,vv_20250718,npix_20250718,vh_20250718,vv_20250730,npix_20250730,vh_20250730,vv_20250823,npix_20250823,vh_20250823,vv_20250904,npix_20250904,vh_20250904,vv_20250916,npix_20250916,vh_20250916,vv_20250928,npix_20250928,vh_20250928,vv_20251010,npix_20251010,vh_20251010,vv_20251022,npix_20251022,vh_20251022,vv_20251103,npix_20251103,vh_20251103,vv_20251115,npix_20251115,vh_20251115,vv_20251127,npix_20251127,vh_20251127
847,-8.463729659679002,40,-15.209596315323848,-7.925192574419027,40,-15.629259021987224,-9.20130625729186,40,-15.009989367873116,-6.585295033171091,40,-13.649380430383456,-6.8542274683876006,40,-11.892688188056042,-7.589148853374724,40,-12.595908890029934,-6.7046034104831245,40,-12.871530505998807,-6.89546037431199,40,-13.104986578361203,-6.400861022238201,40,-12.935212792232347,-7.526948531067794,40,-15.547922244184651,-9.729544048731585,40,-14.764274360266501,-8.070128024317443,40,-14.626221263226336,-7.3505147695093225,40,-13.21340477733904,-6.341136518783511,40,-12.24555356982562,-10.052062401729565,40,-15.12543207665373,-6.008727062023846,40,-13.204895052629595
848,-9.3525801658955,151,-16.647735038780482,-9.536719130633065,151,-16.31679141099122,-9.055256774214586,151,-17.785512331978268,-5.693410026630391,151,-13.419649516625112,-5.556006373859889,151,-13.631203503137197,-7.308136675541048,151,-15.82002742484553,-4.107779963228673,151,-12.996701977591702,-8.348311842775445,151,-14.871156652394,-8.95504310056338,151,-14.876311962905167,-8.59473350052988,151,-16.051320293746166,-9.306858670270017,151,-16.208487241010907,-7.7856505118853745,151,-15.7102874137654,-8.49128044886571,151,-16.352981141035524,-4.993646066628213,151,-12.08843610825279,-6.5871256861524525,151,-13.997213378572164,-5.558641809949281,151,-13.794308783871179
849,-10.475362321801791,203,-16.64559972997002,-10.022441114792713,203,-17.140257057306755,-10.601032215223718,203,-16.996282243749775,-8.488263020904693,203,-16.52276994420599,-8.265773677771692,203,-15.97548254158851,-9.082320138800535,203,-16.072482410206966,-5.722960953551826,203,-13.463559359254953,-9.300519810319782,203,-15.605817336449041,-8.15468457368065,203,-14.999415052468022,-8.405875434403754,203,-15.677855844887246,-8.49754684487321,203,-15.684487606915749,-6.165378999817493,203,-14.186618750016745,-6.749360071205866,203,-14.554465610794345,-5.20997463226419,203,-12.072882038198546,-4.55810173616061,203,-11.98730706405927,-4.686455485621549,203,-12.191941146874722
850,-10.858939607958195,23,-15.628148061524136,-7.473395984935172,23,-13.500626733893109,-7.0654395964948735,23,-15.170440504362567,-7.1916039728281795,23,-14.326389963470124,-6.463735379995017,23,-12.28147128055166,-8.456836290103615,23,-13.456654685805223,-8.482055864491173,23,-13.62732500717831,-6.439447710151703,23,-14.045144023619638,-7.8398247295874235,23,-13.271737180532252,-8.108763294311183,23,-13.672565506340028,-9.216145150562053,23,-13.44644366534219,-6.001262978131377,23,-11.889696303803914,-8.646981334267657,23,-13.597056902491765,-4.995589969326043,23,-12.209187408119604,-7.555297550172037,23,-14.50421111568412,-8.40740127440059,23,-13.108087037608101
851,-11.93747743930466,17,-18.216263683297427,-11.236317557259326,17,-16.517078360946897,-10.495355693791025,17,-17.136094792765963,-10.161937211809551,17,-15.596778466211896,-9.667512640350274,17,-15.706623179055438,-9.718517985309695,17,-14.245995751980907,-6.603178751317379,17,-13.820018095872971,-5.384864096883217,17,-15.915080696133366,-8.190090274732626,17,-15.798808362935674,-9.43076185174775,17,-16.95118066596457,-9.185411535293039,17,-17.860641161705843,-8.36231316480898,17,-15.672905071619237,-8.192919480790495,17,-14.938672804450928,-6.623561616971731,17,-13.356629259177746,-5.7564868392115915,17,-15.398639564753136,-7.110375401946609,17,-13.940666447104167
852,-9.236123856245243,20,-17.101881738477758,-11.43537220676761,20,-17.34912156095356,-11.899256580844348,20,-17.53446364346351,-9.970519499780526,20,-14.552711719547563,-7.680740361356673,20,-15.326551367227276,-9.422754862339884,20,-14.607661406073083,-6.805424921676535,20,-13.584593530197315,-7.032267842944173,20,-16.406429158645082,-9.426024252407322,20,-14.38407446311739,-9.937379211423098,20,-17.61712055501729,-9.919909715204533,20,-17.608835888299335,-9.683474397783112,20,-15.60060431742119,-10.466342147749172,20,-15.488990510001448,-5.24028862840241,20,-13.746416756825395,-7.349602712211434,20,-14.75889538052985,-6.049444570117165,20,-14.816515215071632
853,-6.512743016007048,17,-14.19911137352025,-10.642138860466545,17,-12.896719806620233,-11.511088841059147,17,-15.400275711465826,-9.360308623123965,17,-11.936439888274844,-5.893389440168482,17,-12.268274225169503,-6.3502124555280615,17,-13.614563069705603,-5.811493561355661,17,-12.552525530950176,-6.151340201566182,17,-12.642896198555867,-7.288597028188391,17,-13.108438352839197,-8.574768529660181,17,-16.761340876559338,-7.707493773600081,17,-14.937951148069086,-6.5626058874257005,17,-16.05496145325802,-9.171666805185728,17,-14.381520684333298,-7.44206265478783,17,-13.96382329066438,-10.011887885992364,17,-13.628666632773992,-7.124426316879051,17,-14.829765477735217
854,-11.777269193355377,14,-18.3439196156702,-9.955145160969746,14,-17.21861238347248,-11.212376348930244,14,-18.543993715822634,-8.983321492074474,14,-13.53592114494176,-9.80091919635663,14,-15.517277416387657,-8.42290054732909,14,-14.721477435820812,-5.807024840045215,14,-12.454902703727102,-6.6475959308585075,14,-14.517142429648652,-8.825893896307575,14,-15.269267592634815,-8.892482992813967,14,-15.48266002192098,-9.421958494015051,14,-15.258482748048268,-8.311283442618436,14,-15.4918888080576,-8.815827647322065,14,-13.467181871584346,-8.019943851650202,14,-12.897703444176186,-7.43284970290588,14,-14.86906805449955,-5.990210195968358,14,-13.702075522512223
855,-10.334180980159926,10,-17.639499277724976,-9.397976441372936,10,-15.644206038588722,-10.46210512610142,10,-16.035549781749705,-5.5213296293818885,10,-11.26745003086679,-8.32549186280457,10,-12.130767553277945,-8.34277358950159,10,-11.338319468071845,-7.671573400478967,10,-12.563508624691242,-7.344064871943435,10,-12.938816481735225,-10.187703085276919,10,-14.240679860414422,-10.29636061787545,10,-14.757869902260218,-10.767252720747681,10,-15.536002668144754,-8.752243614574137,10,-15.84358339730371,-9.157669599843892,10,-13.230605095734525,-5.778763703054373,10,-12.35800580152086,-6.365089021015363,10,-12.838688091419403,-8.27376197346691,10,-15.20838093410002
856,-8.942505794005339,9,-12.797692899262445,-7.148342446912729,9,-13.814321962645291,-7.191727669358682,9,-16.32460744254107,-6.579068683587867,9,-10.699445132345105,-8.274307161927016,9,-10.905601314321743,-6.509406274914188,9,-11.611655346538432,-8.731771839706,9,-12.413998387389176,-8.444839343225961,9,-13.06799926121853,-9.198075966067695,9,-13.493057950293876,-9.77162052433749,9,-13.396076403381707,-8.382359198969935,9,-14.741880143974589,-7.3214546788933434,9,-15.930405674577607,-8.382909428517607,9,-12.963078617877915,-7.648630602653165,9,-11.509484938440986,-6.683964416352008,9,-15.621528213442337,-7.432134059958023,9,-14.843919733254937
857,-10.259895794996348,14,-13.942316004290994,-8.044009153921248,14,-15.862808582980675,-10.311178746920266,14,-16.317218631149736,-8.833861554816423,14,-16.469962106429673,-8.833133318196303,14,-13.99167533025745,-7.489926684599931,14,-14.720245153746973,-6.998528897069466,14,-13.984491305257302,-7.657542540341363,14,-12.760960773983108,-7.532630593941532,14,-12.78556522640118,-6.791698537394991,14,-13.865364141276347,-7.228061469220833,14,-13.921190803091188,-7.644188451065288,14,-11.727071011281708,-7.46821590340804,14,-13.08222175856842,-5.477408282585858,14,-13.22504055659598,-8.1988259633985,14,-13.367956556220886,-7.291011539239303,14,-15.051764438308952
858,-9.017484628505063,14,-11.468494730324355,-7.059670693273073,14,-13.742620099876605,-8.707843442429105,14,-14.987570830428972,-6.955609183013442,14,-11.384628981785234,-6.609310104476878,14,-10.41983606022728,-6.956097920624549,14,-16.065425018711267,-7.354551247266291,14,-13.390088103323743,-8.201493195273704,14,-10.026033669114522,-7.7380447328670945,14,-9.838539753055814,-7.536156890743638,14,-13.962713816314503,-8.70534662497232,14,-12.098336677324362,-9.502692575288263,14,-12.616735000697698,-5.099867806234477,14,-13.252901476078105,-4.831409716620641,14,-12.86591042323922,-8.531049421212469,14,-15.643183386545187,-7.27166581567529,14,-15.770546187616441
859,-9.208251898839565,36,-14.901242140373656,-8.352808903910812,36,-15.340133841182006,-9.220770489049414,36,-14.182403316036893,-7.164099524664848,36,-11.488592665318954,-6.838851538303226,36,-12.863508609086825,-8.895720697379177,36,-13.752350032902548,-6.803588903979669,36,-13.95426843206333,-7.092248789327737,36,-12.822225057378475,-7.2931300603107,36,-12.91783054502902,-7.707730898536365,36,-14.278593887168467,-8.668671195231795,36,-13.335101822376632,-6.517420701525775,36,-13.668042574520625,-7.43989026985056,36,-13.414319624231135,-6.59444737533488,36,-13.458004570146873,-8.507448406969397,36,-13.98070531808888,-8.015135254163674,36,-14.507174252757142
860,-6.725426531741043,16,-13.16327909732008,-7.664258715899796,16,-13.055573647109568,-8.224795971622543,16,-11.807984722933506,-5.349849279347637,16,-12.288684570304751,-7.665676057449357,16,-12.249309193115863,-8.91867811325419,16,-11.396759909898499,-4.176010917313387,16,-13.463338319360414,-6.695927215069704,16,-12.860984427890651,-5.324568606585098,16,-12.484107925030433,-6.226871701656621,16,-11.043875947464928,-4.450204359560753,16,-13.610093312905036,-8.326565094020943,16,-13.07482493324365,-8.99760357242145,16,-11.944138577580743,-7.883873810576414,16,-13.484645035520984,-7.302741587291376,16,-14.511649355825815,-7.394833484954917,16,-12.828267435430107
861,-6.771238503588645,29,-11.768856329460979,-7.465645748088199,29,-11.969765138449562,-7.124707337473559,29,-12.650160728044316,-4.109208015719327,29,-11.299531699313315,-5.916043521987979,29,-11.34483306433832,-6.209509628665217,29,-12.320147901675536,-5.570360912273815,29,-12.269338947299218,-7.573564384999976,29,-12.872618358807076,-7.04107930225943,29,-10.221046735505386,-8.00121712890116,29,-10.549423447586626,-6.022888925263725,29,-12.833266371495387,-6.184662848654665,29,-13.583281064614463,-7.077873788208617,29,-13.152465243149615,-6.377260146513634,29,-11.713011489530551,-6.302425021871412,29,-12.542898312225434,-8.062522250532782,29,-13.56259927100825
862,-7.499472680359123,5,-13.011510359030979,-7.718125944502292,5,-12.046998891808482,-9.063381915952522,5,-15.502035960970652,-9.295321006463615,5,-12.239202712229364,-5.276996142467572,5,-12.579451417031892,-7.868278181758331,5,-13.683853490564353,-7.4627444974358195,5,-14.981101018261358,-6.860643123694677,5,-13.177729288708544,-8.78703664461351,5,-15.485314301645037,-10.444787035034754,5,-17.359595648500953,-8.625861041195789,5,-12.34933446992563,-9.304746429863073,5,-12.831982085568042,-9.366316457701112,5,-14.975499150068172,-7.913673690964894,5,-12.02787199138886,-9.2634042318894,5,-15.406537101856987,-7.411554481641054,5,-17.0517025634894
863,-7.410466162205065,3,-12.380607514363655,-8.054606501802683,3,-14.64593200402925,-6.908932788689079,3,-14.529171429832203,-8.819545127051988,3,-13.516945320462812,-4.015743159501634,3,-10.613663846781517,-7.203025759399724,3,-13.177904298924197,-5.405458763717023,3,-15.363377778333225,-7.056147749512306,3,-12.923144813630895,-7.6695851877002905,3,-13.303496363769314,-8.988424883064734,3,-14.29550632687668,-7.104583583866045,3,-11.385566472804637,-9.562935889585924,3,-12.351628342717891,-9.568398477605758,3,-15.600489468380704,-6.2615269253178765,3,-10.534640732124181,-7.486033968178503,3,-12.896024062495805,-7.161307040145369,3,-17.31023835350525
864,-6.569541554167899,19,-12.54682844307527,-6.367585838557289,19,-14.22909904257155,-9.171259529370541,19,-15.24943170736114,-5.772369867829353,19,-13.510404697632051,-6.258482608915519,19,-13.040179823430215,-7.738572392147615,19,-13.109085174764179,-6.132517878486623,19,-13.599664400797824,-7.248684125467513,19,-14.309041003589195,-7.058839910074857,19,-13.548037579425596,-8.35130075103304,19,-13.442742516788439,-8.151036956084962,19,-14.2428576418086,-7.660374261895524,19,-14.296330810797613,-6.678665073882878,19,-15.878406444306822,-6.92495517849906,19,-13.309104343847256,-7.97608890689694,19,-16.917036373385187,-8.50992225258162,19,-14.590368459040413
865,-7.603203483675055,20,-13.737999508438556,-9.128824379281237,20,-13.624192109463323,-9.752314991763745,20,-13.900059646489886,-8.571862545926574,20,-13.118762917610717,-7.187220520949263,20,-11.399121832934815,-9.586509872544145,20,-15.459558453969047,-7.813052664097336,20,-13.487472444715824,-5.2190435665771915,20,-13.425689360902703,-6.4663638322798285,20,-10.576617467804212,-9.36770566294403,20,-14.275771599166173,-10.270324015708871,20,-15.617581390377723,-7.136240924957819,20,-15.515128917749166,-9.171568911791274,20,-17.260280327269623,-8.916946563610868,20,-14.379979838208321,-9.1876445878874,20,-14.730785623545653,-9.359347239644705,20,-14.882112943471757
866,-7.521623363310432,20,-14.153181615027153,-8.527739059596529,20,-14.069316007335297,-9.442563952025644,20,-12.379501876354011,-5.854455779713247,20,-12.02210987450007,-6.415567294792563,20,-12.383841363151829,-8.867920292169877,20,-14.922976119694853,-7.714883154501805,20,-11.420942827220085,-6.479229915299017,20,-14.294190369043594,-6.1685596457368606,20,-11.957072611843952,-7.589478495708807,20,-14.988691237250364,-7.513478238199203,20,-12.921681382310721,-8.196475442891948,20,-15.051500721565514,-8.540291742211169,20,-15.777249854322841,-6.538913554284077,20,-12.751183762612726,-7.1397485181610705,20,-14.383286030490009,-8.970430472824006,20,-13.780279934610425
867,-6.1168695009169936,30,-14.912172503175247,-7.959582562365062,30,-13.85961669711917,-9.137267761430909,30,-13.623931836564097,-5.586727279362725,30,-12.228599116560773,-7.649293146242101,30,-11.673125938641162,-7.735640507056141,30,-13.042422163200538,-8.157409614364612,30,-12.328091720105759,-6.850931895936519,30,-12.119952325634351,-7.3804103401182894,30,-13.331399246772275,-7.099555356536557,30,-15.821944495148905,-8.932622631319608,30,-15.080561988091468,-7.9155210560422695,30,-13.339346686892096,-8.312751826651011,30,-13.13019637246956,-8.059724474462959,30,-13.194540787095564,-8.096649921264294,30,-14.025440081395836,-9.973026966701672,30,-14.984727542670644
868,-7.848788463591614,19,-13.147844215681534,-8.122728543764744,19,-12.499849156965086,-8.079318058794454,19,-14.246477951199324,-7.577830003322879,19,-13.397756822628102,-5.936261067398889,19,-12.408288555195124,-8.397974693682732,19,-13.227387518984477,-7.1869543095918464,19,-14.068848884095427,-7.807376258215088,19,-13.273623132208376,-7.5103098555680825,19,-13.428791582720546,-7.096728824835891,19,-13.958042408180688,-8.133226146430527,19,-12.850879036225491,-8.789926291642315,19,-13.170995355344443,-9.314731874379127,19,-13.99389331927367,-6.0918874026454,19,-12.519605738729787,-9.980847714367707,19,-15.760175162361286,-9.145176793023635,19,-15.349850897716042
869,-7.285011544916806,23,-12.990360963787786,-7.528680381404241,23,-11.369613551849708,-8.378897447915726,23,-13.399933745396952,-6.71135079026583,23,-13.086783309182909,-4.784286793636871,23,-13.045358047821969,-9.515088989548568,23,-14.498924896910614,-8.261023581964425,23,-12.753314771893683,-6.7201547425819905,23,-13.517251933147858,-7.209945099401268,23,-13.454106156365619,-5.533342107028845,23,-14.446675510887413,-7.1813125422977695,23,-11.1480932161984,-7.839809458621001,23,-12.493914938177618,-6.634468353303377,23,-13.793830111754906,-6.7420921493524,23,-11.72745134401871,-10.35064794042439,23,-13.14083491107221,-7.182146892658595,23,-11.160950791640797
870,-7.596026502489294,29,-13.273888254934835,-6.9377332457658785,29,-11.861157987909102,-7.394562939259406,29,-14.864704858913795,-5.784826094580824,29,-12.189691425121552,-5.9273158318606,29,-11.943557500904408,-6.5193887646445745,29,-12.556537333013507,-7.255276939804251,29,-11.585692148582073,-6.296293554977096,29,-12.53573532661245,-6.84425277664265,29,-12.598326551062941,-7.015567217753198,29,-13.037322993989777,-8.225297679378532,29,-12.976264752811558,-7.631962375044531,29,-13.884202944417146,-9.107248754685994,29,-14.429296651813598,-7.229920260694004,29,-12.312504403873351,-8.278366790574559,29,-14.033194857823329,-6.808611078463254,29,-13.74358584370752
871,-9.10068316996528,11,-14.769460484583263,-7.98359528947501,11,-16.490958214735024,-10.29214394632721,11,-13.789621573427493,-8.566797717177144,11,-14.060526381968854,-8.39750292424981,11,-11.79262232496283,-6.321563838006806,11,-14.767451865148916,-6.9459436692342225,11,-14.908514029840447,-5.96876575643011,11,-14.913552506292264,-5.479556225811786,11,-12.503828374141396,-9.967396844007524,11,-14.52241206202739,-9.307877573868753,11,-14.24435392863568,-9.118028193804143,11,-15.495441780741082,-10.001021595163909,11,-17.243556232081716,-8.296308259825981,11,-13.459078689162634,-8.640903048612456,11,-14.951106372231603,-7.72449276871936,11,-14.791799291600876
872,-12.635131541670141,10,-15.661153647285126,-9.780614077610185,10,-16.05752673215366,-10.890199779908745,10,-16.66759306952285,-8.909879571312974,10,-13.620115396995889,-7.743421257604506,10,-14.37817000534668,-6.03377289408657,10,-12.432876554742316,-8.151700565920459,10,-13.81506266627399,-6.610893013319176,10,-12.093695464992702,-9.862034781920045,10,-14.483222567603569,-8.319937694403961,10,-15.030942248867081,-11.501866386884066,10,-16.402160165801266,-8.440201396872911,10,-15.64791056844779,-11.14313587526225,10,-15.06922167758914,-6.125565694366094,10,-14.319485726938249,-11.43559823452604,10,-16.765124400786206,-10.303084544904051,10,-16.395477191093185
873,-11.13196596605746,8,-14.301007757784587,-7.702350685762576,8,-14.750696406109816,-7.279095655680319,8,-15.926737001391087,-7.4264474048731,8,-14.217220229020871,-6.568205482687391,8,-11.227401280292941,-7.155389144894749,8,-12.896484066423213,-6.900489641299526,8,-13.453743518531077,-5.227711285337325,8,-12.181714568663498,-7.722717376418665,8,-14.52596525780544,-6.59223527374397,8,-12.908808077356566,-8.990317535546605,8,-16.676257323600574,-6.783797139332219,8,-14.669264805710768,-7.583191961992782,8,-13.716777958732242,-5.301664398012026,8,-12.815340933163327,-9.84152033759806,8,-14.720007495019589,-8.688901642288323,8,-15.979635329900344
874,-5.885268308419677,152,-13.536727973806403,-5.418342277706997,152,-11.590732544301407,-6.695581457021486,152,-12.885235571536304,-5.954166335088843,152,-12.364500316283632,-4.951283932787155,152,-12.574276593166323,-9.21694885863458,152,-14.918944131448889,-5.077067791666611,152,-12.983955202520871,-6.234333430642329,152,-12.896209882144928,-6.887173893970003,152,-12.966894379912643,-7.737051572716945,152,-13.113667244697933,-9.275607724092744,152,-17.10894739806533,-9.150983114445543,152,-17.181467868568006,-8.732483762296381,152,-15.936483517492071,-5.855728817615123,152,-13.471201805005826,-7.941869173891459,152,-16.663276889710662,-7.855779405616023,152,-17.761044623586063
875,-9.08229748239678,13,-14.807250141349401,-7.831739670438335,13,-16.29989758172446,-10.244649584351075,13,-15.99966509300925,-7.081780452984839,13,-12.73015680302034,-6.764991511030287,13,-13.670560559497439,-8.371702815013723,13,-13.031571162222985,-7.080811726578819,13,-14.70995845688326,-3.2295302951671747,13,-14.075025866810122,-6.8503734178542794,13,-12.805622619133608,-7.499834711447983,13,-14.551986553614904,-6.2681023727814,13,-15.623267412230241,-8.665008321868282,13,-15.276641155073731,-4.6054699359728275,13,-12.657731900409173,-6.784674126587321,13,-12.701156958404813,-10.13010843925633,13,-16.126249456399382,-9.043290503802229,13,-14.730167491320055
876,-11.3395387447836,18,-16.107505980167357,-10.80541324976965,18,-17.212799946377714,-9.98563920483069,18,-15.919389561385668,-9.540185419405244,18,-14.869142424902083,-6.369695829445385,18,-14.542596480080288,-8.090440071967766,18,-16.430983116836547,-5.8179805885178135,18,-13.195686119468977,-7.037194914501367,18,-13.978017459528555,-6.397571380897132,18,-16.01783011546369,-9.622694975631951,18,-16.490095591076525,-8.2240556288178,18,-16.552112748393643,-9.663358417552567,18,-14.179430889709977,-8.50962404555056,18,-15.867185430903021,-5.160485495665574,18,-13.56910424546965,-8.221536444990104,18,-15.157460509781062,-8.713882202058658,18,-16.87858596810458
877,-10.131333779570538,16,-15.222551421058286,-8.28434889322183,16,-14.138751004209716,-8.332227325096618,16,-14.617554404939915,-6.2790949780417415,16,-13.499277704000544,-4.95648696507176,16,-12.878243727241774,-8.637329253312826,16,-13.853074165202495,-7.949736551305072,16,-12.687423388231116,-6.630523225916468,16,-12.581704479472705,-5.913639548750995,16,-13.207441898512487,-6.559628813412242,16,-13.56782752273428,-6.340999993480705,16,-12.587457638764407,-6.34790249657689,16,-11.19485463919899,-8.476397759012071,16,-12.167293641365205,-7.280406898768421,16,-12.640095354332585,-8.581385376735176,16,-12.608470177479731,-6.917470953267202,16,-12.114676693602988
878,-9.982649805631489,34,-15.078932525547442,-9.706342634092232,34,-14.810612498762872,-9.638723824416473,34,-15.10404385478811,-5.899001660121881,34,-11.580148934901004,-6.606020296774534,34,-11.574278205051307,-7.768311678710259,34,-12.916678663724177,-7.307009997117431,34,-13.080641489487668,-6.587731543752739,34,-13.984489114654018,-6.344264307022041,34,-13.602439365131042,-7.598644056454881,34,-13.834651183958034,-9.052324423024535,34,-15.775378574974006,-7.395530267868448,34,-14.507752235555957,-9.214970494280028,34,-14.161918759550847,-5.710139641167085,34,-14.370391646968741,-7.949754201032052,34,-13.518699957888371,-8.052249366536024,34,-14.613058225376822
879,-7.520948912914519,23,-13.052188937597691,-6.269486215640493,23,-14.073926815918153,-8.121011388757667,23,-13.86476817365191,-6.7067411254459754,23,-12.771693883953288,-6.754565731548694,23,-12.487490457283915,-6.374385757629895,23,-10.803561567525826,-8.527105008891189,23,-12.503792857723282,-5.504222293428416,23,-13.570440706518367,-7.167226376660871,23,-13.445179141541564,-9.396427861111249,23,-13.235009647566123,-8.18134016557145,23,-12.750966638393495,-6.112170690432798,23,-13.032210345493782,-7.961813918613646,23,-12.787895945971625,-6.984291021552217,23,-14.699404021564504,-9.01216065505734,23,-12.457249053720894,-6.782961063968296,23,-14.484619637698039
880,-8.652249928967414,17,-13.37407065622047,-8.629479565538169,17,-12.89784792842119,-9.36965558441498,17,-13.147104768515236,-5.735100195100712,17,-12.123894913065346,-7.95707043068912,17,-10.819533823404324,-7.3972174969071816,17,-14.347471803964302,-4.347449223485597,17,-13.679648805612029,-4.159900870590924,17,-13.323587688753795,-6.615519275960404,17,-12.235043478317424,-9.098712081036998,17,-12.563371148351141,-8.370485630742518,17,-13.150960292107605,-7.517834805037339,17,-14.119927338312483,-9.101885724259315,17,-15.972036008232326,-5.21555158920634,17,-12.681132763571723,-7.9691389567685125,17,-15.861534871723585,-8.386372787184449,17,-14.366951416499374
881,-12.294649672894094,20,-18.356771401157822,-10.298706286819908,20,-17.079989227095947,-9.106006385269858,20,-16.46459160252314,-7.0070342643922086,20,-12.231046880967424,-7.811133922319291,20,-13.813447473401153,-12.146108359624264,20,-18.230287042887564,-8.086852816179652,20,-16.233453972685847,-7.367386312811074,20,-12.820753407109072,-6.578827207906182,20,-14.228003731570576,-8.067651247874712,20,-13.472270265333233,-8.449638308445188,20,-14.396401425862974,-6.784030433153232,20,-11.553770914125042,-10.495370409629158,20,-16.580785445893497,-8.803505940392322,20,-15.22903277242505,-9.715643941299648,20,-17.429625213736443,-13.058531385821171,20,-14.285159961651377
882,-8.081904199038862,23,-13.53453232509196,-8.649958333474439,23,-14.11452679022236,-8.374757003387383,23,-13.188761190416331,-8.964060788205895,23,-14.093773697838179,-6.6759767722177,23,-13.913473489169746,-8.07176096482799,23,-14.125642862647537,-4.88897150346547,23,-13.149369444232399,-7.025118154174768,23,-12.107256616035063,-6.733770066214153,23,-12.400030096469859,-7.968053736036494,23,-12.516280330068188,-6.892952019922134,23,-11.028282128572666,-9.092055047662297,23,-12.322573442688437,-6.918305355605835,23,-13.153392296555584,-6.209509133125582,23,-12.629459639236302,-9.20367986845372,23,-13.098344688600474,-8.822684290378763,23,-12.51538711079316
883,-8.65726703193603,32,-16.120023573555958,-7.627462452649442,32,-14.680141892690429,-9.090608363183403,32,-14.581924470389003,-7.115348197347615,32,-12.727758978697112,-6.093280721593631,32,-12.871799382185863,-6.833748274690217,32,-13.541497756846873,-6.829588497071338,32,-12.93967959707283,-6.45122991422523,32,-11.799985792489682,-6.069100148117616,32,-13.276460039941808,-8.408732734019589,32,-15.82555152139626,-7.788673334312991,32,-12.744852584196584,-7.116267456019527,32,-14.453581456979625,-6.705428966932474,32,-13.627485093669996,-7.840137788345719,32,-13.280194077813785,-8.377457008758169,32,-14.859836814763119,-7.772998813225859,32,-14.086231241423805
884,-7.874539582910241,22,-14.6908010969588,-7.977789338507603,22,-15.130255794499462,-8.489072354529943,22,-14.806954860213576,-8.048179525166077,22,-12.456904495516682,-5.865643735243803,22,-14.106474425524011,-8.484824937495096,22,-13.273475103858758,-8.003118256619256,22,-13.819957268708327,-8.691825903537588,22,-13.638715028124224,-7.155674538969836,22,-12.2639745789085,-9.405797533295603,22,-14.873363552796743,-10.197548626366814,22,-14.03116857113352,-7.913289893372257,22,-15.060038150632426,-7.786659800829382,22,-12.994843520232715,-5.599381997200872,22,-13.66450574304833,-9.205064199811957,22,-15.73066207037993,-8.592161145508667,22,-15.915576138195796
885,-9.057092579224259,11,-13.533821209573038,-7.054736973064158,11,-15.047652620724907,-9.609205390641227,11,-16.025162425333964,-7.445716096630589,11,-12.633500631854755,-7.4372840468962025,11,-11.915308823768902,-7.132376589866661,11,-13.909743603005047,-5.808653913819529,11,-14.833813933186388,-4.5907311739542696,11,-16.065054387468077,-7.370267509127495,11,-16.1522204842193,-8.824865423689225,11,-18.23258426302562,-10.53523559762632,11,-19.10562665297749,-5.350732719055159,11,-16.419122439251616,-7.372068009540836,11,-16.986043062945722,-5.287358476865772,11,-13.61322010893123,-7.298914568585996,11,-14.63317475019066,-5.9215058191112435,11,-13.983606943936827
886,-7.534393465227188,12,-13.098022006491245,-6.8841042605871365,12,-14.406140271081494,-8.44661115706241,12,-13.6594764915494,-9.110593462187051,12,-14.946435122356515,-5.787757143018968,12,-11.148068463095198,-6.854941354217892,12,-11.714829766950103,-8.196445224275093,12,-13.701317002681307,-7.952448328385672,12,-12.08661986375838,-5.952110520895355,12,-13.47740902648016,-7.36686776720053,12,-15.179602695317909,-8.55146403260829,12,-16.161961187433363,-5.853696991504128,12,-14.031582227252802,-8.394488349601637,12,-14.999078867812628,-6.984759365555381,12,-12.965374516433704,-8.181018688064029,12,-15.355661839004625,-8.156762932449311,12,-14.64137929133445
887,-7.160847083954063,10,-14.650739093179773,-7.618702028072388,10,-14.95859256839057,-8.654740495982342,10,-15.397738041229099,-8.341571352440337,10,-13.081431367307804,-6.969209173179372,10,-13.815926219184622,-6.703771426813743,10,-11.405316470976699,-6.252158565909812,10,-13.60300229543347,-6.53859319280837,10,-11.925964194391101,-7.829784138084245,10,-13.3040353204251,-7.793697552937759,10,-14.19417355217669,-9.938287941684145,10,-17.445755881797616,-8.730255578200598,10,-14.550213255549995,-8.856188166512721,10,-12.846884935277323,-9.498634697767816,10,-14.066083249289523,-6.4468736993202125,10,-13.967019258039997,-6.1583988817283135,10,-14.53250541672465
888,-7.741572676434494,31,-16.833549400468378,-8.058742998236557,31,-15.583710246922696,-10.286092510483618,31,-17.086323738414784,-7.022359969530962,31,-13.321279933238415,-6.717460972347719,31,-11.904345164635268,-7.135068450738374,31,-13.822971053371752,-4.483376376699898,31,-11.643560208096455,-5.474284547449621,31,-13.890868045828846,-5.2955820933795925,31,-13.592683371355216,-8.373402330621168,31,-17.4598869705572,-8.670098028622725,31,-16.61013339703515,-8.433083966857643,31,-17.005792978912634,-5.65034860086582,31,-14.610896876867574,-6.017208339011585,31,-15.102918910674921,-7.730469738477828,31,-14.884261233934533,-7.060425150616258,31,-13.165449949511412
