farm_id,s1_vv_db_20250507,s1_vh_db_20250507,s1_vv_db_20250519,s1_vh_db_20250519,s1_vv_db_20250531,s1_vh_db_20250531,s1_vv_db_20250612,s1_vh_db_20250612,s1_vv_db_20250624,s1_vh_db_20250624,s1_vv_db_20250706,s1_vh_db_20250706,s1_vv_db_20250718,s1_vh_db_20250718,s1_vv_db_20250730,s1_vh_db_20250730,s1_vv_db_20250823,s1_vh_db_20250823,s1_vv_db_20250904,s1_vh_db_20250904,s1_vv_db_20250916,s1_vh_db_20250916,s1_vv_db_20250928,s1_vh_db_20250928,s1_vv_db_20251010,s1_vh_db_20251010,s1_vv_db_20251022,s1_vh_db_20251022,s1_vv_db_20251103,s1_vh_db_20251103,s1_vv_db_20251115,s1_vh_db_20251115,s1_vv_db_20251127,s1_vh_db_20251127,s1_vv_db_20251209,s1_vh_db_20251209
707,-9.699934672427803,-17.069349567243712,-14.359094877965493,-20.31238273699858,-11.075590113077912,-16.268633532530664,-10.932357265321366,-18.978207267101443,-11.03131370548229,-17.625483236903634,-8.45327799919733,-15.577193351794314,-8.533503038378631,-14.386474563513623,-7.018896966340899,-13.452445331723839,-7.646802564770452,-14.84577271823974,-8.35044965978171,-14.985078003087104,-10.788877853945491,-16.135748817543874,-8.938413312939996,-15.439692415685212,-9.196106540211753,-12.932275093606048,-10.594511915236334,-14.087013533050198,-7.683332115319381,-13.169533638531307,-9.24433995218415,-14.684097734744535,-9.3441337886999,-15.09468736333327,-11.015606164487387,-15.98755206855611
708,-8.324777173519207,-12.945730356590841,-10.189737803508173,-15.250979758233406,-11.50265335302869,-17.94749400956887,-9.343341908651805,-16.748509019873097,-7.047236784346806,-15.897619938215847,-8.525632972357343,-17.71498504027799,-11.932828247396024,-17.724273822185125,-5.42868135082438,-15.19071754712365,-11.004919410644387,-16.97174836559791,-9.619407470915421,-17.154405721223995,-9.764424539474778,-18.382096997372287,-9.172108882145427,-17.19676468550407,-7.896093000155727,-15.297937968414402,-7.5831807637415025,-15.742009243314596,-6.163347501210783,-13.711251759693962,-5.951082847472252,-14.123129754459718,-5.68174830672902,-13.523340033285393,-6.001672111510019,-13.412451339813181
709,-7.984059011107492,-14.435764639645981,-10.201187915872694,-16.37335897036198,-9.3261222464615,-15.942507992176688,-11.249378133430778,-16.362267203623563,-8.168164271163878,-12.792803016665975,-7.951973765035739,-13.634426581625416,-8.74930358366097,-14.193621695482992,-5.556444088207336,-13.412448145099685,-8.663802294897726,-16.917049070232984,-11.218699336399723,-16.73969403679096,-9.582773082638434,-17.22351718696831,-9.734208495550252,-18.710301293671655,-9.250875077154243,-17.391619815895968,-10.860785406665626,-17.324686786590586,-6.841939379579376,-14.465935729609775,-9.201660381678167,-14.211024674687966,-7.224455911830853,-13.373846340070157,-7.509817281530708,-14.534291648979242
710,-3.7472583693195265,-11.36270253478906,-3.5371844222678717,-10.606454422254377,-4.014318305374588,-12.407478724011527,-2.875236814751909,-13.336401973712611,-1.9804551884741126,-10.06729225099117,-3.31858994506893,-10.838266345767433,-2.859734761799371,-11.007440661372476,-2.850971487980169,-11.562188211194544,-4.335825880534055,-11.50742283216755,-3.491654817277328,-10.264608311731688,-5.466209227756169,-12.963023423004428,-6.431432125911975,-14.922265463150026,-9.224203605591844,-15.918080157168555,-9.404237296235348,-17.314095031502347,-8.239628718774084,-14.712157372103983,-5.54046871978965,-16.071497860945524,-10.608821406296977,-16.840364496003982,-11.245065956071619,-16.54616398000436
711,-6.732928637205076,-11.182055026277391,-9.386029637244027,-12.584468823204396,-7.703391980080621,-15.11190175177296,-7.992804227765573,-12.950845475161831,-6.675868175650672,-11.058182529023153,-6.998534293237549,-12.884693577230168,-9.833304521392725,-13.85843328287116,-4.024783393723855,-11.582848048987396,-7.181791980535114,-10.557532728163473,-7.0120484359922735,-13.335172604645146,-7.89743333668752,-13.842015312156564,-7.740356524105785,-13.25734308277523,-6.582208879564043,-12.988991635635047,-8.891519060210285,-12.746584720435374,-5.403118529518789,-11.582996429234138,-6.084590616457065,-11.313684390670215,-5.475717950271718,-11.974689586375167,-6.702063264815555,-11.97571654796446
712,-6.809011771512299,-13.913585793324055,-9.985493747917856,-15.167981289030852,-9.99999119877969,-17.41571773040181,-10.286672819366839,-20.53420223776157,-6.6453951538453175,-17.277158908069712,-5.728215409759919,-15.914665419773566,-9.627315881758044,-18.37314634840522,-5.376080398219692,-14.923120745484065,-8.87193473950156,-14.893689002378022,-5.7701935407845095,-13.283819835791535,-9.635200341594054,-15.235413342625233,-7.244856687681095,-16.604002516155344,-9.042057841785647,-16.743452416338705,-9.68844185840419,-16.651729016334986,-4.973450079955998,-14.08815802328464,-6.4199781757627985,-15.987609870845386,-6.200022718526582,-14.059088952449754,-6.1073537998969645,-14.302970549829961
713,-6.320366645232104,-13.582613840226506,-7.311165060891691,-16.708479770003407,-8.696710079717851,-16.1746603182643,-10.125751569136872,-16.29459279382382,-6.412562179394939,-13.29327999542581,-5.684510775123139,-12.748066875826806,-7.145211859508819,-15.213813284803319,-4.317250611946672,-15.145533130423237,-8.497975005204395,-12.352420736298269,-4.819463705868477,-11.871260625065034,-8.742953359441614,-13.108480035755665,-5.497839307764528,-13.899050962677897,-9.382926617707467,-12.011796572049377,-8.97200659833184,-14.205217704855153,-5.500662423456383,-11.600979306630608,-5.391543285749415,-16.62056329019114,-8.50931998829169,-15.926639294229668,-7.880944867063308,-15.722170982854244
714,-6.1536075770128384,-12.566494310970048,-8.09692348054875,-14.3834727169909,-11.069215921813738,-13.425170001176006,-9.33343801752213,-17.342438481937464,-7.168661147927214,-14.118128867199676,-8.13619591763341,-12.802598335965875,-8.852126558450312,-14.256028415966187,-6.712555647392438,-16.035168287314843,-8.558471553135323,-13.552182199233522,-8.29506853661815,-12.288363964691964,-9.123440623294325,-15.12833641975853,-6.270575849338096,-13.717193812099918,-7.204702469292381,-13.683843288383082,-9.209624815286855,-14.578867618672016,-9.623737437168648,-12.95983412332232,-6.8572918958970055,-12.2446105214617,-8.234307866636579,-15.22952158698164,-8.414058280972727,-15.200110453347623
715,-6.7912897231119835,-11.501324524539516,-9.775705766114044,-12.021983243496429,-7.9968146811822916,-13.009028106408092,-9.034477748692646,-13.688398488973029,-7.407454009121313,-12.56164862815194,-8.254303315709038,-11.73941558698418,-6.360515372039027,-10.956019623208793,-4.996783358377895,-14.295113389397638,-8.007255912253612,-12.122902242990413,-6.731606366287418,-10.952167454013352,-6.962429164965979,-13.636267615169684,-8.569250095429924,-13.352173436586373,-7.306600009658236,-12.721241585130464,-6.646233235633283,-13.219173169664602,-6.849219121634583,-11.247676036788352,-8.629189912979058,-13.332771543353232,-7.108598555782097,-13.989149906321943,-7.459705590167042,-14.61680554510065
716,-6.3716152189284845,-11.562083890480368,-9.835443052646985,-14.708355396789262,-9.034141743972004,-14.23979969691646,-10.995081146639901,-14.53408575610473,-7.000977917711179,-13.004546665073695,-8.082568449590283,-13.767820339860748,-8.59722594589522,-13.592742265913724,-7.156489928423965,-14.209531315285025,-7.306997173705305,-12.280274239565633,-6.736268736671837,-12.986384131289439,-9.968780685954354,-14.023936859702602,-6.723596271238666,-12.870467563476168,-9.135296061818984,-15.369257961781209,-6.676318821706182,-16.092261654284737,-9.511443163576388,-12.34938560257072,-9.879282788843827,-15.935425056970438,-9.778174294078504,-12.626281806775694,-10.0695158195693,-13.646907975520659
717,-7.041650674569125,-13.017624189524655,-9.81169790324452,-15.359660965444679,-10.03114049994874,-16.67385156561671,-10.229220876796665,-16.351742318315548,-8.639836894134477,-16.533736854486506,-7.947328334551135,-15.421473097986881,-9.785253076229916,-16.244533028082728,-4.915846085117859,-14.015399014820044,-8.818714944616197,-14.448311478224287,-8.671923194862769,-13.838293324938501,-7.889647700784934,-15.605099327029123,-8.201696104609988,-17.116895507907376,-6.787301067417575,-14.186442033165791,-6.8157025355534975,-15.248028465126474,-5.034346249289911,-12.52898433539511,-5.982380208975173,-14.300651649919995,-5.46524057042684,-12.682408536339747,-5.134625027365415,-12.840169490738695
718,-5.080706022847769,-12.29746846913503,-6.816496718017065,-14.441299299451236,-8.034956903017468,-13.03764762359364,-9.497548766650754,-15.437815827949251,-8.028099322108035,-12.714756912359931,-7.901664399669488,-12.387945449228226,-7.222357956098234,-13.031207107120522,-5.978520733910049,-12.941176623459613,-8.182383917981564,-12.829535019512804,-8.384324217524435,-12.023572100554443,-8.304044788659025,-13.063446339834242,-7.0815854447097495,-12.483245465353106,-8.886748911274632,-13.390745406631314,-7.251131514830389,-13.325073398499004,-7.799631987225293,-12.968851029016212,-9.011837919699042,-13.386351014433995,-7.099468533522181,-12.37453006947792,-7.826526280939131,-15.055321456535493
719,-2.576211179036458,-9.698173018200473,-2.3087388042812655,-8.733394395725194,-2.711074738388551,-9.517507194199688,-1.3418299271388103,-10.13434739259089,-2.0865356180114323,-8.904534872476633,-1.8570481687246856,-9.477032990134918,-3.051556659260287,-10.06238680922467,-1.6202096875339485,-9.354222753318341,-4.080818287685851,-10.691104035925864,-4.265548062054135,-12.255967661121138,-5.639237873172779,-12.757821996828845,-6.164347700561179,-14.541337179742488,-8.700125051780942,-16.21149053340317,-9.287998689949982,-17.730525048729426,-6.566386906358874,-13.804154782455624,-9.87286787541135,-18.857131788047937,-8.068624498939789,-17.521993018464705,-5.160598172580456,-14.409398188573629
720,-3.040958407491345,-9.79926923862468,-4.920701788712432,-9.368998515887597,-2.7426013521571697,-9.70754365157118,-1.9271655285400626,-11.0636411564515,-2.716667607949181,-9.44219491611569,-2.425475440050044,-10.485294119267719,-3.400267334460037,-9.71393720569333,-2.564106532101855,-10.21516290732823,-3.3401542063560004,-11.422019368212684,-4.667157114340453,-11.382799995965263,-5.508345571047974,-12.585249066995313,-6.01316225780947,-11.657611531094238,-6.19898689414825,-13.34160212892414,-9.3799499436096,-18.807566169573075,-5.602219100472188,-14.184118790918081,-9.779803996222258,-20.30186432682246,-7.912916533517269,-20.221698975688728,-5.976413038716432,-17.22963748911553
721,-3.00232766983556,-9.541668982546184,-4.76319833763921,-9.129309617203802,-3.122979345375951,-9.788176020607807,-2.10981917878958,-11.12718290718263,-3.0092687820909116,-9.130329319745803,-2.4871342972306674,-10.523693549715599,-3.2608691574848523,-9.649226085963003,-2.495752762899609,-10.684400096244229,-3.86104348471312,-11.129072155852239,-4.615310922673494,-11.714596777256322,-5.645206176868874,-12.86941774762706,-6.267880648102815,-12.577837498351629,-7.5707113726017035,-15.389368145784179,-9.50165428787858,-18.81501516878704,-5.767141990366724,-14.184118790918081,-10.36550826157267,-19.350899271579905,-7.22655932377233,-19.93141900725019,-5.105335483099514,-17.033196958643913
722,-1.9711661602435637,-9.445918301697484,-2.07039814378131,-8.62913020794429,-2.352360168560432,-9.968579423154933,-2.5048899648315635,-9.552584542749138,-3.060565696483321,-8.540511673207012,-2.4951303668441325,-9.928528620218218,-3.1598576535484115,-9.475761790037295,-2.7255768537074316,-10.294402297526393,-2.9054263835668577,-9.849127174219674,-3.4026322403020943,-10.112353265478355,-3.8795809780009427,-11.171258261568052,-4.9028743245973425,-10.765205117245824,-5.263920361977674,-13.110290338312145,-8.763274768455071,-17.284543424485186,-5.33067231228931,-14.620221822313741,-8.85574456781949,-18.166320822750844,-8.764976638123155,-19.106055728915308,-6.704502857865703,-17.918028166862857
723,-2.4993221686106954,-10.033394867774316,-1.6335194662173884,-8.813288564527658,-2.2346741781406076,-9.801749500047706,-2.581724634741342,-10.056581866494799,-2.468678270544035,-9.487569551274444,-3.092832818123898,-9.099520668552097,-2.887680585657831,-10.542332969746667,-2.3413924907263883,-10.31914715418228,-3.9883544667623467,-10.701611587505461,-3.815787997891044,-10.700179963458908,-5.2754327344678185,-12.548394304413515,-7.944036214702823,-14.431551053119465,-6.197632063536096,-14.64411938852033,-9.24699069358353,-18.06010350476963,-6.16665879176937,-13.968591086691886,-8.078713805784258,-17.414410914621826,-7.584520678323924,-18.876174673811576,-6.322014188346364,-17.471621458742106
724,-1.9705438757862126,-9.321001306401552,-3.5298429095302435,-10.637369016333427,-3.1503858385553722,-10.996715545175634,-2.1450553427939454,-10.092428766711276,-2.591829577079152,-10.107505481732906,-3.194190021152554,-9.835007692388787,-3.2363997605172887,-10.79827030775175,-3.704383028686387,-11.114703609921017,-4.527623202119819,-13.379360856535987,-4.972583888766787,-12.956262540352217,-8.334121572417146,-16.218555764932603,-8.7088513891936,-17.353378056031815,-8.63417522803209,-16.429127478265563,-10.78463413395096,-16.997371180345453,-6.958401700830237,-14.815117776125486,-8.404079550476352,-18.987462688112263,-9.14637919466185,-17.96652940397259,-5.896772271667526,-16.25747012849271
725,-6.14062447194663,-13.036822096116731,-8.946614152343887,-14.14741469989805,-9.28863577956861,-16.126745038898086,-10.87196468049806,-17.4081350264734,-9.075587759643478,-16.483823976624187,-8.762764167222588,-16.28527545845912,-11.37607799148197,-17.210744416120455,-6.112161575228883,-14.08708484754314,-10.457535364970141,-16.50584898502189,-9.76017161625281,-16.85716643285513,-6.565494392623626,-15.513949709644104,-10.35099674766883,-16.99067016365204,-7.322194631608802,-14.388639089567876,-6.577011800176692,-14.356872666390048,-4.3077847704218675,-11.556445723614285,-3.7667881850833846,-12.377821429251426,-4.133264537229725,-12.91074616654921,-3.4896700501028337,-11.455340355335672
726,-6.752407350156183,-14.3468613410802,-8.220584159200886,-12.301499184381628,-8.485340712281543,-15.606259811874988,-7.33730453896418,-14.69888599792571,-6.7588553860200085,-12.331248820811329,-6.500138248122417,-14.276923829768133,-8.218479636137225,-13.522535339820323,-6.2392862011688734,-14.743463230049617,-6.96562267860218,-11.210603367968407,-7.976733753578956,-13.732748712992478,-8.374291320740165,-14.283584261163544,-9.740233934160356,-16.50403426591021,-9.136963958027447,-14.673273787161246,-8.029026578452532,-14.133482199780737,-6.2548755254224915,-12.324801731113418,-8.245123723386326,-13.79015585411189,-7.224468890622506,-14.986619588020677,-7.05517290176844,-13.85318925387336
727,-7.78633411122213,-12.875642812257269,-10.084699974716685,-14.979084384887072,-12.705366687229677,-19.611026136526654,-9.261706591259548,-18.800017473336034,-9.375493868696699,-18.637962340345872,-9.655829174768177,-18.367540854256156,-12.513673444164901,-20.458826877545828,-5.47554213436959,-14.483880056059206,-8.627321039134813,-18.335563367664562,-8.739360291203218,-16.034628245897217,-7.731289177223733,-15.588949466170765,-6.546985392604485,-13.400927156419515,-4.183889969175447,-11.842138538949296,-4.489809077779504,-11.414937699646204,-3.0278808737142833,-11.01942174746912,-2.7454684049943,-11.20851634040569,-3.2694429033387893,-10.738280095472197,-2.9376893004896907,-11.20389186109633
728,-6.783481461571155,-15.45631566567079,-8.950934872862597,-18.055902779833396,-7.14848732223871,-13.145228263762503,-12.012576465897025,-19.22382269403728,-10.31631455493827,-17.618684655686145,-9.114376803671579,-17.479157466897323,-8.217178777899095,-15.01002002347829,-5.213984192423375,-14.253547026927219,-8.24377771754895,-16.517525040463582,-9.198412401584052,-14.028063605712447,-9.057683406740079,-16.070001950393944,-11.581384550637825,-19.959074882900186,-9.370816168481522,-14.709897035433087,-10.347791686832492,-17.81154768117315,-6.468759204029926,-14.281299100211783,-11.948324056421214,-18.723533242251843,-11.629135187141594,-18.810593908510263,-7.716109546528412,-15.292305854297572
729,-4.358801960240869,-12.65551723642968,-5.099695856572427,-11.385313694777558,-4.977871586304833,-11.584327885425399,-6.051263186964225,-13.65062842584646,-6.407432639190885,-12.954315017140505,-4.741201777085311,-13.04928256882116,-6.501136267413258,-12.1691386217597,-4.481337280642154,-11.493040638269731,-5.230592770261846,-13.243094424199299,-7.0783131393563705,-14.231024359723142,-7.80433102956358,-14.9410752681852,-10.063584125089339,-16.85601554331209,-8.001598542233314,-15.35378565854071,-9.178190405230001,-17.936433939328026,-5.840460008348032,-14.615127092571269,-9.783981833561517,-18.973216852214122,-11.668147486692087,-17.83085677705792,-8.752516899596033,-14.516902869145891
730,-3.0909951307796915,-10.359832503658277,-3.8245243889068536,-11.133408409396806,-2.9610922859538755,-9.953818088214806,-3.571824227699201,-9.73361897978673,-3.4005035122272957,-10.674982642877575,-2.627424071462086,-10.363103631820628,-3.954018077075394,-11.127928774828108,-3.984249390554912,-10.49407355077646,-3.8599434493015483,-10.576114679242593,-4.957976415346262,-12.636552089735195,-7.0463950084904035,-13.985872451733828,-8.327315567365828,-15.746774662346104,-9.049095386992692,-16.940603445458677,-9.778763893040162,-17.45715088778126,-6.468537359489067,-14.481688890534699,-10.647397516539975,-19.093125344154778,-10.931805641302335,-17.619218575087316,-9.013092195482134,-15.875317255019926
731,-7.875698154360068,-12.490602574860034,-7.65781543587234,-15.11385704945454,-7.70637548878546,-13.648405929938816,-8.232493911233158,-15.695614042923786,-6.837146149254247,-13.326632956748654,-7.569457617912763,-11.260817934898231,-6.360470722763532,-12.767546755492408,-7.286079818636171,-12.522495256782696,-7.01106370886694,-11.618299021817114,-6.371010178423216,-10.708687657064186,-9.012437560615044,-13.64387917114281,-6.776016802984697,-14.373115416535299,-6.240401254721963,-12.435901848148399,-8.351371552731967,-13.938790312064448,-7.300443219508294,-12.43869552812926,-8.558107977172844,-15.314708018670062,-9.824062338131585,-13.204509929258077,-8.32878153057818,-13.26524299234377
732,-7.7669282730165765,-11.887295143814491,-6.481123195823205,-16.10130853687745,-7.741685422316541,-14.62906281464241,-7.2041165245507965,-13.978159250230746,-7.654639383429663,-12.35994362333857,-7.692353800121734,-12.359770354479272,-7.068396985431696,-12.771836018597334,-5.469111480944151,-13.02510371689875,-5.726370506642919,-13.455034476098863,-6.276448035275573,-10.775538776165984,-5.89109799871308,-13.482900492465046,-7.660532900143426,-12.782883727867393,-7.653385107249097,-13.483807030183325,-7.046216182870793,-13.895067361134494,-6.532752141165154,-11.655366046855107,-7.079863088735331,-14.2953378378916,-9.377619417810239,-13.859301510305908,-6.548561011112715,-13.43493955429416
733,-2.2467381973531793,-8.655314536379917,-2.7597805707645606,-9.44523764185944,-2.8984266273745805,-10.22104275552801,-2.6727129660287234,-9.915218918938052,-1.947341043079225,-9.032054019732916,-2.519922164844617,-9.895735500284811,-3.2653756514950865,-9.985825124796193,-3.769450654896551,-10.537599461718877,-3.442924258993378,-11.845009711125664,-4.475226795275396,-12.020988055185951,-5.841210563157268,-13.586532500234325,-7.8219652322877185,-14.561872598527025,-7.919382255422724,-15.835846059090343,-9.282584660925584,-17.156717318791937,-6.070570532099038,-13.727194462940215,-9.500704374309692,-17.148248028838175,-10.327701589636023,-17.741440346676924,-9.634862537653984,-16.357692068778814
734,-5.245596896425123,-13.519772480272207,-10.628631008673345,-14.417384295729024,-8.017558312272762,-15.40655300142678,-8.904235045081359,-17.14031443120085,-8.767104730778497,-12.302104719206234,-7.849252401157834,-12.668605207166987,-7.818965117039093,-14.681615170048847,-5.338275532662977,-13.07933214479644,-9.152928459267038,-13.220315795260028,-8.902283467246031,-13.81520259758824,-11.207609082642795,-18.336290731890145,-12.363730382426258,-19.460361234343036,-9.546339036271744,-17.747462553934568,-11.818536551145332,-15.887524868142426,-6.5414450192598945,-14.362674077311242,-9.276525115470331,-16.605972985462817,-11.819294058195368,-16.652859578873375,-8.257395224854438,-15.317924623574159
735,-6.511339793654448,-13.076366436446254,-10.253599172358223,-14.817630522077984,-6.714183091747042,-17.256953254238546,-9.32209692649403,-14.633831338683684,-8.003107706888471,-13.708803637651734,-7.78637842562506,-11.651086779810838,-6.9044182614999,-14.611373060805548,-7.499561539435472,-15.865200466474604,-9.085184078840488,-16.708463089303994,-8.594310863461946,-15.85460916777343,-11.132406672743276,-18.752259431205793,-12.367277810927336,-17.859346593574987,-7.309066425450465,-16.826980812723463,-10.694830286372612,-17.943166623035456,-6.685521981732977,-16.634997761218177,-8.779753527008197,-16.607700611585155,-7.5085255563635345,-14.707397291990095,-9.028540745911222,-14.57419706600076
736,-6.09076824387364,-13.672763519367809,-7.324860414549472,-13.250754852944091,-10.352450930303721,-13.014688809708087,-7.6438632618586375,-15.472151421758527,-8.449529022300528,-13.413560047312503,-6.055926112803115,-13.328908926250232,-9.047022288670819,-14.072240636788734,-6.0718655999573725,-13.405609393656944,-8.981891071677383,-13.897520589341317,-4.939893269931495,-11.938179830517619,-8.831346805006756,-14.224886935377668,-10.637930388933858,-17.49712912372112,-8.248589145224365,-16.388347734445755,-7.665155758189868,-15.872890853679404,-7.787664517724984,-12.87838679191716,-6.790357812802013,-17.710085844472285,-10.148236336745766,-17.809791051294496,-10.311102583746932,-14.674319796835068
737,-7.32222938912276,-13.180102111449177,-9.415041066759407,-12.620518339692314,-7.468022243825087,-12.655638155015914,-6.533760451894867,-13.507222725626242,-7.488780191255843,-12.774507506329106,-8.010176585715872,-13.3672366744249,-7.290314014053659,-12.378758319172348,-6.7282969651074005,-14.007976852853243,-8.438465886085991,-14.959762103557177,-6.204432456299456,-14.18876694333325,-7.845651110794637,-17.164643277017287,-5.745775964417571,-16.05427912541317,-8.881252165378775,-14.853614511701824,-9.122869878438113,-15.587306413896744,-9.077067395937236,-13.918296860280662,-8.943457233220526,-15.500284920304646,-9.699292121742214,-14.203852198557865,-8.38411366118749,-16.154702680829793
738,-9.050974036666965,-12.630658760328386,-10.049486147952527,-16.00062451713263,-10.099483149408746,-16.107587024114327,-9.878043974629513,-15.727589113385426,-8.462137074380948,-12.489210167396244,-7.693929700251304,-13.780121754405473,-7.593514902244865,-13.746381240358525,-9.294999167087322,-13.977463212820545,-7.757678287132645,-14.961529509834522,-7.330007042740306,-14.710532845624753,-8.200448155363652,-14.340827361976993,-9.529238549704104,-14.417677791181383,-6.849837571368001,-12.89945111760373,-8.928103600091477,-13.23065723015498,-6.900384617927421,-12.99964552597598,-7.8479183731156885,-13.575537417785126,-9.391887325801223,-13.54305199275083,-8.473454729069857,-14.30009879056893
739,-8.330794568270575,-14.377284850773993,-9.629181968446144,-18.37070491038072,-10.929238333480153,-19.12925983653233,-10.61383373191962,-18.530070196138805,-10.298070670782174,-17.097728747206585,-9.227359758322306,-15.132121117919713,-8.569492865914292,-13.718581372714223,-7.191994663895419,-14.41266804850445,-8.394310145341759,-15.971883457425786,-8.044096733639966,-16.16684458892603,-8.594249529115872,-17.23029473242248,-9.623668301743745,-16.224594968075884,-8.339481434049368,-15.56672821483234,-7.96221309869127,-16.01276202101848,-6.036073733744035,-13.14891281375257,-6.864925985951612,-15.60576231822081,-5.872528574014674,-13.439155360821314,-6.451207850782119,-13.081081001599117
740,-6.411421301551542,-12.255881579465946,-7.781951940379923,-14.089350313997732,-8.454032036325103,-13.961588182746727,-8.248259037357315,-17.07147371276595,-7.715979694521953,-15.480770760200123,-6.764663926985706,-14.731750219238283,-5.700593999009367,-12.73336867259925,-6.778177774039415,-14.364875170511677,-5.832219147640718,-15.213826183256982,-7.875958464505191,-12.525499607768761,-6.94194678964366,-13.479784528569255,-7.4237900677832585,-12.788217373571914,-7.416569390824883,-11.464345819334396,-6.9651173436176625,-14.171755664879113,-6.320662457879966,-12.136052883787505,-6.647286635016383,-13.07221328192027,-8.580631830841805,-11.891992306088689,-7.9408140564299545,-12.714062009099134
741,-7.466884277965594,-13.285364992069177,-7.684773543834362,-12.687333703699174,-8.72230801771708,-14.200088895667864,-8.425763001884839,-15.830467329388389,-7.435753379950347,-12.267902733444341,-6.487254718595587,-11.110708569634863,-8.452947370163027,-12.691205134592929,-5.815232572181767,-11.346268736251329,-6.357188369045047,-15.231225964518316,-8.163098299247784,-11.694051268328717,-9.2295022129903,-13.187564668686651,-7.945545868490354,-14.541358585577509,-7.8679943278663735,-12.632764350926555,-8.098199039920583,-12.492954693462877,-6.749593647615681,-13.119177169757272,-9.804020696668678,-14.739665563449755,-8.97846736037011,-14.381096912407838,-10.116345069850572,-15.335978840818033
742,-8.224685754695836,-13.358438704736662,-11.357928047468487,-16.58911650904241,-8.919310613470259,-16.027491142412586,-11.314371678338171,-17.610429886213367,-9.088854461167198,-15.771303427337815,-8.427810018622552,-14.829142200086165,-8.190952315989062,-15.3000812423329,-5.987099824312249,-12.973819874830024,-7.244305787573224,-14.549827226467563,-8.47522573717034,-14.221049137671821,-8.876421326784937,-17.269984086761035,-10.1573035703329,-16.381901341722426,-7.968835185335075,-14.409873359256707,-8.049200590753,-14.40601008552159,-6.519478793546403,-11.661231673188816,-6.809669844956009,-14.053459072443037,-5.338805174892699,-13.466029627906448,-6.765943288706497,-13.621477904886511
743,-7.36696610402937,-13.562269030064499,-8.392311703049922,-14.912005164518884,-8.564486580061994,-12.650388528726035,-8.042143617217928,-14.646187047280442,-7.130289533286396,-13.44196334902451,-6.972329684930053,-10.856957235796767,-7.2593759617965326,-10.661564948728993,-6.900875026123358,-11.076104341313444,-6.562847573045704,-13.541511678196676,-8.449631368302637,-12.837961241238547,-8.05837089233501,-14.218422687146608,-11.06579762094848,-16.82578648104721,-8.602210800239648,-17.22012576559991,-8.17332688507943,-14.138025471934547,-8.156559349985328,-14.950508153930947,-10.861845769406433,-16.314684866098293,-7.687275585502103,-17.97369563124737,-9.974199010627267,-16.40285553008922
744,-7.257159898378198,-12.735843904814994,-8.82369323853678,-14.825440663745752,-8.099870215800673,-13.628342563209186,-7.233573157820892,-13.309111641137532,-8.483597752891404,-12.426546057549928,-6.907409044971638,-11.899264547895568,-8.171842365994914,-12.698666070245196,-7.572942397514687,-12.691936533596852,-8.25576475777151,-16.01053314656786,-9.829205136984934,-15.462503151712319,-11.081224034766484,-16.499261701076808,-10.56569706917568,-18.496357372036144,-9.71699517924849,-17.7093511193251,-8.173141186207925,-17.8207411347902,-6.891899218153031,-13.775342026627104,-9.309238157306586,-16.927352884145854,-9.11047703869357,-17.095260797720016,-9.370715953174555,-16.4641100857327
745,-9.9841831622929,-14.005221196418727,-8.780309623100514,-15.964296353872463,-8.168424038931176,-14.684934136424268,-10.835776672123824,-15.60790284282599,-6.739339090854695,-14.020262720838302,-8.973057202498815,-12.9141779532446,-9.0883839848883,-14.33819667839173,-7.598782045593257,-11.541625035593084,-9.025072837008727,-11.874044262227226,-8.530073771445688,-11.971573984235807,-7.9263489736638,-13.826972093962471,-9.387613031311814,-14.548679351309993,-8.15280471634073,-14.581520709028972,-10.113451177394223,-15.292749685737903,-8.536830129016877,-14.03815966047464,-10.20989001622933,-17.42822897957723,-9.514519186816926,-16.713243403537675,-11.779788278402364,-17.59362701340231
746,-7.794547965292389,-15.132920628280884,-8.264124558890597,-16.13453122377565,-7.628136404352356,-16.93094309524617,-8.168516574340059,-16.654255505440418,-9.616451487175068,-14.904667775680284,-10.075682318294339,-14.951921389578795,-9.033200188440052,-17.166745043173158,-7.545881507605005,-14.063469660610842,-6.77528003551765,-15.405552228565076,-8.230813124215892,-14.828966602683035,-8.58028249596648,-16.247467246055084,-10.732021326169063,-17.27966780702421,-10.031049573938432,-17.462526068399914,-7.645138872924083,-15.433247601047121,-6.311767627934859,-13.726896596282057,-8.48767138123934,-15.3319539351328,-8.660292393378535,-16.72465015047324,-9.01875228159895,-16.756915614881013
747,-7.809552947036592,-13.949452493758084,-9.228444737461464,-15.190637360221249,-9.881493205011614,-15.015910939553688,-8.659950851975095,-17.0893796058059,-6.935996434365926,-11.606251718345579,-7.5328112186751035,-13.219607433843443,-8.366128747868869,-14.234414581486961,-5.945278447872603,-13.888817052605853,-8.04179440877475,-13.346041992746313,-8.886905669915944,-13.417588283143942,-8.657023301900116,-13.892772917783807,-9.667696720633018,-15.215331803477453,-9.563262048565138,-17.710860328730636,-9.640457462815462,-14.90022903538403,-8.285182814448218,-12.427715066403792,-10.226169341214176,-17.670204752612417,-9.796603274370062,-17.442149504104382,-10.418134453005496,-17.67523366877903
