farm_id,crop_type,area_ha,npix_full,npix_core,ring_frac,no_interior,buffer_level,health_index,health_core_only,health_matched_random,level_ring_minus_core_db,cv_full,cv_core,on_attention_list,stays_core_only
603,Cotton,0.1271090851437495,10,0,1.0,True,1,12.9,13.31,13.6,0.0,0.6762792435819077,0.6762792435819077,True,True
604,Cotton,0.2496248677190488,63,35,0.4444444444444444,False,0,30.75,40.57,36.24,-1.213,0.5439864221475305,0.5160125450936177,False,False
605,Cotton,0.2729362031979411,57,21,0.631578947368421,False,0,13.57,30.97,26.64,0.291,1.0438193090708008,0.5777838632673381,True,False
606,Bajra,0.3093999391629928,78,41,0.47435897435897434,False,0,26.47,14.54,24.94,0.858,0.464824329457226,0.5052277570633086,False,True
607,Groundnut,0.1635198306333619,37,16,0.5675675675675675,False,0,22.26,11.38,19.45,0.134,0.5590215229137385,0.5898373769903593,True,True
608,Cotton,0.1847434776541969,44,21,0.5227272727272727,False,0,71.96,80.17,78.44,-0.06,0.4142948874005094,0.3123786927695715,False,False
609,Groundnut,0.0977520205102335,15,1,0.9333333333333333,False,0,30.56,28.37,31.46,0.199,0.5910968871603132,0.5910968871603132,False,False
610,Cotton,0.0761286606322558,13,1,0.9230769230769231,False,0,30.84,29.37,29.41,-0.052,0.5815277911325831,0.5815277911325831,False,False
611,Maize,0.0381415659647135,4,0,1.0,True,0,43.23,38.03,40.26,0.0,0.4449611059826433,0.4449611059826433,False,False
612,Cotton,0.1296107003729204,24,3,0.875,False,0,18.37,54.34,40.96,-0.855,0.6711161114993728,0.3339364591333951,True,False
613,Cotton,0.3561961983703638,95,59,0.3789473684210526,False,0,24.63,26.81,34.0,0.333,0.585734812942214,0.5387741541741229,True,False
614,Cotton,0.3176998439686013,84,48,0.4285714285714286,False,0,28.11,31.48,34.07,0.522,0.6094146882062612,0.5378395189022934,False,False
615,Cotton,0.9694127001378698,306,237,0.22549019607843135,False,0,74.94,70.96,72.11,-0.836,0.5304107068594632,0.5330713391270681,False,False
616,Groundnut,2.0207724197379453,675,548,0.18814814814814818,False,0,27.01,36.55,28.51,1.067,0.5622706228920635,0.47207040035451037,False,False
617,Cotton,0.4148327578341932,118,78,0.3389830508474576,False,0,41.15,40.83,36.56,0.314,0.472106750088655,0.44590983669978546,False,False
618,Groundnut,0.5883358547679751,177,129,0.27118644067796616,False,0,47.45,47.34,46.76,0.668,0.5071042998679264,0.4693622179257574,False,False
619,Cotton,0.2525174549179244,66,35,0.4696969696969697,False,0,39.86,41.54,40.8,-0.513,0.5085726768480262,0.4885918300130948,False,False
620,Bajra,0.2314803634074955,55,27,0.509090909090909,False,0,33.11,24.89,37.23,0.857,0.5274130332908249,0.5173764108988175,False,True
621,Cotton,0.314551513871161,81,42,0.4814814814814815,False,0,46.47,43.52,53.65,1.104,0.484712886047872,0.44632859808735037,False,False
622,Groundnut,0.4141647075943391,112,72,0.3571428571428571,False,0,55.28,43.03,54.27,0.344,0.465673479563888,0.49132928730705716,False,False
623,Bajra,0.3914576054397236,111,72,0.3513513513513513,False,0,55.86,57.45,52.45,-0.749,0.4281996533273591,0.41754210290580906,False,False
624,Groundnut,1.2622739737476427,408,321,0.21323529411764708,False,0,51.82,50.0,47.26,0.614,0.433827963100978,0.41978624908050094,False,False
625,Cotton,0.1818096702632076,43,21,0.5116279069767442,False,0,46.15,53.5,54.97,-0.776,0.5083741487205655,0.4444615261964727,False,False
626,Cotton,0.21123205847329,49,25,0.4897959183673469,False,0,42.16,40.65,46.96,0.289,0.4775230211250826,0.43630404032940867,False,False
627,Groundnut,0.3735009143820065,103,67,0.3495145631067961,False,0,20.54,11.31,35.53,0.41,0.6017082200012318,0.6710748202531243,True,True
628,Cotton,0.2715327049878658,67,32,0.5223880597014925,False,0,44.12,47.04,36.37,0.76,0.4733918974015883,0.40871206207480665,False,False
629,Maize,0.3564377251458184,96,58,0.39583333333333337,False,0,46.5,57.25,48.34,0.247,0.4627639839503116,0.3536607568270944,False,False
630,Cotton,0.2108067180698888,50,24,0.52,False,0,40.08,50.74,36.43,-0.837,0.4544916076284359,0.40429106917697605,False,False
631,Cotton,0.7572088323478815,241,181,0.24896265560165975,False,0,33.61,31.43,33.24,-0.01,0.5467415367115119,0.5390275617212125,False,False
632,Bajra,0.3033733211523419,82,48,0.41463414634146345,False,0,57.66,57.47,74.07,0.357,0.4537595355952962,0.39792901519256535,False,False
633,Bajra,0.4459277197697974,126,84,0.33333333333333337,False,0,42.63,35.69,43.19,0.061,0.4203607465475941,0.4173668505320571,False,False
634,Bajra,0.2654615691753482,69,39,0.4347826086956522,False,0,36.33,32.93,33.77,-0.614,0.443775515526043,0.45802815010068126,False,False
635,Bajra,0.0617118900058861,5,0,1.0,True,0,91.13,87.78,89.11,0.0,0.2888806540336718,0.2888806540336718,False,False
636,Cotton,0.0627127265695569,9,0,1.0,True,0,31.46,30.9,27.61,0.0,0.3968649883183531,0.3968649883183531,False,False
637,Bajra,0.0767571898437906,14,2,0.8571428571428572,False,0,39.98,60.33,87.57,2.039,0.470195177036966,0.21675920127243817,False,False
638,Bajra,0.1231491296264476,24,8,0.6666666666666667,False,0,28.67,67.32,19.21,0.634,0.4759969947625092,0.22716040505149024,False,False
639,Groundnut,0.1661254008683303,37,17,0.5405405405405406,False,0,12.47,64.76,65.04,1.353,0.7631657491997065,0.37918372053686283,True,False
640,Bajra,0.2640639096629293,70,40,0.4285714285714286,False,0,23.25,13.99,21.71,0.596,0.5309697036607195,0.5492174523774856,True,True
641,Groundnut,0.3451692209353151,85,48,0.43529411764705883,False,0,54.15,60.64,57.77,0.206,0.4726184032972433,0.41664936378754,False,False
642,Groundnut,0.0715947223737647,6,0,1.0,True,0,67.8,63.2,60.05,0.0,0.3467605151660644,0.3467605151660644,False,False
643,Rice,0.2309750544674736,48,14,0.7083333333333333,False,0,39.37,25.23,36.18,-1.215,0.5334910010005308,0.6043925554204059,False,True
644,Bajra,0.1829256187328611,39,16,0.5897435897435898,False,0,40.47,49.42,22.44,0.532,0.4387756666462876,0.3322517206455199,False,False
645,Cotton,0.8413529327727436,265,204,0.23018867924528297,False,0,73.6,71.2,68.33,-0.126,0.4925448332650119,0.46600620676546456,False,False
646,Bajra,0.1542534907138744,35,14,0.6,False,0,34.86,46.62,61.7,1.221,0.5331655754305592,0.4011255499279921,False,False
647,Cotton,0.1495128193345922,30,11,0.6333333333333333,False,0,30.85,56.99,54.15,0.092,0.6103513667936046,0.39548930873636223,False,False
648,Cotton,0.1165808565481153,22,5,0.7727272727272727,False,0,54.01,72.65,28.46,-0.165,0.5479215864941644,0.3194674212700319,False,False
649,Cotton,0.1497805394511784,33,13,0.6060606060606061,False,0,60.78,49.59,57.42,-0.085,0.3557320105654386,0.38291695072402654,False,False
650,Groundnut,0.1832858234389917,45,21,0.5333333333333333,False,0,48.62,48.24,43.69,-0.607,0.387620746071205,0.39386839351375263,False,False
651,Bajra,0.2722980272380524,66,32,0.5151515151515151,False,0,29.03,35.58,33.64,-0.252,0.4481856248354765,0.4065083934206602,False,False
652,Cotton,0.1275554934542464,21,5,0.7619047619047619,False,0,34.51,50.0,82.04,-0.127,0.5224059173673922,0.43639749585611937,False,False
653,Cotton,0.430364101659034,124,78,0.3709677419354839,False,0,28.71,31.73,26.33,1.312,0.5841384364668173,0.5037965784923641,False,False
654,Bajra,0.3507205833227034,92,54,0.4130434782608695,False,0,67.48,55.93,61.06,-0.256,0.3833265508073633,0.41130647888518973,False,False
655,Groundnut,0.8153355646759126,257,198,0.22957198443579763,False,0,50.66,45.99,50.64,0.295,0.4390269286835283,0.43446454119873185,False,False
656,Bajra,0.2308187273673437,51,21,0.5882352941176471,False,0,73.87,79.51,79.46,-0.175,0.4150090419726618,0.38882029765475146,False,False
657,Bajra,0.2684605996387411,70,37,0.4714285714285714,False,0,52.96,54.27,55.29,-0.277,0.3802655494554121,0.3567253140905002,False,False
658,Bajra,0.496982340961713,137,92,0.3284671532846716,False,0,48.69,53.56,51.87,-0.217,0.4151125731152886,0.38307682224797057,False,False
659,Cotton,0.5056482184126999,155,107,0.3096774193548387,False,0,30.86,30.42,29.01,1.019,0.5545485917637946,0.5031315620116691,False,False
660,Maize,0.2245651541189817,55,27,0.509090909090909,False,0,27.79,14.56,33.96,0.785,0.5443132513291279,0.5792398273088187,False,True
661,Cotton,0.3331439861912955,97,62,0.3608247422680413,False,0,68.6,63.2,63.95,-0.206,0.3819984525992703,0.38914628659084183,False,False
662,Cotton,0.8278971292041478,257,194,0.24513618677042803,False,0,78.1,76.17,76.06,-0.9,0.4855921038131016,0.4542758631499161,False,False
663,Cotton,0.3663479916809415,102,67,0.3431372549019608,False,0,30.83,24.54,28.66,0.653,0.5246459308976336,0.5304765556739044,False,True
664,Groundnut,0.779507829120733,246,187,0.23983739837398377,False,0,26.19,41.6,38.43,0.875,0.562424448876958,0.4274001084723357,False,False
665,Cotton,0.5788826608019269,173,125,0.2774566473988439,False,0,47.6,42.51,45.57,0.664,0.4737410137020299,0.48348333762695483,False,False
666,Cotton,1.3449905483952955,447,363,0.18791946308724827,False,0,85.11,81.09,79.61,-0.603,0.4526927554451008,0.44607858181818655,False,False
667,Cotton,0.2817057673189999,74,40,0.45945945945945943,False,0,52.28,55.9,44.43,-0.281,0.416865568355917,0.35793510934479444,False,False
668,Groundnut,0.1093828424349963,23,8,0.6521739130434783,False,0,60.4,74.3,74.78,0.079,0.452325686229383,0.3403460543528374,False,False
669,Bajra,0.1333703524786225,27,11,0.5925925925925926,False,0,61.41,78.38,76.34,0.766,0.402017488385014,0.20205618787907265,False,False
670,Bajra,0.2629297764179536,72,41,0.4305555555555556,False,0,35.18,38.28,41.53,0.006,0.401719328373151,0.3763679337418175,False,False
671,Cotton,0.1230057599182047,21,1,0.9523809523809523,False,0,71.35,65.76,67.79,0.04,0.4655581840749134,0.4655581840749134,False,False
672,Groundnut,0.0984739360361196,17,4,0.7647058823529411,False,0,14.92,58.41,29.65,0.89,0.5986540134985571,0.29790962930572723,True,False
673,Cotton,0.0823679800475533,14,3,0.7857142857142857,False,0,15.68,14.48,39.84,2.119,0.59688190429261,0.43109007993622084,True,True
674,Bajra,0.3606421232832901,100,64,0.36,False,0,81.29,81.78,76.72,-0.074,0.4130562469399197,0.41200307058233643,False,False
675,Groundnut,0.1688705489980921,39,18,0.5384615384615384,False,0,64.91,49.15,63.97,1.068,0.418318261935076,0.48301896716179343,False,False
676,Groundnut,0.0823973471243068,13,0,1.0,True,0,62.1,57.84,56.53,-0.0,0.3367246874365659,0.3367246874365659,False,False
677,Groundnut,0.0781781114560615,11,0,1.0,True,0,37.41,34.68,37.35,0.0,0.5316296435693035,0.5316296435693035,False,False
678,Maize,0.5203760098108207,144,92,0.36111111111111116,False,0,42.39,31.72,40.32,0.678,0.5826364899034004,0.6061770131187366,False,False
679,Cotton,0.146255786282629,33,13,0.6060606060606061,False,0,80.85,84.51,73.44,-0.602,0.3947435728456995,0.3281375947636467,False,False
680,Cotton,0.2797926690962611,74,45,0.3918918918918919,False,0,53.63,55.3,55.66,-0.133,0.4804473170864459,0.4264028439552629,False,False
681,Cotton,0.2574471920305934,64,35,0.453125,False,0,51.48,55.07,37.89,0.204,0.5220761939866059,0.47419391393891225,False,False
682,Cotton,0.1765061332287585,41,21,0.4878048780487805,False,0,21.92,67.0,29.0,1.24,0.9262501037386912,0.3084552591266229,True,False
683,Cotton,0.2236431876776515,54,29,0.4629629629629629,False,0,48.66,45.73,40.5,-0.141,0.4373522591657949,0.42907775955892313,False,False
684,Cotton,0.1365979334447161,26,3,0.8846153846153846,False,0,57.29,32.51,69.58,0.217,0.3330209777113008,0.3995498567439474,False,False
685,Groundnut,0.2463288821902645,56,24,0.5714285714285714,False,0,23.03,22.22,21.37,-0.726,0.5667821846487977,0.6026548941658038,True,True
686,Groundnut,0.2091292843886036,48,19,0.6041666666666667,False,0,41.81,52.85,72.47,-1.423,0.5758491399768578,0.5817270424207973,False,False
687,Cotton,0.2109250582922887,47,22,0.5319148936170213,False,0,22.04,23.65,25.12,0.239,0.5173824299660029,0.47238816464045935,True,True
688,Groundnut,1.0836690567189309,356,291,0.1825842696629213,False,0,52.66,47.14,49.19,0.142,0.4461330421301427,0.45517472761548894,False,False
689,Rice,0.7231682935968384,217,161,0.25806451612903225,False,0,40.48,35.81,38.6,0.102,0.4287290538701245,0.422244263474554,False,False
690,Rice,0.7804438702457662,247,191,0.22672064777327938,False,0,36.92,27.38,38.93,0.481,0.539639967850663,0.5498620666620747,False,False
691,Rice,1.6789870870146013,572,489,0.1451048951048951,False,0,26.52,25.22,26.37,1.13,0.5835642007436371,0.5373077005746617,False,True
692,Bajra,0.1801973150132869,41,21,0.4878048780487805,False,0,29.14,33.71,28.6,-0.06,0.4838010742741435,0.43689411421249064,False,False
693,Cotton,0.1698161849481193,38,18,0.5263157894736843,False,0,48.43,32.37,54.61,0.075,0.4956595276718724,0.6193176717530531,False,False
694,Cotton,1.39099111287217,466,388,0.1673819742489271,False,0,74.5,70.52,71.85,-1.18,0.5288120782537115,0.5084059686911352,False,False
695,Groundnut,0.1247118946882877,24,6,0.75,False,0,82.95,80.92,84.79,1.107,0.3108560480432712,0.29800691975285887,False,False
696,Cotton,0.1429197539846879,28,9,0.6785714285714286,False,0,52.98,67.08,63.92,-0.306,0.4965567994574904,0.3683415052066107,False,False
697,Cotton,0.1231097309083733,22,2,0.9090909090909091,False,0,48.26,87.57,87.36,0.98,0.5402387077267552,0.054851815552504735,False,False
698,Cotton,0.1517668535939515,33,13,0.6060606060606061,False,0,40.42,30.65,58.51,0.882,0.6264841697551231,0.6060023629089766,False,False
699,Groundnut,0.2522032177381246,65,37,0.4307692307692308,False,0,32.68,62.24,35.55,0.64,0.5992539209532141,0.41041460982956113,False,False
700,Bajra,0.2239086471287021,54,28,0.4814814814814815,False,0,58.98,81.15,60.68,-1.185,0.3745976461500547,0.3115645029564442,False,False
701,Bajra,0.2260426438016324,55,29,0.4727272727272728,False,0,34.67,28.44,41.9,-0.428,0.4640636790825067,0.4911516644125694,False,False
702,Groundnut,0.2801620640821437,75,46,0.3866666666666667,False,0,41.6,34.1,38.95,-0.172,0.4663493238818562,0.48963270525760555,False,False
703,Cotton,0.3428586849446337,95,62,0.34736842105263155,False,0,38.03,58.16,31.45,-2.172,0.6048927385528174,0.5039697253554697,False,False
704,Bajra,1.8944393029421955,642,544,0.15264797507788164,False,0,25.84,28.67,25.21,0.76,0.4776464845100456,0.4328212434886515,False,False
705,Cotton,0.2229181417682573,55,30,0.4545454545454546,False,0,82.29,78.46,76.23,-0.336,0.4313151980317803,0.4005947566365406,False,False
706,Bajra,0.2453023069452371,60,33,0.44999999999999996,False,0,48.26,39.74,37.24,-0.393,0.4629473880439395,0.46658083859225674,False,False
707,Cotton,1.4115818472587105,472,393,0.1673728813559322,False,0,45.47,42.7,43.08,0.598,0.4594673885455264,0.4498050907456946,False,False
708,Groundnut,0.9871610624684668,312,241,0.22756410256410253,False,0,40.52,38.4,40.41,0.273,0.528595933133441,0.5162389032503175,False,False
709,Groundnut,0.8481016978266469,269,210,0.2193308550185874,False,0,46.28,39.8,42.62,-0.07,0.5005314876553612,0.5174609642207894,False,False
710,Cotton,0.3834866554124757,99,54,0.4545454545454546,False,0,78.29,76.27,68.73,0.272,0.4767673277080661,0.4476967824451205,False,False
711,Cotton,0.2435224128519745,62,33,0.467741935483871,False,0,46.38,58.46,43.38,-0.31,0.4827259468575393,0.3481456489525739,False,False
712,Cotton,0.1901934856010554,45,22,0.5111111111111111,False,0,47.09,51.37,60.7,1.359,0.5006479665990903,0.34592824456724874,False,False
713,Cotton,0.1895580570161833,43,20,0.5348837209302326,False,0,56.98,46.97,51.01,0.545,0.4692119371487401,0.487894902676176,False,False
714,Rice,0.155343746258268,33,13,0.6060606060606061,False,0,52.29,69.1,51.83,0.413,0.4821578065577473,0.35462482209469853,False,False
715,Cotton,0.1700582679178164,37,15,0.5945945945945945,False,0,81.12,85.0,80.91,-0.402,0.4571965876286646,0.42481994362002984,False,False
716,Groundnut,0.1936965349530155,45,20,0.5555555555555556,False,0,33.47,58.65,25.83,0.822,0.6212687035932284,0.3628099388594435,False,False
717,Cotton,0.4645281499649691,110,50,0.5454545454545454,False,0,54.97,53.63,54.9,-0.002,0.4675550957105756,0.46408554584918255,False,False
718,Bajra,0.2041704412449317,50,24,0.52,False,0,42.45,45.41,35.35,-0.59,0.4754589057489241,0.457110539215603,False,False
719,Cotton,0.5814242488531355,172,123,0.2848837209302325,False,0,64.53,60.54,63.83,-0.19,0.5126867975165099,0.5029577373195684,False,False
720,Maize,0.2270188182349037,17,0,1.0,True,1,63.2,59.62,59.25,0.0,0.4587208602726047,0.4587208602726047,False,False
721,Cotton,0.4610461902529916,129,84,0.34883720930232553,False,0,61.13,49.25,61.92,0.598,0.5659378029377699,0.6028410377889478,False,False
722,Cotton,1.1017437941646242,347,256,0.26224783861671475,False,0,76.97,72.83,73.7,-0.427,0.5018524837625595,0.4911864817517308,False,False
723,Cotton,1.154694399908888,368,278,0.24456521739130432,False,0,70.64,65.18,69.65,-0.55,0.5133202231179361,0.5185966089270265,False,False
724,Cotton,0.7672931522856246,220,144,0.34545454545454546,False,0,26.27,17.48,32.32,-0.007,0.6940031813454837,0.7624410039165189,False,True
725,Groundnut,1.111107436481167,353,273,0.22662889518413598,False,0,62.93,55.22,61.3,0.531,0.4563668897323077,0.46388969644007766,False,False
726,Cotton,0.3541569000242758,96,61,0.36458333333333337,False,0,47.34,51.61,36.8,0.02,0.5045141484644625,0.44737209870494543,False,False
727,Groundnut,1.2313378230403542,402,325,0.1915422885572139,False,0,49.37,46.71,44.18,0.198,0.426862247863548,0.42578779207258893,False,False
728,Bajra,0.902977754585911,289,227,0.2145328719723183,False,0,28.17,30.51,27.27,0.957,0.5152566778095241,0.46398650423156956,False,False
729,Cotton,1.0388574481235149,339,272,0.1976401179941003,False,0,31.75,30.25,31.91,0.229,0.6317377864974066,0.6273284374448999,False,False
730,Cotton,1.4641090342420395,483,396,0.18012422360248448,False,0,63.4,60.72,59.82,-0.389,0.546249489144272,0.5282567282211519,False,False
731,Groundnut,0.2058149877665178,45,16,0.6444444444444444,False,0,76.93,88.77,54.42,0.192,0.4406332886709648,0.25473590436819027,False,False
732,Cotton,0.2718581929545149,66,32,0.5151515151515151,False,0,64.5,71.42,54.57,-0.934,0.4573148303910587,0.3991737531630887,False,False
733,Cotton,2.0441827894040534,686,572,0.16618075801749266,False,0,75.31,71.17,70.28,-0.652,0.5035399389279459,0.49583602125411286,False,False
734,Maize,0.1343507531623019,29,11,0.6206896551724138,False,0,71.12,74.75,73.11,-1.407,0.4709882853560754,0.4793216794001666,False,False
735,Cotton,0.15095782865775,33,13,0.6060606060606061,False,0,72.82,81.76,75.78,-1.93,0.480409008669892,0.3932659868418651,False,False
736,Cotton,0.1226928559678582,25,10,0.6,False,0,56.24,47.51,72.72,1.1,0.3720944699100002,0.2663900050750329,False,False
737,Cotton,0.1667354735492448,37,17,0.5405405405405406,False,0,60.03,71.71,41.28,-0.364,0.3901123344489938,0.2539054802656477,False,False
738,Cotton,0.4379255015595223,124,83,0.3306451612903226,False,0,31.47,31.38,31.87,1.401,0.5374015789904015,0.47520861988024565,False,False
739,Cotton,1.0873402446401723,357,288,0.19327731092436973,False,0,51.0,51.76,46.88,-0.802,0.4467772616939943,0.42293645133241053,False,False
740,Cotton,0.2318923795238772,52,22,0.5769230769230769,False,0,30.6,31.1,23.96,1.009,0.5584736727547828,0.4886067443890843,False,False
741,Rice,0.271422116324136,71,38,0.46478873239436624,False,0,63.05,60.44,53.87,0.429,0.4214488351078989,0.40373764627604286,False,False
742,Cotton,0.4649353581810703,131,88,0.3282442748091603,False,0,5.58,6.11,4.57,0.357,2.4848075139660275,2.2051073034816153,True,True
743,Groundnut,0.2658589181971164,64,32,0.5,False,0,72.81,68.46,69.07,0.36,0.4558758003810342,0.46705307628141773,False,False
744,Bajra,0.7113912405889645,221,166,0.248868778280543,False,0,47.37,41.02,56.7,-0.018,0.4421318529703777,0.43732914355534486,False,False
745,Rice,0.1747802257475218,33,4,0.8787878787878788,False,0,2.28,2.82,3.95,0.316,0.847456665960239,0.6825863505334697,True,True
746,Rice,0.3915603846145015,112,75,0.3303571428571429,False,0,2.28,2.28,2.28,-1.958,0.9370234258166992,0.917956141422745,True,True
747,Rice,0.1920327852826328,47,24,0.4893617021276596,False,0,68.74,60.44,73.21,0.212,0.4766607122998629,0.4663653229419827,False,False
748,Groundnut,0.186767860375407,41,18,0.5609756097560976,False,0,78.68,70.72,70.52,-0.033,0.3516863871787105,0.38111061397733825,False,False
749,Groundnut,0.193599475804038,45,20,0.5555555555555556,False,0,30.65,54.09,20.65,-0.234,0.5028467686615242,0.3612997498925068,False,False
750,Groundnut,0.1837497208873704,40,18,0.55,False,0,55.47,56.15,49.9,-0.301,0.4089160637751201,0.3974696465791789,False,False
751,Groundnut,0.193199249959713,49,24,0.5102040816326531,False,0,73.79,68.03,60.06,0.044,0.363135380029481,0.37613452839714895,False,False
752,Cotton,0.1591541202333353,32,11,0.65625,False,0,52.24,66.88,63.06,-0.952,0.4612929843171768,0.34160095543632824,False,False
753,Cotton,0.1573579060004123,38,15,0.6052631578947368,False,0,63.08,63.99,55.47,-0.04,0.3520709064228617,0.3046683956664793,False,False
754,Cotton,0.2625498992608947,61,30,0.5081967213114754,False,0,69.85,63.97,61.2,-0.236,0.3749901222855859,0.42577727281339145,False,False
755,Cotton,0.3314774007741577,92,57,0.3804347826086957,False,0,40.92,41.33,68.83,-1.104,1.3611296928076564,1.5360697591050239,False,False
756,Cotton,0.3479509361392837,96,60,0.375,False,0,59.36,54.19,50.06,0.851,0.4763890693150174,0.42775934014302425,False,False
757,Groundnut,0.2645903261324129,70,40,0.4285714285714286,False,0,65.28,73.51,74.09,0.179,0.4775244925808508,0.3895832735637767,False,False
758,Cotton,0.1315961008697458,24,8,0.6666666666666667,False,0,69.16,78.92,76.67,-1.332,0.3778667382378999,0.35847191461108324,False,False
759,Groundnut,0.218144531998689,53,27,0.49056603773584906,False,0,71.57,52.34,67.17,0.569,0.4034973592867358,0.46369375437838256,False,False
760,Bajra,0.1202864730341352,25,6,0.76,False,0,67.93,78.36,81.71,0.668,0.4123961882064038,0.23930452274556926,False,False
761,Groundnut,0.1546037054153339,33,13,0.6060606060606061,False,0,75.71,81.69,87.05,1.722,0.4333393823021899,0.25638254981500364,False,False
762,Bajra,0.2630388674465399,72,42,0.41666666666666663,False,0,47.65,47.46,43.77,0.197,0.403917294671673,0.3931540553215409,False,False
763,Maize,0.3570899188674475,98,62,0.36734693877551017,False,0,55.69,53.9,55.58,0.477,0.4720602548347611,0.4445754461947335,False,False
764,Groundnut,0.1885797174670458,43,20,0.5348837209302326,False,0,43.71,29.55,60.26,1.582,0.5033892975612101,0.5030286081023405,False,False
765,Groundnut,0.2219111016544424,53,24,0.5471698113207547,False,0,58.41,65.02,64.8,-0.751,0.449505279121994,0.46544711489094304,False,False
766,Cotton,0.2154535132991453,50,24,0.52,False,0,48.6,47.04,37.53,-0.259,0.4602748824015599,0.41386604270614274,False,False
767,Groundnut,0.2871848561492959,75,44,0.41333333333333333,False,0,20.89,48.33,33.85,1.61,0.6437270928340225,0.3994646884127554,True,False
768,Bajra,0.2440177351191787,59,31,0.47457627118644063,False,0,57.28,44.24,61.07,0.213,0.416609008630561,0.45841313660421534,False,False
769,Cotton,0.1765142880428612,36,11,0.6944444444444444,False,0,30.7,24.43,14.74,0.728,0.5137668034322749,0.5093456176370591,False,True
770,Cotton,0.2219246708934913,52,25,0.5192307692307692,False,0,32.38,40.18,32.66,-0.494,0.5390102772550308,0.44042019639059976,False,False
771,Cotton,0.1772280492169337,38,15,0.6052631578947368,False,0,16.28,27.37,31.96,1.175,0.6406899309309027,0.438392631584257,True,False
772,Cotton,0.1670032164235432,34,9,0.7352941176470589,False,0,28.6,33.18,18.7,-1.211,0.6111213476616583,0.6224118971440205,False,False
773,Cotton,0.1415697472055743,30,8,0.7333333333333334,False,0,25.99,40.82,24.63,1.608,0.5736385813295174,0.3499169032018347,False,False
774,Maize,0.1543313422773751,30,12,0.6,False,0,29.53,38.77,25.92,-0.722,0.5530741101070323,0.4928815836485963,False,False
775,Groundnut,0.1158006612651432,25,9,0.64,False,0,47.33,27.88,66.01,0.365,0.4101161196483698,0.4984585739407336,False,False
776,Bajra,0.2341469614871554,56,28,0.5,False,0,24.83,11.71,28.41,0.737,0.4946450269489754,0.5003286870186893,True,True
777,Bajra,0.2263347944121557,56,29,0.4821428571428571,False,0,36.61,15.63,31.47,0.877,0.5178318077186761,0.6014786463083773,False,True
778,Bajra,0.3480382868425286,90,52,0.4222222222222223,False,0,51.47,57.64,43.05,0.652,0.4594538738903747,0.3632651001582659,False,False
779,Bajra,0.3548921999555734,96,59,0.38541666666666663,False,0,18.93,16.09,22.15,-0.669,0.5624879561246819,0.5662785958701388,True,True
780,Bajra,0.2658093017686072,69,36,0.4782608695652174,False,0,39.71,29.63,34.47,0.235,0.5040719022809038,0.5024371463128331,False,False
781,Groundnut,0.4003466553310766,108,71,0.34259259259259256,False,0,11.89,30.26,12.84,0.307,0.6162306095970336,0.4634303746196488,True,False
782,Groundnut,0.4575363878219974,125,81,0.352,False,0,42.99,42.69,48.55,-0.235,0.5098676298697894,0.5122244600582908,False,False
783,Cotton,0.1956508385449216,47,24,0.4893617021276596,False,0,46.32,42.57,45.75,-0.4,0.3939917812337449,0.4378818712721688,False,False
784,Maize,0.632636127373582,196,144,0.26530612244897955,False,0,31.87,28.91,35.28,0.274,0.5809486287725806,0.5417146746360632,False,False
785,Groundnut,0.7169532565048772,220,163,0.25909090909090904,False,0,30.55,43.52,39.4,1.431,0.5550387343497583,0.4236166716079046,False,False
786,Groundnut,0.6570106428248202,201,149,0.2587064676616916,False,0,26.82,23.57,28.38,1.448,0.5550190442423856,0.5157905779694317,False,True
787,Bajra,0.2807751401590921,74,43,0.41891891891891897,False,0,44.36,43.33,38.19,0.73,0.4153574032087934,0.3942352757062222,False,False
788,Bajra,0.123385311733817,27,10,0.6296296296296297,False,0,35.57,43.3,42.43,0.281,0.4065822274451124,0.4240589216135861,False,False
789,Cotton,0.1396939485543957,25,8,0.6799999999999999,False,0,25.86,22.57,46.25,0.798,0.59648434720313,0.5265274786805411,False,True
790,Groundnut,0.1914082893579437,43,17,0.6046511627906976,False,0,36.61,26.0,49.56,-0.594,0.5305464312502487,0.6161747426202169,False,False
791,Groundnut,0.083947166842118,18,4,0.7777777777777778,False,0,93.28,87.74,80.67,0.886,0.2930863476398657,0.27021227441087065,False,False
792,Bajra,0.0942932942934957,18,4,0.7777777777777778,False,0,65.07,76.7,43.61,-1.717,0.4151672369288653,0.4652806161709034,False,False
793,Bajra,0.3246256692770097,85,48,0.43529411764705883,False,0,40.78,42.3,39.08,-0.237,0.4996502720213286,0.46295639992323095,False,False
794,Bajra,0.1129063263213495,18,0,1.0,True,0,48.02,43.6,46.02,0.0,0.4358556875489594,0.4358556875489594,False,False
795,Maize,0.2239105267904143,58,31,0.4655172413793104,False,0,60.0,58.51,58.67,0.178,0.4393050736545698,0.42255573478860764,False,False
796,Cotton,0.1142518769337623,21,5,0.7619047619047619,False,0,51.13,47.93,42.71,-0.219,0.3744538390751489,0.4062369784060753,False,False
797,Cotton,0.1208214046674961,21,5,0.7619047619047619,False,0,54.91,59.97,95.5,-0.104,0.5361099101215987,0.4259664144598859,False,False
798,Cotton,0.1127391158777546,21,5,0.7619047619047619,False,0,65.1,59.66,57.41,0.467,0.416837707022557,0.44229363928718834,False,False
799,Cotton,0.1107441011746814,21,4,0.8095238095238095,False,0,12.1,27.3,17.06,1.984,0.6630734470234699,0.2838783588653495,True,False
