farm_id,ndvi_20250501,ndvi_valid_20250501,ndvi_20250511,ndvi_valid_20250511,ndvi_20251013,ndvi_valid_20251013,ndvi_20251018,ndvi_valid_20251018,ndvi_20251023,ndvi_valid_20251023,ndvi_20251107,ndvi_valid_20251107,ndvi_20251109,ndvi_valid_20251109,ndvi_20251112,ndvi_valid_20251112,ndvi_20251117,ndvi_valid_20251117,ndvi_20251122,ndvi_valid_20251122,ndvi_20251127,ndvi_valid_20251127,ndvi_20251129,ndvi_valid_20251129,ndvi_20251202,ndvi_valid_20251202,ndvi_20251207,ndvi_valid_20251207,ndvi_20251212,ndvi_valid_20251212
719,0.5322362667938628,1.0,0.6081166772352569,1.0,0.1343605214955285,1.0,0.1154020899591095,1.0,0.11813715018158513,1.0,0.15184785805313206,1.0,0.14994320333207117,1.0,0.1389739663093415,1.0,0.1308075541652184,1.0,0.11068883610451306,1.0,0.11460163273741862,1.0,0.1237836614618692,1.0,0.1225821220098432,1.0,0.19359857746165815,1.0,0.2964656964656965,1.0
720,0.5601982462828822,1.0,0.6096432826406896,1.0,0.1370908710655652,1.0,0.1111111111111111,1.0,0.11925078043704475,1.0,0.14313603691543172,1.0,0.14389359129383314,1.0,0.13997214484679665,1.0,0.12675109268183346,1.0,0.10056445110010367,1.0,0.1094003241491086,1.0,0.12079207920792079,1.0,0.11595485726930736,1.0,0.19805825242718447,1.0,0.2989420654911839,1.0
721,0.5411071849234393,1.0,0.5994552361837862,1.0,0.13870151770657674,1.0,0.11536758193091232,1.0,0.1231619564083846,1.0,0.16054834851412272,1.0,0.16096011295446522,1.0,0.14754098360655737,1.0,0.13276134567622488,1.0,0.10223347916186967,1.0,0.1118802809732261,1.0,0.12229580573951435,1.0,0.12092300865320613,1.0,0.2006062574428927,1.0,0.29946577965930854,1.0
722,0.5777845965019944,1.0,0.616,1.0,0.14312096029547552,1.0,0.11772393686538656,1.0,0.11668036154478226,1.0,0.1444916036169035,1.0,0.14524988743809095,1.0,0.13204465014974134,1.0,0.11870255348516218,1.0,0.08599388379204893,1.0,0.1035548686244204,1.0,0.11041883004499826,1.0,0.1086318261890781,1.0,0.1495790566255334,1.0,0.24230726811514283,1.0
723,0.586880244088482,1.0,0.6239281059202854,1.0,0.23782452150843283,1.0,0.14491961063108388,1.0,0.13955666562597566,1.0,0.1586906408483172,1.0,0.15885837372105546,1.0,0.13462669018224574,1.0,0.1174116840059449,1.0,0.08331332533013205,1.0,0.10075592834213525,1.0,0.11222058322932033,1.0,0.11189801699716714,1.0,0.20983240223463687,1.0,0.3089549137751922,1.0
724,0.5156504727746984,1.0,0.575188250205025,1.0,0.14626262626262626,1.0,0.13038066590602634,1.0,0.14212835424956638,1.0,0.15486725663716813,1.0,0.15374977626633254,1.0,0.14477503628447025,1.0,0.12177934375688175,1.0,0.09165590893087666,1.0,0.10718586912886391,1.0,0.11514052583862194,1.0,0.11939074399531341,1.0,0.21349557522123894,1.0,0.2935629356293563,1.0
725,0.3061260623229462,1.0,0.37882631489937424,1.0,0.2198539569765147,1.0,0.26325167037861913,1.0,0.30482409943121974,1.0,0.4134093135072567,1.0,0.4107581687448803,1.0,0.41983300497232384,1.0,0.44100162132949017,1.0,0.4797925608011445,1.0,0.3829822524465085,1.0,0.4497786857337419,1.0,0.4665520206362855,1.0,0.5106625713032031,1.0,0.5044277360066833,1.0
726,0.3407557354925776,1.0,0.3417205032301938,1.0,0.22822230981474181,1.0,0.2240245506356861,1.0,0.2535413672757134,1.0,0.32936802973977697,1.0,0.34745461018155926,1.0,0.3182423435419441,1.0,0.3449944175660588,1.0,0.3662217063261753,1.0,0.29878484631879915,1.0,0.3484027648047824,1.0,0.3471290082028337,1.0,0.38968755990032583,1.0,0.41932040562177547,1.0
727,0.4161501527717154,1.0,0.4281056406912292,1.0,0.43863072011351545,1.0,0.4694539556676879,1.0,0.47774979009235935,1.0,0.5764381973627011,1.0,0.5841992882562278,1.0,0.5798138869005011,1.0,0.568043138924365,1.0,0.596094839609484,1.0,0.47627240143369176,1.0,0.560926629850104,1.0,0.5782901738205037,1.0,0.6158893167879047,1.0,0.5973289294176779,1.0
728,0.12969774508236045,1.0,0.12235094659508336,1.0,0.16230784587742064,1.0,0.13755858976971674,1.0,0.15390625,1.0,0.2156338733923501,1.0,0.19488409272581936,1.0,0.19175656094026727,1.0,0.16070007955449483,1.0,0.14745869065049153,1.0,0.14027504911591357,1.0,0.1592733417828475,1.0,0.18524523713011756,1.0,0.28756218905472636,1.0,0.3636708380735684,1.0
729,0.32251908396946566,1.0,0.3426636568848758,1.0,0.16634050880626222,1.0,0.14468425259792167,1.0,0.1566358024691358,1.0,0.21374045801526717,1.0,0.1997433017808439,1.0,0.19948228441999677,1.0,0.15477903391572456,1.0,0.13522899934881702,1.0,0.13623871221044365,1.0,0.15041179020372777,1.0,0.16603931409452113,1.0,0.2676409185803758,1.0,0.3502241278503216,1.0
730,0.5621301775147929,1.0,0.5988911988911989,1.0,0.15907968796287153,1.0,0.14339886238898314,1.0,0.15018601918934796,1.0,0.1914236706689537,1.0,0.1875863189536112,1.0,0.19098535943411746,1.0,0.14993804213135067,1.0,0.1312044817927171,1.0,0.13451676528599604,1.0,0.1493025283347864,1.0,0.18032786885245902,1.0,0.29263687853996223,1.0,0.38612705516100787,1.0
731,0.5138732959101845,1.0,0.4509427932246724,1.0,0.2848461464261599,1.0,0.3133400200601805,1.0,0.32848572986729685,1.0,0.3693082913421896,1.0,0.37172218284904324,1.0,0.36686763250247456,1.0,0.3239329268292683,1.0,0.3277967757694187,1.0,0.2736796158882584,1.0,0.33835830499126757,1.0,0.3605467306981899,1.0,0.4133730121826467,1.0,0.3877703206562267,1.0
732,0.38953586497890297,1.0,0.27343354163148115,1.0,0.3641755634638197,1.0,0.37656295434719395,1.0,0.3533424283765348,1.0,0.3295341474445952,1.0,0.3070539419087137,1.0,0.31083947873522577,1.0,0.32950291634021067,1.0,0.3610015772870662,1.0,0.32030049513402764,1.0,0.39523974982626825,1.0,0.4201069331229731,1.0,0.4784166218878739,1.0,0.40069622572370833,1.0
733,0.6125157144852633,1.0,0.6448260280162675,1.0,0.15513755823151973,1.0,0.1210404866792532,1.0,0.1266498740554156,1.0,0.17022792022792022,1.0,0.16563549584585469,1.0,0.152411122844069,1.0,0.1259343148357871,1.0,0.09956197466556174,1.0,0.1140562248995984,1.0,0.12068192014356213,1.0,0.12678483505662236,1.0,0.18690958164642374,1.0,0.26755382451584986,1.0
734,0.3849682427664079,1.0,0.45548387096774196,1.0,0.16204262163248895,1.0,0.15466195315952275,1.0,0.19404125286478227,1.0,0.2560777957860616,1.0,0.2794649313087491,1.0,0.26726973684210525,1.0,0.29522317932654657,1.0,0.3426987060998152,1.0,0.3071186440677966,1.0,0.3675819309123118,1.0,0.2740916271721959,1.0,0.32253658536585367,1.0,0.2728001603527761,1.0
735,0.6099410278011794,1.0,0.5924549871391827,1.0,0.2780114722753346,1.0,0.28521806252412196,1.0,0.2767890950397577,1.0,0.3057535199026595,1.0,0.27977315689981097,1.0,0.3252738949754439,1.0,0.329931374274151,1.0,0.42383985441310285,1.0,0.3815789473684211,1.0,0.4710393212595856,1.0,0.5121951219512195,1.0,0.5375306623058054,1.0,0.4818669702390633,1.0
736,0.5309476270926125,1.0,0.5085995085995086,1.0,0.26612558735583086,1.0,0.30613800991231416,1.0,0.4140127388535032,1.0,0.34993296303390153,1.0,0.2987504733055661,1.0,0.21587233124865216,1.0,0.21868916288124596,1.0,0.24243084295360487,1.0,0.20075117370892018,1.0,0.2224824355971897,1.0,0.24910394265232974,1.0,0.2708945821083578,1.0,0.30912659470068693,1.0
737,0.44101321241497926,1.0,0.44064353619891117,1.0,0.26745258841619685,1.0,0.2837519623233909,1.0,0.29870934434692825,1.0,0.38120500189465706,1.0,0.37345036648267127,1.0,0.283227524063076,1.0,0.30165658168832454,1.0,0.3377890939953321,1.0,0.27976748546784175,1.0,0.34767441860465115,1.0,0.34542916957431963,1.0,0.3993869277168002,1.0,0.36629526462395545,1.0
738,0.2153646957272335,1.0,0.2870262147269995,1.0,0.5427914110429448,1.0,0.5495481211352465,1.0,0.4906433218215404,1.0,0.48759768943255183,1.0,0.4867662029182219,1.0,0.4822689004167021,1.0,0.4642495784148398,1.0,0.47139292781553815,1.0,0.3603512326916582,1.0,0.4052551340686934,1.0,0.41838718637163225,1.0,0.43498091780694403,1.0,0.3946576373212942,1.0
739,0.14052554267994125,1.0,0.16424977804084048,1.0,0.20160185477921805,1.0,0.2233785346368128,1.0,0.23612955961990395,1.0,0.4147160144863528,1.0,0.39665693817988856,1.0,0.3049835255354201,1.0,0.32405891980360063,1.0,0.36285773971171925,1.0,0.30603722197004085,1.0,0.3649586462591501,1.0,0.3953270151074411,1.0,0.4595678730969095,1.0,0.4189767441860465,1.0
740,0.3794940079893475,1.0,0.37928893029032756,1.0,0.40299264519401473,1.0,0.35764294049008166,1.0,0.38633899530177085,1.0,0.4078815031544299,1.0,0.40941281936351415,1.0,0.401205977453465,1.0,0.40116678105696635,1.0,0.43040987219039223,1.0,0.3409850107066381,1.0,0.39245283018867927,1.0,0.40551637954119435,1.0,0.4516740366392925,1.0,0.39801361044693767,1.0
741,0.5125573633708803,1.0,0.4705713465403388,1.0,0.43249620765211527,1.0,0.49168141592920356,1.0,0.4565508021390374,1.0,0.4431982633863965,1.0,0.4519853069791849,1.0,0.4355150026320407,1.0,0.38923829489867223,1.0,0.3832457936437283,1.0,0.3001471734049,1.0,0.35368043087971274,1.0,0.35243328100470955,1.0,0.4164375770215186,1.0,0.3450773145429634,1.0
742,0.1927246790299572,1.0,0.2695938858084819,1.0,0.3251785567687382,1.0,0.38889354217271127,1.0,0.41756523170631327,1.0,0.5510506066883694,1.0,0.5725646123260437,1.0,0.5810848400556329,1.0,0.5679671457905544,1.0,0.5990502035278155,1.0,0.46685796269727403,1.0,0.5381508726381076,1.0,0.5631004839991332,1.0,0.6003998857469295,1.0,0.574430950476329,1.0
743,0.4794543199669285,1.0,0.47164425749267636,1.0,0.4155700823499448,1.0,0.39535330261136714,1.0,0.4063517198909123,1.0,0.3192648059904697,1.0,0.3227978305591921,1.0,0.2845032860272407,1.0,0.2591104210430176,1.0,0.27349797272392184,1.0,0.24508334068259988,1.0,0.2933468672141737,1.0,0.3112607212026192,1.0,0.30983847283406757,1.0,0.29921805404335344,1.0
744,0.36507413509060954,1.0,0.33151084381264806,0.47368421052631576,0.16427561123459283,1.0,0.14515757994018863,1.0,0.21790168745414526,1.0,0.2857142857142857,1.0,0.2489768076398363,1.0,0.20474096731026573,1.0,0.19895287958115182,1.0,0.1778836987607245,1.0,0.17185782337852692,1.0,0.20494017753763025,1.0,0.22192410885396704,1.0,0.25662376987130964,1.0,0.2618607516943931,1.0
745,0.5276791000592066,1.0,0.26455439363196503,1.0,0.2681249402999331,1.0,0.259516773857118,1.0,0.30428178106902115,1.0,0.32693124840656074,1.0,0.33462532299741604,1.0,0.32888327620422153,1.0,0.3309289232934553,1.0,0.35435145341178537,1.0,0.29628644863954623,1.0,0.36195193542469273,1.0,0.3912810434161158,1.0,0.40249873374978895,1.0,0.40473773265651436,1.0
746,0.19743027264180507,1.0,0.24343977236800507,1.0,0.3873070892135017,1.0,0.2527955271565495,1.0,0.1680831916808319,1.0,0.17521027003098716,1.0,0.18986263443722715,1.0,0.17162853859814062,1.0,0.17524099441907662,1.0,0.1652210262305361,1.0,0.16373763564774801,1.0,0.17922670260184514,1.0,0.19063406547865727,1.0,0.22445612949788638,1.0,0.22454844006568145,1.0
747,0.23325479636486032,1.0,0.27942101950912523,1.0,0.29553264604810997,1.0,0.299412915851272,1.0,0.30442477876106194,1.0,0.4084602368866328,1.0,0.43830902834671476,1.0,0.40937342516378294,1.0,0.199851411589896,1.0,0.19217751034223393,1.0,0.1657397107897664,1.0,0.193237664635345,1.0,0.2085188770571152,1.0,0.21547177183043564,1.0,0.17104696251615684,1.0
748,0.2645712541959109,1.0,0.23533070702882022,0.0,0.512187450857053,1.0,0.5178364028538245,1.0,0.4574309803273268,1.0,0.5510204081632653,1.0,0.5528455284552846,1.0,0.5255889520714866,1.0,0.49074374797012016,1.0,0.49504950495049505,1.0,0.35250043561596095,1.0,0.41122014441770044,1.0,0.4225878833208676,1.0,0.43896713615023475,1.0,0.4118573961000591,1.0
749,0.4709591769000996,1.0,0.4036625449992174,0.4,0.5187604435667629,1.0,0.5278915852505516,1.0,0.46299595141700406,1.0,0.4572693224378618,1.0,0.46027489104927927,1.0,0.40867279894875164,1.0,0.36122915985616216,1.0,0.3219225449515906,1.0,0.2316464718460442,1.0,0.26109312511902494,1.0,0.263058646049406,1.0,0.28998505231689087,1.0,0.2700098328416912,1.0
750,0.3743778801843318,1.0,0.32314845566257056,1.0,0.3917112299465241,1.0,0.4137872340425532,1.0,0.35651305939111627,1.0,0.37018181818181817,1.0,0.3844545137678634,1.0,0.37907137907137906,1.0,0.3725358045492839,1.0,0.38183694530443757,1.0,0.28778467908902694,1.0,0.3321319156604794,1.0,0.33033303330333036,1.0,0.31035818005808324,1.0,0.31219607080334566,1.0
751,0.5277214059582759,1.0,0.4815946234916756,1.0,0.4385088736288237,1.0,0.48794388426128893,1.0,0.4211899791231733,1.0,0.38316345790864476,1.0,0.3812335361976565,1.0,0.37725631768953066,1.0,0.3187589498806683,1.0,0.30060969308670044,1.0,0.2506656523392925,1.0,0.3062999292142785,1.0,0.3143146181082448,1.0,0.37255272864844413,1.0,0.3883603805260213,1.0
752,0.5419359862939024,1.0,0.5251534608057574,1.0,0.47091713260452306,1.0,0.47803845475392487,1.0,0.4532642838950675,1.0,0.4263368497635504,1.0,0.4394802420790317,1.0,0.43441466854724964,1.0,0.4139827179890024,1.0,0.41209813125498185,1.0,0.31550151975683893,1.0,0.37628350749659245,1.0,0.38499362593334546,1.0,0.4061446234544773,1.0,0.3963595839524517,1.0
753,0.4583395886503528,1.0,0.42828136330674405,1.0,0.4160754528002671,1.0,0.4577132486388385,1.0,0.4627450980392157,1.0,0.4469057665260197,1.0,0.44803735085595714,1.0,0.43411051328038264,1.0,0.4121227491757545,1.0,0.4097074127782991,1.0,0.31780055917986955,1.0,0.3802891396332863,1.0,0.3940406082447042,1.0,0.3910469848316685,1.0,0.39014110317024003,1.0
754,0.475235646958012,1.0,0.5150467962562995,1.0,0.17437252311756934,1.0,0.2599375650364204,1.0,0.33518582841264327,1.0,0.3928310168251646,1.0,0.2209106239460371,1.0,0.18600682593856654,1.0,0.18472652218782248,1.0,0.17343173431734318,1.0,0.14680764538430255,1.0,0.18745917700849118,1.0,0.20140258601797062,1.0,0.21393034825870647,1.0,0.2185013876040703,1.0
755,0.4771984167957322,1.0,0.19851471008283347,0.375,0.42920029347028615,1.0,0.42326139088729015,1.0,0.40188352873342303,1.0,0.4089817039364258,1.0,0.40530716103235187,1.0,0.39325842696629215,1.0,0.3757825076015024,1.0,0.17192982456140352,1.0,0.14285714285714285,1.0,0.15986471251409246,1.0,0.18653321201091902,1.0,0.17472294270219288,1.0,0.15542521994134897,1.0
756,0.3985134362492853,1.0,0.15608154160728668,0.125,0.3518567993588031,1.0,0.21897430562779568,1.0,0.22460101206695213,1.0,0.2681574570319719,1.0,0.259792886087348,1.0,0.2756108805901337,1.0,0.2685528337702251,1.0,0.18741535576622564,1.0,0.16616061145429797,1.0,0.20650841413128274,1.0,0.23210504023718764,1.0,0.24038072093965168,1.0,0.24406004573019185,1.0
757,0.1809235427706283,1.0,0.15143056524773202,1.0,0.44798711755233495,1.0,0.5495388277298423,1.0,0.5323397482274634,1.0,0.5098934550989346,1.0,0.5043661547726589,1.0,0.46443135478024467,1.0,0.405683947532792,1.0,0.35751295336787564,1.0,0.1924735397883183,1.0,0.2070957095709571,1.0,0.18791648156374943,1.0,0.23404255319148937,1.0,0.22571881367443966,1.0
758,0.27964959568733155,1.0,0.28845548914753066,0.3333333333333333,0.44337876493353523,1.0,0.3835719668425019,1.0,0.350834427151697,1.0,0.3609774157719363,1.0,0.34498620055197793,1.0,0.34573586295818753,1.0,0.3295412844036697,1.0,0.33171551241366437,1.0,0.2536082474226804,1.0,0.289593657086224,1.0,0.291319857312723,1.0,0.2904389657245941,1.0,0.26680080482897384,1.0
759,0.471563210919727,1.0,0.26896926842534674,0.0,0.40589649951010953,1.0,0.4137611275964392,1.0,0.3534410309085816,1.0,0.3837401358047348,1.0,0.38741841914430747,1.0,0.3658669574700109,1.0,0.34872025145936236,1.0,0.30790988003511166,1.0,0.24942922374429224,1.0,0.2798242986922232,1.0,0.2821797054993489,1.0,0.30097481722177094,1.0,0.27937711300071716,1.0
760,0.18720555417803125,1.0,0.20550875785532824,0.0,0.2513562386980108,1.0,0.26116449971735445,1.0,0.25181442351860356,1.0,0.3058462648863226,1.0,0.28663101604278074,1.0,0.2702314731742329,1.0,0.27508544386995004,1.0,0.2486987207763564,1.0,0.20082932805579115,1.0,0.20615996025832092,1.0,0.1992886078450746,1.0,0.23054158034921574,1.0,0.2046018050183477,1.0
761,0.2711864406779661,1.0,0.2014278429372769,0.0,0.25038520801232667,1.0,0.2544704264099037,1.0,0.2677363232167021,1.0,0.3282442748091603,1.0,0.3146453089244851,1.0,0.2869765655013446,1.0,0.28347045624532535,1.0,0.2688588007736944,1.0,0.177276390008058,1.0,0.19334186939820744,1.0,0.2159042325780248,1.0,0.20085561497326204,1.0,0.20527472527472526,1.0
762,0.2648141948443254,1.0,0.28914440311126144,1.0,0.20423363386907095,1.0,0.18380699243508486,1.0,0.20815366522932183,1.0,0.2599181640277531,1.0,0.19172932330827067,1.0,0.18556701030927836,1.0,0.1763068972371298,1.0,0.1667005076142132,1.0,0.1319458476459891,1.0,0.1550044286979628,1.0,0.20522470666371487,1.0,0.2832034788911035,1.0,0.3757062146892655,1.0
763,0.502828618968386,1.0,0.4490049751243781,1.0,0.38811069354287664,1.0,0.42292904578818596,1.0,0.3953065308350009,1.0,0.4184135502263961,1.0,0.4165968147527242,1.0,0.40738277352843366,1.0,0.4015267175572519,1.0,0.4109498680738786,1.0,0.32991056641271943,1.0,0.35995814440181373,1.0,0.39481065918653574,1.0,0.4338409475465313,1.0,0.41440981093510476,1.0
764,0.5930876198190901,1.0,0.5034462091699131,1.0,0.41580987695937977,1.0,0.40186915887850466,1.0,0.3626373626373626,1.0,0.39755131436802305,1.0,0.3911632100991885,1.0,0.386685552407932,1.0,0.351692685493773,1.0,0.34553131597466574,1.0,0.28912280701754384,1.0,0.310902739474168,1.0,0.33073351903435466,1.0,0.340198602427363,1.0,0.32170686456400743,1.0
765,0.5584791094405089,1.0,0.5100298762270593,1.0,0.4128731032182758,1.0,0.3796513140775436,1.0,0.33917616126205086,1.0,0.3819795827785175,1.0,0.38814565429254894,1.0,0.3764551422319475,1.0,0.3604294478527607,1.0,0.33507488679902475,1.0,0.25772834749102375,1.0,0.2801254844067171,1.0,0.2692058196645353,1.0,0.2680804785209353,1.0,0.25522252497729336,1.0
766,0.39672341792483135,1.0,0.3672316384180791,1.0,0.4593348699374383,1.0,0.4635806671204901,1.0,0.4033828805740646,1.0,0.45532498713771224,1.0,0.4455852156057495,1.0,0.44859969813852085,1.0,0.4298537234042553,1.0,0.39057412167952016,1.0,0.3242918454935622,1.0,0.34494523253725984,1.0,0.35799782372143635,1.0,0.3865008231205414,1.0,0.341534008683068,1.0
767,0.5299435028248588,1.0,0.4645692883895131,1.0,0.24123395286453345,1.0,0.24238921001926783,1.0,0.24279835390946503,1.0,0.2921328972284386,1.0,0.2781954887218045,1.0,0.2841963231573621,1.0,0.29809444904722454,1.0,0.2991568296795953,1.0,0.26549865229110514,1.0,0.31824611032531824,1.0,0.3197808025455188,1.0,0.35537765402018795,1.0,0.32607167955024596,1.0
768,0.529903080923489,1.0,0.47421607965522367,1.0,0.3943566207717151,1.0,0.36664023261961404,1.0,0.33609600276266943,1.0,0.36796847008240774,1.0,0.36510759381113284,1.0,0.3515534585596012,1.0,0.3265835929387331,1.0,0.3203677510608204,1.0,0.2515750409942177,1.0,0.2896854425749817,1.0,0.29168959823885526,1.0,0.3098488985982159,1.0,0.2791308284291535,1.0
769,0.39049485546300833,1.0,0.38006080972955675,1.0,0.4086242299794661,1.0,0.4019979331725801,1.0,0.37589621031068626,1.0,0.3926628049850799,1.0,0.3885394828791055,1.0,0.3830460780865283,1.0,0.36136170212765956,1.0,0.3804573804573805,1.0,0.2935153583617747,1.0,0.3527519656897784,1.0,0.3643914770675334,1.0,0.3724933451641526,1.0,0.36861051115910726,1.0
770,0.5041048310704136,1.0,0.43682417419641534,1.0,0.3832629492372662,1.0,0.2915702785231794,1.0,0.2653357531760436,1.0,0.2949640287769784,1.0,0.2833467705813849,1.0,0.2888379474519485,1.0,0.2420743998533993,1.0,0.20293634695257412,1.0,0.189413035649982,1.0,0.20245988277121169,1.0,0.19207376888365704,1.0,0.22152500475375547,1.0,0.21034122231727023,1.0
771,0.4924542618666217,1.0,0.40736224373142293,1.0,0.5106540518305224,1.0,0.4732349279743909,1.0,0.3781344032096289,1.0,0.36596027748740856,1.0,0.36742424242424243,1.0,0.3466883926004026,1.0,0.31582319026265215,1.0,0.29239766081871343,1.0,0.2422192151556157,1.0,0.2731758231331246,1.0,0.2754502740798747,1.0,0.2758956386292835,1.0,0.2754249778913236,1.0
772,0.5221826809015421,1.0,0.48,1.0,0.42525795173531167,1.0,0.42177589852008457,1.0,0.37035417577612595,1.0,0.41314979170440136,1.0,0.40835664651204767,1.0,0.3816766250226326,1.0,0.34257777777777776,1.0,0.32828555976203355,1.0,0.2734952481520591,1.0,0.30158434296365333,1.0,0.3142270351008215,1.0,0.3398802843247288,1.0,0.30228310502283107,1.0
773,0.37035217035217033,1.0,0.39962709757613424,1.0,0.3900829243526823,1.0,0.30409356725146197,1.0,0.2973651191969887,1.0,0.32986173460226254,1.0,0.3407095187917106,1.0,0.2909441233140655,1.0,0.27356237369097924,1.0,0.2746346946421881,1.0,0.23197158081705152,1.0,0.25107077299612485,1.0,0.288115003037052,1.0,0.3218216318785579,1.0,0.30504754937820044,1.0
774,0.4869655891553702,1.0,0.41624086156748685,1.0,0.401812146765946,1.0,0.3914510686164229,1.0,0.3728537863726731,1.0,0.3768380586256607,1.0,0.36792452830188677,1.0,0.3553767660910518,1.0,0.3219158200290276,1.0,0.30545783495828727,1.0,0.2337362738765341,1.0,0.26511347660172724,1.0,0.26905688150562507,1.0,0.2943963741244335,1.0,0.256382750482729,1.0
775,0.5247300460620705,1.0,0.4028776978417266,1.0,0.45611604596202426,1.0,0.43527220387774107,1.0,0.4093621312715354,1.0,0.41810783316378436,1.0,0.40146607569041937,1.0,0.3769007346659833,1.0,0.34205889755852004,1.0,0.3380222015083468,1.0,0.27818791946308724,1.0,0.32218707636692273,1.0,0.33011272141706927,1.0,0.3624507658643326,1.0,0.31281241778479346,1.0
776,0.22577447335811648,1.0,0.24957729912519297,1.0,0.3521341463414634,1.0,0.3833189696447381,1.0,0.4289541991124508,1.0,0.3692251058347138,1.0,0.36885540007176176,1.0,0.3621554988113058,1.0,0.36452740134662914,1.0,0.35512718600953896,1.0,0.30834165380775164,1.0,0.3730834752981261,1.0,0.4030663158849678,1.0,0.4305367001538601,1.0,0.3842622348728308,1.0
777,0.1721357736031605,1.0,0.20221232969108324,1.0,0.2839590443686007,1.0,0.33386870106404337,1.0,0.39017000504965493,1.0,0.319660669339051,1.0,0.32307969059183306,1.0,0.3177162198272023,1.0,0.3246304141091035,1.0,0.3083076923076923,1.0,0.2789290298918027,1.0,0.3595258579485709,1.0,0.3951052108732954,1.0,0.4198142973046065,1.0,0.37555818828032445,1.0
778,0.471356783919598,1.0,0.35769851753999704,1.0,0.20859504132231405,1.0,0.20261662936822172,1.0,0.22281031244664504,1.0,0.32158741019500514,1.0,0.3127030261583177,1.0,0.303485987696514,1.0,0.3009057363300906,1.0,0.28996539792387543,1.0,0.24798628963153385,1.0,0.2729879906793332,1.0,0.27785714285714286,1.0,0.3092582758010267,1.0,0.2785934384629328,1.0
779,0.24348496530454897,1.0,0.2669962917181706,1.0,0.2643134605640939,1.0,0.25519650655021836,1.0,0.26515151515151514,1.0,0.2946138870863076,1.0,0.30803858520900324,1.0,0.3044033184428845,1.0,0.3145908591173237,1.0,0.32753623188405795,1.0,0.2843971631205674,1.0,0.3590504451038576,1.0,0.3949055622942298,1.0,0.41688155406566957,1.0,0.3955663318323519,1.0
780,0.24414234306277488,1.0,0.2690196078431373,1.0,0.2499268649439298,1.0,0.24112607099143207,1.0,0.2477777777777778,1.0,0.3237113402061856,1.0,0.28707375099127674,1.0,0.26816074188562594,1.0,0.25750991876062723,1.0,0.25450031036623216,1.0,0.2624965856323409,1.0,0.3292134831460674,1.0,0.3609815102816658,1.0,0.4141498414817287,1.0,0.4201937786843447,1.0
781,0.20596965699208444,1.0,0.17771883289124668,1.0,0.2687523558235959,1.0,0.28810328394419893,1.0,0.3526985519964897,1.0,0.28922831009679423,1.0,0.266260561996463,1.0,0.25300029271148405,1.0,0.2548266256843723,1.0,0.24722222222222223,1.0,0.21826831588962892,1.0,0.27212456052235057,1.0,0.30524171142804224,1.0,0.31401254855094113,1.0,0.32706657621862584,1.0
782,0.5188770571151985,1.0,0.4640444377721063,1.0,0.328068669527897,1.0,0.2982580874511198,1.0,0.2203577355707173,1.0,0.21332918094051698,1.0,0.23115577889447236,1.0,0.21409636675502886,1.0,0.2301463718467767,1.0,0.24331169859110338,1.0,0.24085709682616402,1.0,0.27150987612989624,1.0,0.26490066225165565,1.0,0.31685997646663305,1.0,0.2738255033557047,1.0
783,0.25679404632494357,1.0,0.265398210122584,1.0,0.41810124424748596,1.0,0.4484640436581287,1.0,0.43188506145057987,1.0,0.4351185250219491,1.0,0.4240940254652302,1.0,0.4076062639821029,1.0,0.39442993907745866,1.0,0.38817194318076315,1.0,0.3155080213903743,1.0,0.37113109323237103,1.0,0.38756428237494156,1.0,0.437993497445425,1.0,0.41015402167712495,1.0
784,0.17906081601231716,1.0,0.1823302697895049,1.0,0.2135445111960677,1.0,0.20557491289198607,1.0,0.2459738938803187,1.0,0.34548797303508505,1.0,0.3440925700365408,1.0,0.3405520817447003,1.0,0.3560273732233725,1.0,0.40289126335637965,1.0,0.3412574288395371,1.0,0.3908064779977098,1.0,0.4024896265560166,1.0,0.43798901281837854,1.0,0.3703292637809841,1.0
785,0.20398481973434535,1.0,0.18946423226578868,1.0,0.18958253542703946,1.0,0.18460659173175842,1.0,0.2094240837696335,1.0,0.3114496623213444,1.0,0.31508553654743393,1.0,0.32510795805058607,1.0,0.3510851162074804,1.0,0.38556067588325654,1.0,0.34895191122071517,1.0,0.36224758560140474,1.0,0.37172401497593155,1.0,0.3981348637015782,1.0,0.38738738738738737,1.0
786,0.16807679791734462,1.0,0.18465360198730335,1.0,0.461454023473782,1.0,0.5205502432477772,1.0,0.4935182891586161,1.0,0.4817403459723921,1.0,0.4774679992986148,1.0,0.46815955213435967,1.0,0.43194755908228394,1.0,0.4286478772743489,1.0,0.31451826948597716,1.0,0.3398528272656855,1.0,0.3354170736471967,1.0,0.3358041716945354,1.0,0.2692274933991994,1.0
787,0.5921638468388246,1.0,0.5375094339622641,0.3333333333333333,0.2550959825846032,1.0,0.23496357960457856,1.0,0.22990353697749197,1.0,0.2930396475770925,1.0,0.29492119089316987,1.0,0.23809523809523808,1.0,0.22073314938904218,1.0,0.2206896551724138,1.0,0.18248175182481752,1.0,0.20794644785143598,1.0,0.24533217542336083,1.0,0.3126142595978062,1.0,0.350019105846389,1.0
